Iteration,Feature Count,Feature Set,Metric,Best Metric,Acceptance Probability,Random Number,Outcome
114,12,"[14, 15, 16, 24, 31, 32, 48, 53, 60, 64, 80, 82]",0.8324217563050744,0.8424491036159222,0.9105969907130438,0.974665590740586,Reject
115,12,"[14, 15, 16, 24, 31, 32, 48, 53, 60, 64, 80, 82]",0.8274080826496506,0.8424491036159222,0.19099362729171251,0.6008667073866648,Reject
116,12,"[14, 15, 16, 24, 31, 32, 48, 53, 60, 64, 80, 82]",0.8289273776967487,0.8424491036159222,0.3028688446480007,0.7484374649898712,Reject
117,13,"[14, 15, 16, 24, 30, 31, 32, 48, 53, 60, 64, 80, 82]",0.8343968398663021,0.8424491036159222,-,-,Improved
118,13,"[14, 15, 16, 24, 30, 31, 32, 48, 51, 60, 64, 80, 82]",0.830294743239137,0.8424491036159222,0.26815118805350013,0.2498795243302092,Accept
119,14,"[14, 15, 16, 24, 30, 31, 32, 48, 51, 60, 64, 80, 82, 87]",0.8315101792768156,0.8424491036159222,-,-,Improved
120,14,"[14, 15, 16, 24, 30, 31, 32, 48, 51, 60, 64, 80, 82, 87]",0.8248252810695837,0.8424491036159222,0.11208741280677986,0.7225458012532014,Reject
121,15,"[14, 15, 16, 24, 30, 31, 32, 48, 51, 55, 60, 64, 80, 82, 87]",0.8305986022485566,0.8424491036159222,0.7397499847268753,0.3079513834635591,Accept
122,15,"[14, 15, 16, 24, 30, 31, 32, 48, 51, 55, 60, 64, 80, 82, 87]",0.8255849285931328,0.8424491036159222,0.18736749444138723,0.5655694440249146,Reject
123,16,"[14, 15, 16, 24, 30, 31, 32, 48, 51, 55, 60, 64, 78, 80, 82, 87]",0.8357642054086903,0.8424491036159222,-,-,Improved
124,16,"[14, 15, 16, 24, 30, 31, 32, 48, 51, 55, 60, 64, 78, 80, 82, 87]",0.8304466727438469,0.8424491036159222,0.1632874756377064,0.6303517971366345,Reject
125,16,"[14, 15, 16, 24, 30, 31, 32, 48, 51, 55, 60, 64, 78, 80, 82, 87]",0.8351564873898512,0.8424491036159222,0.8112284798112595,0.8115274121001003,Reject
126,17,"[12, 14, 15, 16, 24, 30, 31, 32, 48, 51, 55, 60, 64, 78, 80, 82, 87]",0.8353084168945609,0.8424491036159222,0.8534323136642471,0.5557562903245493,Accept
127,17,"[12, 14, 15, 16, 24, 30, 31, 32, 48, 51, 55, 60, 64, 78, 80, 82, 87]",0.831965967790945,0.8424491036159222,0.3091301414692893,0.9097360223757506,Reject
128,17,"[12, 14, 15, 16, 24, 30, 31, 32, 48, 51, 55, 60, 64, 78, 80, 82, 87]",0.8330294743239137,0.8424491036159222,0.44551022993253325,0.9046580107562872,Reject
129,17,"[12, 14, 15, 16, 24, 30, 31, 32, 48, 51, 55, 60, 64, 78, 80, 82, 87]",0.830294743239137,0.8424491036159222,0.16583787923732995,0.9358369749263488,Reject
130,17,"[12, 14, 15, 16, 24, 30, 31, 32, 48, 51, 55, 60, 64, 78, 80, 82, 87]",0.8321178972956548,0.8424491036159222,0.31507888306145176,0.4164659451272258,Reject
131,17,"[12, 15, 16, 24, 30, 31, 32, 48, 49, 51, 55, 60, 64, 78, 80, 82, 87]",0.831965967790945,0.8424491036159222,0.2945959483399796,0.08000213704006731,Accept
132,18,"[12, 15, 16, 24, 30, 31, 32, 48, 49, 51, 55, 60, 64, 78, 80, 82, 87, 89]",0.8324217563050744,0.8424491036159222,-,-,Improved
133,19,"[12, 15, 16, 24, 30, 31, 32, 46, 48, 49, 51, 55, 60, 64, 78, 80, 82, 87, 89]",0.8345487693710119,0.8424491036159222,-,-,Improved
134,20,"[12, 14, 15, 16, 24, 30, 31, 32, 46, 48, 49, 51, 55, 60, 64, 78, 80, 82, 87, 89]",0.8359161349134002,0.8424491036159222,-,-,Improved
135,21,"[12, 14, 15, 16, 19, 24, 30, 31, 32, 46, 48, 49, 51, 55, 60, 64, 78, 80, 82, 87, 89]",0.8363719234275296,0.8424491036159222,-,-,Improved
136,21,"[12, 14, 15, 16, 19, 24, 30, 31, 32, 46, 48, 49, 51, 55, 60, 64, 78, 80, 82, 87, 89]",0.8342449103615922,0.8424491036159222,0.44139587290380344,0.8083577372955004,Reject
137,21,"[12, 14, 16, 19, 24, 30, 31, 32, 39, 46, 48, 49, 51, 55, 60, 64, 78, 80, 82, 87, 89]",0.8307505317532665,0.8424491036159222,0.11268091244797257,0.04339369911909052,Accept
138,20,"[14, 16, 19, 24, 30, 31, 32, 39, 46, 48, 49, 51, 55, 60, 64, 78, 80, 82, 87, 89]",0.8343968398663021,0.8424491036159222,-,-,Improved
139,19,"[14, 16, 19, 24, 30, 31, 32, 46, 48, 49, 51, 55, 60, 64, 78, 80, 82, 87, 89]",0.8374354299604984,0.8424491036159222,-,-,Improved
140,18,"[14, 16, 19, 24, 30, 31, 32, 46, 48, 49, 51, 55, 60, 64, 78, 82, 87, 89]",0.8374354299604984,0.8424491036159222,1.0,0.9780073326848853,Accept
141,19,"[14, 16, 19, 24, 26, 30, 31, 32, 46, 48, 49, 51, 55, 60, 64, 78, 82, 87, 89]",0.8384989364934671,0.8424491036159222,-,-,Improved
142,19,"[14, 16, 19, 24, 26, 30, 31, 32, 46, 48, 49, 51, 55, 60, 64, 78, 82, 87, 89]",0.8347006988757216,0.8424491036159222,0.21200320369476103,0.2804416468301988,Reject
143,19,"[14, 16, 19, 24, 26, 30, 31, 32, 46, 48, 49, 51, 55, 60, 64, 78, 82, 87, 89]",0.8359161349134002,0.8424491036159222,0.3445765395719096,0.8106472207840297,Reject
144,20,"[14, 16, 19, 24, 26, 30, 31, 32, 46, 48, 49, 51, 55, 60, 64, 73, 78, 82, 87, 89]",0.8392585840170161,0.8424491036159222,-,-,Improved
145,20,"[14, 16, 19, 24, 26, 30, 31, 32, 46, 48, 49, 51, 55, 60, 64, 73, 78, 82, 87, 89]",0.8375873594652081,0.8424491036159222,0.49490008875476155,0.6758953022579225,Reject
146,20,"[14, 16, 19, 24, 26, 30, 31, 32, 46, 48, 49, 51, 55, 60, 64, 73, 78, 82, 87, 89]",0.8357642054086903,0.8424491036159222,0.22636644497211916,0.994817044338485,Reject
147,21,"[14, 15, 16, 19, 24, 26, 30, 31, 32, 46, 48, 49, 51, 55, 60, 64, 73, 78, 82, 87, 89]",0.8397143725311456,0.8424491036159222,-,-,Improved
148,21,"[14, 16, 19, 24, 26, 30, 31, 32, 44, 46, 48, 49, 51, 55, 60, 64, 73, 78, 82, 87, 89]",0.8394105135217259,0.8424491036159222,0.8765114138208452,0.17150012745739218,Accept
149,21,"[14, 16, 19, 24, 26, 30, 31, 32, 44, 46, 48, 51, 55, 60, 63, 64, 73, 78, 82, 87, 89]",0.8384989364934671,0.8424491036159222,0.6707151380258971,0.49134924783150624,Accept
150,20,"[14, 16, 19, 24, 26, 30, 32, 44, 46, 48, 51, 55, 60, 63, 64, 73, 78, 82, 87, 89]",0.8391066545123063,0.8424491036159222,-,-,Improved
151,20,"[14, 16, 19, 24, 26, 30, 32, 44, 46, 48, 51, 55, 60, 63, 64, 73, 78, 82, 87, 89]",0.8374354299604984,0.8424491036159222,0.47372856274849595,0.5776096120462169,Reject
152,21,"[14, 16, 19, 24, 26, 30, 32, 44, 46, 48, 51, 55, 60, 63, 64, 71, 73, 78, 82, 87, 89]",0.837739288969918,0.8424491036159222,0.5393151500807484,0.41659728294012444,Accept
153,20,"[14, 16, 19, 24, 26, 30, 32, 44, 46, 48, 51, 55, 60, 63, 64, 71, 73, 82, 87, 89]",0.8381950774840474,0.8424491036159222,-,-,Improved
154,20,"[14, 16, 19, 24, 26, 30, 32, 35, 44, 46, 48, 51, 55, 60, 64, 71, 73, 82, 87, 89]",0.8371315709510787,0.8424491036159222,0.612630193593193,0.4230389561723187,Accept
155,19,"[14, 16, 19, 24, 26, 30, 32, 35, 44, 48, 51, 55, 60, 64, 71, 73, 82, 87, 89]",0.8369796414463689,0.8424491036159222,0.9317356183995974,0.582430986977147,Accept
156,18,"[14, 16, 19, 26, 30, 32, 35, 44, 48, 51, 55, 60, 64, 71, 73, 82, 87, 89]",0.8397143725311456,0.8424491036159222,-,-,Improved
157,17,"[14, 16, 19, 26, 32, 35, 44, 48, 51, 55, 60, 64, 71, 73, 82, 87, 89]",0.8454876937101186,0.8454876937101186,-,-,Improved
158,17,"[14, 16, 19, 26, 32, 35, 44, 48, 51, 55, 60, 64, 71, 73, 82, 87, 89]",0.8386508659981768,0.8454876937101186,0.03765940270221934,0.8567769543782771,Reject
159,16,"[14, 16, 19, 26, 32, 35, 44, 51, 55, 60, 64, 71, 73, 82, 87, 89]",0.8392585840170161,0.8454876937101186,0.04890531003064585,0.0035478416674188384,Accept
160,15,"[14, 16, 19, 26, 32, 35, 44, 51, 55, 60, 71, 73, 82, 87, 89]",0.837739288969918,0.8454876937101186,0.4754466078969854,0.27772024584943267,Accept
161,15,"[14, 16, 19, 26, 32, 35, 44, 51, 55, 60, 71, 73, 82, 87, 89]",0.831965967790945,0.8454876937101186,0.057622565230150205,0.3418135442251764,Reject
162,14,"[14, 16, 19, 26, 32, 35, 44, 51, 55, 60, 71, 73, 82, 87]",0.840929808568824,0.8454876937101186,-,-,Improved
163,15,"[14, 16, 19, 22, 26, 32, 35, 44, 51, 55, 60, 71, 73, 82, 87]",0.8426010331206321,0.8454876937101186,-,-,Improved
164,15,"[14, 16, 19, 22, 26, 32, 35, 44, 51, 55, 60, 71, 73, 82, 87]",0.8421452446065025,0.8454876937101186,0.7927877039936787,0.8692235653625255,Reject
165,15,"[14, 16, 19, 22, 26, 32, 35, 44, 51, 55, 60, 71, 73, 82, 87]",0.841841385597083,0.8454876937101186,0.6764418692283088,0.9099172192889343,Reject
166,15,"[14, 16, 19, 21, 22, 26, 32, 35, 44, 51, 55, 60, 71, 82, 87]",0.8470069887572167,0.8470069887572167,-,-,Improved
167,15,"[14, 16, 19, 21, 22, 26, 32, 35, 44, 51, 55, 60, 71, 82, 87]",0.8421452446065025,0.8470069887572167,0.07787789803712561,0.13048723364951498,Reject
168,15,"[14, 16, 19, 21, 22, 26, 32, 35, 44, 51, 55, 60, 71, 82, 87]",0.8384989364934671,0.8470069887572167,0.010974346638437217,0.825095610510997,Reject
169,15,"[14, 16, 19, 21, 22, 26, 32, 35, 44, 51, 55, 60, 71, 82, 87]",0.8448799756912793,0.8470069887572167,0.31999716428146247,0.6022662695739119,Reject
170,15,"[14, 16, 19, 21, 22, 26, 32, 35, 44, 51, 55, 60, 71, 82, 87]",0.840929808568824,0.8470069887572167,0.03731215237454986,0.38021839470909236,Reject
