Iteration,Feature Count,Feature Set,Metric,Best Metric,Acceptance Probability,Random Number,Outcome,Acc,Pre,Rec,F1,AUC
16,10,"[0, 12, 21, 26, 41, 49, 52, 54, 65, 79]",0.6935581890003039,0.6935581890003039,-,-,Improved,0.6929986464870186,0.11446597566471384,0.3239795918367347,0.16916416916416915,0.5281888971031692
17,11,"[0, 12, 21, 26, 41, 49, 50, 52, 54, 65, 79]",0.6978122151321786,0.6978122151321786,-,-,Improved,0.6931216931216931,0.12101063829787234,0.3482142857142857,0.17960526315789474,0.5390805869535611
18,11,"[0, 12, 21, 26, 36, 49, 50, 52, 54, 65, 79]",0.6981160741415983,0.6981160741415983,-,-,Improved,0.7013658176448874,0.12020342117429496,0.33163265306122447,0.17645062775704107,0.5362371354642906
19,11,"[0, 12, 21, 26, 36, 49, 50, 52, 54, 65, 79]",0.6873290793072014,0.6981160741415983,0.2781256472795256,0.8402790527033435,Reject,0.6911529469669004,0.12445604873803308,0.3647959183673469,0.1855937702790396,0.5453967335265851
20,11,"[0, 12, 21, 26, 36, 49, 50, 52, 54, 65, 79]",0.6874810088119113,0.6981160741415983,0.27959794156354967,0.735191926270066,Reject,0.6904146671588532,0.1195079086115993,0.3469387755102041,0.17777777777777778,0.5370128985817396
21,10,"[12, 21, 26, 36, 49, 50, 52, 54, 65, 79]",0.699939228198116,0.699939228198116,-,-,Improved,0.7014888642795619,0.11813953488372093,0.3239795918367347,0.17314246762099525,0.532887249275306
22,11,"[12, 21, 26, 36, 49, 50, 52, 54, 59, 65, 79]",0.6985718626557278,0.699939228198116,0.8460484754993215,0.13560711286696803,Accept,0.7051802633197982,0.11837121212121213,0.31887755102040816,0.17265193370165746,0.5326513589229781
23,12,"[12, 21, 26, 35, 36, 49, 50, 52, 54, 59, 65, 79]",0.7014585232452142,0.7014585232452142,-,-,Improved,0.7114556416881999,0.12349252291365172,0.32653061224489793,0.1792089604480224,0.5395420322561818
24,13,"[12, 21, 26, 35, 36, 49, 50, 52, 54, 59, 65, 79, 88]",0.7020662412640535,0.7020662412640535,-,-,Improved,0.7051802633197982,0.12230552952202436,0.33290816326530615,0.17888965044551064,0.5389176523803039
25,13,"[12, 21, 26, 35, 36, 49, 50, 52, 54, 59, 65, 79, 88]",0.6943178365238529,0.7020662412640535,0.37668578084225013,0.60917244078282,Reject,0.7022271440876092,0.12373505059797608,0.34311224489795916,0.18187964841108858,0.5418407472617264
26,14,"[12, 21, 26, 35, 36, 45, 49, 50, 52, 54, 59, 65, 79, 88]",0.7060164083865087,0.7060164083865087,-,-,Improved,0.7206841392887905,0.12812812812812813,0.32653061224489793,0.18404025880661393,0.544648936791113
27,15,"[12, 21, 26, 35, 36, 45, 49, 50, 52, 54, 59, 65, 71, 79, 88]",0.726982680036463,0.726982680036463,-,-,Improved,0.7396333210286699,0.13082039911308205,0.3010204081632653,0.1823802163833076,0.5437418532713372
28,14,"[12, 21, 26, 35, 36, 45, 49, 50, 52, 59, 65, 71, 79, 88]",0.7228805834092981,0.726982680036463,0.587012026024796,0.13447611077227029,Accept,0.7345884090070136,0.12710483432916894,0.29846938775510207,0.1782857142857143,0.5398107527090913
29,14,"[12, 26, 35, 36, 45, 49, 50, 52, 59, 65, 71, 74, 79, 88]",0.741871771498025,0.741871771498025,-,-,Improved,0.741479020548788,0.1234991423670669,0.2755102040816326,0.1705487564153178,0.5333699733468219
30,14,"[7, 12, 26, 35, 36, 45, 50, 52, 59, 65, 71, 74, 79, 88]",0.7412640534791857,0.741871771498025,0.9226342442279791,0.17652614723971116,Accept,0.7391411344899717,0.12259887005649718,0.2767857142857143,0.16992952231793265,0.5326458872395479
31,13,"[7, 26, 35, 36, 45, 50, 52, 59, 65, 71, 74, 79, 88]",0.7364023093284716,0.741871771498025,0.5216877805657535,0.25858688480034187,Accept,0.7358188753537591,0.11734980348119034,0.26658163265306123,0.16296296296296295,0.5262500972743721
32,12,"[26, 35, 36, 45, 50, 52, 59, 65, 71, 74, 79, 88]",0.7354907323002127,0.741871771498025,0.8840550157662227,0.23913757130883706,Accept,0.7379106681432263,0.12318029115341546,0.28061224489795916,0.17120622568093385,0.5336739557596155
33,13,"[26, 35, 36, 45, 50, 51, 52, 59, 65, 71, 74, 79, 88]",0.7392889699179581,0.741871771498025,-,-,Improved,0.744432139780977,0.12737752161383284,0.28188775510204084,0.17546645494243746,0.5378524980058754
34,14,"[6, 26, 35, 36, 45, 50, 51, 52, 59, 65, 71, 74, 79, 88]",0.7429352780309936,0.7429352780309936,-,-,Improved,0.7379106681432263,0.11498855835240275,0.25637755102040816,0.15876777251184837,0.5228503579696893
35,14,"[6, 26, 35, 36, 45, 50, 51, 52, 59, 65, 71, 74, 79, 88]",0.7406563354603464,0.7429352780309936,0.7279516567046519,0.8345969515318681,Reject,0.7535375907468931,0.12446087492298213,0.2576530612244898,0.16784378894889906,0.5320677126904146
36,14,"[6, 26, 35, 36, 45, 50, 51, 52, 59, 65, 71, 74, 77, 79]",0.7518991188088727,0.7518991188088727,-,-,Improved,0.7402485542020426,0.11266783420899007,0.2461734693877551,0.15458550260312376,0.519586802785938
37,15,"[6, 26, 35, 36, 45, 50, 51, 52, 59, 64, 65, 71, 74, 77, 79]",0.7528106958371316,0.7528106958371316,-,-,Improved,0.746031746031746,0.12174940898345153,0.2627551020408163,0.16639741518578352,0.5301927491683042
38,15,"[6, 26, 35, 36, 45, 50, 51, 52, 59, 64, 65, 74, 77, 79, 85]",0.7506836827711941,0.7528106958371316,0.7368109046846495,0.41113660904522686,Accept,0.7363110618924572,0.11149228130360206,0.24872448979591838,0.15396762731938413,0.5185471829341842
39,15,"[6, 26, 35, 36, 45, 48, 50, 51, 52, 59, 64, 74, 77, 79, 85]",0.7544819203889396,0.7544819203889396,-,-,Improved,0.7419712070874862,0.11130846654825341,0.23979591836734693,0.15204205418520014,0.5176917764245832
40,15,"[6, 26, 35, 36, 45, 48, 50, 51, 52, 59, 64, 74, 77, 79, 85]",0.7497721057429353,0.7544819203889396,0.5015622584307886,0.5045424678018371,Reject,0.7372954349698536,0.10885929357266937,0.23979591836734693,0.14974113898845082,0.5151042781268848
41,16,"[6, 26, 35, 36, 45, 48, 50, 51, 52, 59, 64, 74, 75, 77, 79, 85]",0.7550896384077788,0.7550896384077788,-,-,Improved,0.7471391657438169,0.11414693381906496,0.23979591836734693,0.15466886055121348,0.5205516429641447
42,17,"[4, 6, 26, 35, 36, 45, 48, 50, 51, 52, 59, 64, 74, 75, 77, 79, 85]",0.7537222728653905,0.7550896384077788,0.8151378028672962,0.5557186261246343,Accept,0.747385259013166,0.1161524500907441,0.24489795918367346,0.15757078375051292,0.5229664792513765
43,17,"[4, 6, 35, 36, 45, 48, 50, 51, 52, 59, 64, 74, 75, 77, 79, 82, 85]",0.7496201762382254,0.7550896384077788,0.5382736677674416,0.15471355686794908,Accept,0.7491079118986096,0.11667684789248625,0.24362244897959184,0.157786038826931,0.523350105056322
44,17,"[4, 6, 35, 36, 45, 48, 50, 51, 52, 59, 64, 74, 75, 77, 79, 82, 85]",0.7297174111212398,0.7550896384077788,0.04804894984110495,0.9523808554378335,Reject,0.7412329272794389,0.12592172433352242,0.28316326530612246,0.17432273262661957,0.5366517674753409
45,17,"[4, 6, 35, 36, 45, 48, 50, 51, 52, 59, 64, 74, 75, 77, 79, 82, 85]",0.7446065025828016,0.7550896384077788,0.46190281683761164,0.7015527080839106,Reject,0.7409868340100898,0.11351667641895846,0.24744897959183673,0.15563578018451663,0.5205650181903075
46,18,"[4, 6, 35, 36, 45, 48, 50, 51, 52, 59, 64, 74, 75, 77, 79, 82, 85, 86]",0.7520510483135825,0.7550896384077788,-,-,Improved,0.7504614248800295,0.12073170731707317,0.25255102040816324,0.16336633663366337,0.5280867590124705
47,18,"[4, 6, 35, 36, 45, 48, 50, 51, 52, 59, 64, 74, 75, 77, 79, 82, 85, 86]",0.7400486174415072,0.7550896384077788,0.15158262225052255,0.3217432975633824,Reject,0.729666543620032,0.11159978009895546,0.25892857142857145,0.15597387629658085,0.5194275160016342
48,19,"[1, 4, 6, 35, 36, 45, 48, 50, 51, 52, 59, 64, 74, 75, 77, 79, 82, 85, 86]",0.7529626253418414,0.7550896384077788,-,-,Improved,0.7523071244001477,0.11808576755748912,0.2423469387755102,0.15879648976180527,0.5245508355868562
49,18,"[1, 4, 6, 35, 36, 45, 48, 50, 51, 52, 59, 64, 74, 75, 77, 82, 85, 86]",0.7490124582193862,0.7550896384077788,0.5307196040002227,0.1087153682030263,Accept,0.7404946474713917,0.11325160537069469,0.24744897959183673,0.1553864637565078,0.5202926499484445
50,17,"[1, 4, 6, 35, 36, 45, 48, 50, 51, 52, 59, 64, 74, 75, 77, 82, 86]",0.7499240352476451,0.7550896384077788,-,-,Improved,0.7448012796850007,0.12147887323943662,0.26403061224489793,0.16639871382636653,0.5300814916052217
51,18,"[1, 4, 6, 35, 36, 45, 48, 50, 51, 52, 59, 64, 67, 74, 75, 77, 82, 86]",0.7502278942570647,0.7550896384077788,-,-,Improved,0.7454165128583733,0.12139068945197407,0.2627551020408163,0.166062071745264,0.5298522888659754
52,19,"[1, 4, 6, 35, 36, 45, 48, 50, 51, 52, 59, 64, 67, 72, 74, 75, 77, 82, 86]",0.7564570039501671,0.7564570039501671,-,-,Improved,0.7564907099790821,0.1267957526545909,0.25892857142857145,0.170230607966457,0.5342715851831676
53,19,"[1, 4, 6, 35, 36, 45, 47, 48, 50, 51, 52, 59, 64, 67, 72, 74, 77, 82, 86]",0.7570647219690064,0.7570647219690064,-,-,Improved,0.7547680570936385,0.13117754728492984,0.274234693877551,0.17746595130004128,0.540154252835548
54,18,"[1, 4, 6, 35, 36, 45, 47, 48, 50, 51, 59, 64, 67, 72, 74, 77, 82, 86]",0.7528106958371316,0.7570647219690064,0.48801247563368344,0.39483728275435126,Accept,0.7566137566137566,0.1346389228886169,0.28061224489795916,0.18196856906534326,0.5440239489504096
55,17,"[1, 4, 6, 35, 36, 45, 47, 48, 50, 51, 59, 64, 72, 74, 77, 82, 86]",0.7534184138559709,0.7570647219690064,-,-,Improved,0.7588285960378983,0.13837638376383765,0.2869897959183674,0.18672199170124484,0.5480979212466683
56,16,"[1, 4, 6, 35, 36, 45, 47, 48, 50, 51, 59, 64, 74, 77, 82, 86]",0.750835612275904,0.7570647219690064,0.6411980696443295,0.6116139880286949,Accept,0.7493540051679587,0.12950916617386163,0.27933673469387754,0.17696969696969694,0.5394368543413552
57,16,"[1, 4, 6, 35, 36, 45, 47, 48, 50, 51, 59, 64, 74, 77, 82, 86]",0.7392889699179581,0.7570647219690064,0.13440823764440943,0.8302109163087407,Reject,0.7438169066076042,0.12528868360277137,0.2767857142857143,0.1724960254372019,0.5352333855372464
58,16,"[1, 4, 6, 35, 36, 45, 47, 48, 50, 51, 59, 64, 74, 77, 82, 86]",0.7395928289273777,0.7570647219690064,0.13892805225357563,0.3102446581372321,Reject,0.7440629998769533,0.1343115124153499,0.30357142857142855,0.18622848200312989,0.5473324935312542
59,16,"[1, 4, 6, 35, 36, 45, 47, 48, 50, 51, 59, 64, 74, 77, 82, 86]",0.7432391370404132,0.7570647219690064,0.25998815005077,0.5427575534627779,Reject,0.7435708133382551,0.1277205040091638,0.2844387755102041,0.17628458498023714,0.5385151796657652
60,16,"[1, 4, 6, 35, 36, 45, 47, 48, 50, 51, 59, 64, 74, 77, 82, 86]",0.7412640534791857,0.7570647219690064,0.1800509561907502,0.45583694355835647,Reject,0.7396333210286699,0.12793296089385475,0.29209183673469385,0.17793317793317792,0.5397542119803116
61,16,"[1, 4, 6, 35, 36, 45, 47, 48, 50, 51, 59, 64, 74, 77, 82, 86]",0.7441507140686722,0.7570647219690064,0.29833607533631584,0.7971982525715995,Reject,0.7416020671834626,0.12270642201834862,0.2729591836734694,0.16930379746835442,0.5322987393241377
62,16,"[1, 6, 11, 35, 36, 45, 47, 48, 50, 51, 59, 64, 74, 77, 82, 86]",0.74597386812519,0.7570647219690064,0.4112528527669087,0.053632931462930133,Accept,0.746031746031746,0.12962962962962962,0.2857142857142857,0.17834394904458598,0.5404466839166552
63,16,"[1, 6, 11, 35, 36, 45, 47, 48, 50, 51, 59, 64, 74, 77, 82, 86]",0.7423275600121544,0.7570647219690064,0.5101034671626066,0.7202336582975686,Reject,0.7377876215085517,0.12479108635097493,0.2857142857142857,0.17371074059713065,0.53588451586545
64,16,"[1, 6, 11, 35, 36, 45, 47, 48, 50, 51, 59, 64, 74, 77, 82, 86]",0.7354907323002127,0.7570647219690064,0.14158844758809325,0.4302051132528515,Reject,0.7467700258397932,0.13432835820895522,0.29846938775510207,0.18527315914489312,0.5465518666952005
65,16,"[1, 6, 35, 36, 43, 45, 47, 48, 50, 51, 59, 64, 74, 77, 82, 86]",0.7512914007900334,0.7570647219690064,-,-,Improved,0.7468930724744678,0.13314121037463977,0.29464285714285715,0.18340611353711792,0.5449109696309411
66,16,"[1, 6, 35, 36, 43, 45, 47, 48, 50, 51, 59, 64, 74, 77, 82, 86]",0.7436949255545426,0.7570647219690064,0.235674053970156,0.6777548298278795,Reject,0.7449243263196752,0.12981045376220562,0.288265306122449,0.179009900990099,0.5409731814556137
67,15,"[1, 6, 35, 36, 43, 45, 47, 50, 51, 59, 64, 74, 77, 82, 86]",0.7436949255545426,0.7570647219690064,0.2322584306962558,0.1913252146113501,Accept,0.7417251138181371,0.12705615428247305,0.2857142857142857,0.17589320769532782,0.538063461800354
68,15,"[1, 6, 35, 36, 43, 45, 47, 50, 51, 59, 64, 74, 77, 82, 86]",0.740200546946217,0.7570647219690064,0.507458922629674,0.5094468286416748,Reject,0.7390180878552972,0.12799109627156371,0.29336734693877553,0.17822549399457577,0.5399834147195579
69,16,"[1, 6, 22, 35, 36, 43, 45, 47, 50, 51, 59, 64, 74, 77, 82, 86]",0.7447584320875114,0.7570647219690064,-,-,Improved,0.7468930724744678,0.12972658522396743,0.2844387755102041,0.17818617658809427,0.5403536652983405
70,15,"[6, 22, 35, 36, 43, 45, 47, 50, 51, 59, 64, 74, 77, 82, 86]",0.7476450926769979,0.7570647219690064,-,-,Improved,0.7409868340100898,0.12018401380103508,0.26658163265306123,0.16567578279825604,0.5291099638139336
71,14,"[6, 22, 35, 36, 43, 45, 50, 51, 59, 64, 74, 77, 82, 86]",0.7476450926769979,0.7570647219690064,1.0,0.6267878996248509,Accept,0.7425864402608588,0.12240184757505773,0.27040816326530615,0.1685214626391097,0.5317041497247135
72,14,"[6, 22, 35, 36, 43, 45, 50, 51, 59, 64, 74, 77, 82, 86]",0.7380735338802795,0.7570647219690064,0.14452847949030287,0.7649290877139561,Reject,0.7364341085271318,0.12444690265486726,0.2869897959183674,0.17361111111111113,0.5357051662419019
73,13,"[6, 22, 35, 36, 43, 45, 50, 51, 64, 74, 77, 82, 86]",0.7429352780309936,0.7570647219690064,0.3823564647369134,0.08510506524125583,Accept,0.7343423157376646,0.1178432462479155,0.27040816326530615,0.16415021293070073,0.5271419816735083
74,13,"[6, 22, 35, 36, 43, 45, 50, 51, 64, 74, 77, 82, 86]",0.7263749620176239,0.7570647219690064,0.03289091157862876,0.7345360051040805,Reject,0.7161314138058325,0.11791269443050677,0.2997448979591837,0.1692473892689953,0.530166606680804
75,12,"[6, 22, 35, 36, 43, 45, 50, 51, 64, 74, 77, 82]",0.7412640534791857,0.7570647219690064,0.7060500121789176,0.5258419141028637,Accept,0.7363110618924572,0.1272627537026879,0.29591836734693877,0.17798235519754507,0.5396247154724616
76,13,"[6, 22, 35, 36, 43, 45, 50, 51, 64, 74, 77, 82, 87]",0.7374658158614403,0.7570647219690064,0.44975290593755246,0.1138449684885694,Accept,0.7349575489110373,0.12403951701427003,0.288265306122449,0.17344589409056024,0.535457724557888
77,14,"[6, 17, 22, 35, 36, 43, 45, 50, 51, 64, 74, 77, 82, 87]",0.7430872075357035,0.7570647219690064,-,-,Improved,0.7427094868955334,0.12890403180011356,0.2895408163265306,0.17838899803536346,0.5403171874088052
78,13,"[17, 22, 35, 36, 43, 45, 50, 51, 64, 74, 77, 82, 87]",0.7430872075357035,0.7570647219690064,1.0,0.9319530311015418,Accept,0.7360649686231081,0.13036393264530147,0.30612244897959184,0.18285714285714286,0.5440458356841307
79,13,"[17, 22, 35, 36, 43, 45, 50, 51, 64, 74, 77, 82, 87]",0.7309328471589183,0.7570647219690064,0.07170091007206075,0.5437686250264083,Reject,0.7297895902547066,0.12406815761448349,0.2971938775510204,0.1750563486100676,0.536585499309352
80,12,"[17, 22, 36, 43, 45, 50, 51, 64, 74, 77, 82, 87]",0.7391370404132482,0.7570647219690064,0.42100611231606744,0.011398832971756812,Accept,0.7285591239079611,0.12341101694915255,0.2971938775510204,0.17440119760479042,0.5359045787046945
81,13,"[17, 22, 36, 43, 45, 50, 51, 54, 64, 74, 77, 82, 87]",0.7391370404132482,0.7570647219690064,1.0,0.27524562976031997,Accept,0.7272056109265411,0.12229836584080127,0.29591836734693877,0.17306975009324876,0.5345859029979961
82,12,"[17, 22, 36, 43, 45, 50, 51, 54, 74, 77, 82, 87]",0.7338195077484048,0.7570647219690064,0.30476514419263007,0.16341234005623562,Accept,0.726713424387843,0.12124406958355298,0.29336734693877553,0.17157776948899664,0.533174208672983
83,13,"[17, 22, 36, 43, 45, 47, 50, 51, 54, 74, 77, 82, 87]",0.7392889699179581,0.7570647219690064,-,-,Improved,0.7315122431401501,0.12052117263843648,0.28316326530612246,0.16907844630616908,0.5312724946985468
84,13,"[8, 17, 22, 36, 45, 47, 50, 51, 54, 74, 77, 82, 87]",0.7383773928896992,0.7570647219690064,0.8123454432647165,0.04128674202889404,Accept,0.7322505229481974,0.1270096463022508,0.3022959183673469,0.1788679245283019,0.5402259926849673
85,13,"[8, 17, 22, 36, 45, 47, 50, 51, 54, 74, 77, 82, 87]",0.7321482831965967,0.7570647219690064,0.23823108779435292,0.5767535606900274,Reject,0.7233911652516304,0.12229102167182662,0.3022959183673469,0.17413666421748716,0.5353233643314332
86,12,"[8, 17, 22, 45, 47, 50, 51, 54, 74, 77, 82, 87]",0.7330598602248557,0.7570647219690064,0.29026680216662154,0.022772513603435462,Accept,0.726959517657192,0.12919896640826872,0.31887755102040816,0.1838911364472232,0.5447036536254158
87,12,"[8, 17, 22, 45, 47, 50, 51, 54, 74, 77, 82, 87]",0.7172591917350349,0.7570647219690064,0.024412762211802327,0.9917345553597768,Reject,0.7187153931339978,0.12374749498997996,0.31505102040816324,0.1776978417266187,0.5384324964494853
88,12,"[8, 17, 22, 45, 47, 50, 51, 54, 74, 77, 82, 87]",0.7247037374658158,0.7570647219690064,0.13762085531351712,0.914271302743839,Reject,0.718100159960625,0.12418952618453866,0.31760204081632654,0.17855862316242382,0.5392313622303068
89,12,"[8, 17, 22, 45, 47, 50, 51, 54, 74, 77, 82, 87]",0.7271346095411729,0.7570647219690064,0.24159037615305806,0.8157400231245979,Reject,0.7252368647717485,0.12827090815802974,0.31887755102040816,0.18294914013904132,0.5437503647788953
90,11,"[8, 17, 22, 45, 47, 50, 51, 54, 74, 77, 82]",0.7306289881494986,0.7570647219690064,0.5550702396074195,0.218243796578531,Accept,0.7189614864033469,0.1219758064516129,0.3086734693877551,0.17485549132947978,0.5357203653625416
91,11,"[8, 17, 22, 45, 47, 50, 51, 54, 74, 77, 82]",0.7274384685505926,0.7570647219690064,0.45821293908921473,0.5388263254134947,Reject,0.7225298388089085,0.12185089974293059,0.3022959183673469,0.1736899963356541,0.534846719908173
92,11,"[8, 17, 22, 45, 47, 50, 51, 54, 74, 77, 82]",0.7251595259799453,0.7570647219690064,0.25888306047090576,0.40783670270510186,Reject,0.7142857142857143,0.12192723697148476,0.3163265306122449,0.1760113555713272,0.5365508453142935
93,11,"[8, 17, 22, 45, 47, 50, 51, 54, 74, 77, 82]",0.7209054998480705,0.7570647219690064,0.08832620654641157,0.6589687670290723,Reject,0.724006398425003,0.12064482579303172,0.29591836734693877,0.17140746213520502,0.5328155094258866
94,11,"[8, 17, 22, 45, 47, 50, 51, 54, 74, 77, 82]",0.7268307505317533,0.7570647219690064,0.3838467076125664,0.9120876024847273,Reject,0.718100159960625,0.12343828085957022,0.31505102040816324,0.17737881508078995,0.5380920361471566
95,11,"[8, 17, 22, 45, 47, 50, 51, 54, 74, 77, 82]",0.7275903980553023,0.7570647219690064,0.4612813701547053,0.7433695933570988,Reject,0.7259751445797957,0.12713178294573643,0.3137755102040816,0.18094887826406766,0.5418802649753895
96,12,"[8, 17, 22, 45, 47, 50, 51, 54, 58, 74, 77, 82]",0.7342752962625342,0.7570647219690064,-,-,Improved,0.7244985849637012,0.12168486739469579,0.29846938775510207,0.17288511267085335,0.5342272037508998
97,12,"[8, 17, 22, 45, 47, 50, 51, 54, 58, 74, 77, 82]",0.7234883014281374,0.7570647219690064,0.0606537797662725,0.7517366154612117,Reject,0.718100159960625,0.12230576441102757,0.3112244897959184,0.17560273479668947,0.5363830470224316
98,12,"[8, 17, 22, 45, 47, 50, 51, 54, 58, 74, 77, 82]",0.7274384685505926,0.7570647219690064,0.1662569030052792,0.862654744558805,Reject,0.719207579672696,0.12474949899799599,0.31760204081632654,0.179136690647482,0.5398441907744985
99,12,"[8, 17, 22, 45, 47, 50, 51, 54, 58, 74, 77, 82]",0.7316924946824673,0.7570647219690064,0.5042598911691644,0.5847644975045607,Reject,0.7302817767934047,0.12393162393162394,0.29591836734693877,0.1746987951807229,0.5362882045096399
100,12,"[8, 17, 22, 45, 47, 50, 51, 54, 58, 74, 77, 82]",0.7300212701306594,0.7570647219690064,0.3201160302048452,0.8481234584631582,Reject,0.7195767195767195,0.12304589006555723,0.3112244897959184,0.17636429345861945,0.5372001517480205
101,13,"[8, 17, 22, 45, 47, 50, 51, 54, 55, 58, 74, 77, 82]",0.7414159829838954,0.7570647219690064,-,-,Improved,0.7265903777531685,0.12552083333333333,0.30739795918367346,0.17825443786982248,0.539372410069843
102,13,"[17, 22, 45, 47, 50, 51, 52, 54, 55, 58, 74, 77, 82]",0.7485566697052568,0.7570647219690064,-,-,Improved,0.7342192691029901,0.12486368593238822,0.29209183673469385,0.17494270435446904,0.5367581613198187
103,13,"[17, 22, 45, 47, 50, 51, 52, 54, 55, 58, 74, 77, 82]",0.7379216043755698,0.7570647219690064,0.05313883375579589,0.5843470762970667,Reject,0.7315122431401501,0.12976694915254236,0.3125,0.18338323353293412,0.5443747446547733
104,13,"[17, 22, 45, 47, 50, 51, 52, 54, 55, 58, 74, 77, 82]",0.7321482831965967,0.7570647219690064,0.010318798218100618,0.9615434011662275,Reject,0.725113818137074,0.12239583333333333,0.2997448979591837,0.17381656804733728,0.5351373270948037
105,13,"[17, 22, 45, 47, 50, 51, 52, 54, 55, 58, 74, 77, 82]",0.742631419021574,0.7570647219690064,0.18856189925239805,0.3256769713876432,Reject,0.7402485542020426,0.13159355913381454,0.3022959183673469,0.18336557059961317,0.544651976615241
106,13,"[17, 22, 45, 47, 50, 51, 52, 54, 55, 58, 74, 77, 82]",0.7373138863567305,0.7570647219690064,0.04086331920611128,0.6607814639849944,Reject,0.7321274763135228,0.12813667912439936,0.30612244897959184,0.1806548739179526,0.5418668897492266
107,13,"[17, 22, 45, 47, 50, 51, 52, 54, 55, 58, 74, 77, 82]",0.7397447584320875,0.7570647219690064,0.07954112762459312,0.09411636711387228,Reject,0.7324966162175465,0.12432432432432433,0.29336734693877553,0.17463933181473046,0.5363745355148732
108,13,"[17, 22, 45, 47, 50, 51, 52, 54, 55, 58, 74, 77, 82]",0.7392889699179581,0.7570647219690064,0.0679275986481064,0.39295263637289657,Reject,0.7299126368893811,0.12731114632857898,0.30739795918367346,0.1800522973477774,0.5412108957024183
109,13,"[17, 22, 45, 47, 50, 51, 52, 54, 55, 58, 74, 77, 82]",0.7268307505317533,0.7570647219690064,0.0017153534703434443,0.5761244707354176,Reject,0.7380337147779008,0.14171550346297282,0.3392857142857143,0.19992484028560692,0.5599465477325344
110,13,"[17, 22, 45, 47, 50, 51, 52, 54, 55, 58, 74, 77, 82]",0.7415679124886053,0.7570647219690064,0.12628889624517606,0.8001864851831949,Reject,0.7306509166974283,0.12413055109684323,0.29591836734693877,0.17489634376177912,0.5364924806910373
111,13,"[17, 22, 45, 47, 50, 51, 52, 54, 55, 58, 74, 77, 82]",0.7382254633849894,0.7570647219690064,0.045516089276863445,0.052829980564685686,Reject,0.731020056601452,0.12593383137673425,0.3010204081632653,0.17757712565838976,0.5389754090387346
112,14,"[12, 17, 22, 45, 47, 50, 51, 52, 54, 55, 58, 74, 77, 82]",0.741871771498025,0.7570647219690064,0.13273443981868557,0.06287996677329821,Accept,0.7353266888150609,0.13624268227780734,0.32653061224489793,0.19226436349981224,0.5527518919865372
