Iteration,Feature Count,Feature Set,Metric,Best Metric,Acceptance Probability,Random Number,Outcome
37,24,"[0, 2, 7, 8, 9, 14, 16, 17, 19, 22, 23, 26, 28, 31, 34, 35, 36, 37, 38, 39, 40, 41, 43, 45]",0.7799697716967624,0.7838676318510859,-,-,Improved
38,24,"[0, 2, 7, 9, 14, 16, 17, 19, 22, 23, 26, 27, 28, 31, 34, 35, 36, 37, 38, 39, 40, 41, 43, 45]",0.7793333863654442,0.7838676318510859,0.999077391308692,0.4092159821192619,Accept
39,24,"[0, 2, 7, 9, 11, 14, 16, 19, 22, 23, 26, 27, 28, 31, 34, 35, 36, 37, 38, 39, 40, 41, 43, 45]",0.778060615702808,0.7838676318510859,0.9981370212271534,0.15235439818172536,Accept
40,25,"[0, 2, 7, 9, 11, 13, 14, 16, 19, 22, 23, 26, 27, 28, 31, 34, 35, 36, 37, 38, 39, 40, 41, 43, 45]",0.7782992602020523,0.7838676318510859,-,-,Improved
41,25,"[0, 2, 7, 9, 11, 12, 13, 14, 16, 19, 23, 26, 27, 28, 31, 34, 35, 36, 37, 38, 39, 40, 41, 43, 45]",0.7810038978601543,0.7838676318510859,-,-,Improved
42,24,"[0, 2, 7, 9, 11, 12, 13, 14, 16, 19, 26, 27, 28, 31, 34, 35, 36, 37, 38, 39, 40, 41, 43, 45]",0.7814811868586429,0.7838676318510859,-,-,Improved
43,23,"[0, 2, 7, 9, 11, 12, 13, 14, 19, 26, 27, 28, 31, 34, 35, 36, 37, 38, 39, 40, 41, 43, 45]",0.7821971203563758,0.7838676318510859,-,-,Improved
44,23,"[0, 2, 7, 9, 11, 12, 13, 14, 19, 21, 26, 27, 28, 31, 34, 35, 37, 38, 39, 40, 41, 43, 45]",0.7856972396786254,0.7856972396786254,-,-,Improved
45,22,"[0, 2, 7, 9, 11, 12, 14, 19, 21, 26, 27, 28, 31, 34, 35, 37, 38, 39, 40, 41, 43, 45]",0.7796515790311034,0.7856972396786254,0.990636161949186,0.2804968156162633,Accept
46,21,"[0, 2, 7, 9, 11, 12, 19, 21, 26, 27, 28, 31, 34, 35, 37, 38, 39, 40, 41, 43, 45]",0.7815607350250576,0.7856972396786254,-,-,Improved
47,20,"[0, 2, 7, 9, 11, 12, 19, 21, 26, 27, 28, 34, 35, 37, 38, 39, 40, 41, 43, 45]",0.7798902235303476,0.7856972396786254,0.9973511662941045,0.744941636839668,Accept
48,21,"[0, 2, 7, 8, 9, 11, 12, 19, 21, 26, 27, 28, 34, 35, 37, 38, 39, 40, 41, 43, 45]",0.7795720308646885,0.7856972396786254,0.9994898179075591,0.04220405276088468,Accept
49,21,"[0, 2, 7, 8, 9, 11, 12, 19, 21, 26, 27, 28, 31, 34, 35, 37, 38, 39, 40, 41, 43]",0.7822766685227905,0.7856972396786254,-,-,Improved
50,20,"[0, 2, 7, 8, 11, 12, 19, 21, 26, 27, 28, 31, 34, 35, 37, 38, 39, 40, 41, 43]",0.7805266088616657,0.7856972396786254,0.997140391219869,0.6377264278478163,Accept
51,19,"[2, 7, 8, 11, 12, 19, 21, 26, 27, 28, 31, 34, 35, 37, 38, 39, 40, 41, 43]",0.7782992602020523,0.7856972396786254,0.996325237414116,0.017624235413091216,Accept
52,19,"[2, 7, 8, 9, 11, 12, 19, 21, 27, 28, 31, 34, 35, 37, 38, 39, 40, 41, 43]",0.7812425423593986,0.7856972396786254,-,-,Improved
53,19,"[2, 7, 8, 9, 11, 12, 18, 19, 21, 28, 31, 34, 35, 37, 38, 39, 40, 41, 43]",0.7856176915122106,0.7856972396786254,-,-,Improved
54,18,"[2, 7, 9, 11, 12, 18, 19, 21, 28, 31, 34, 35, 37, 38, 39, 40, 41, 43]",0.7876859438389945,0.7876859438389945,-,-,Improved
55,19,"[2, 5, 7, 9, 11, 12, 18, 19, 21, 28, 31, 34, 35, 37, 38, 39, 40, 41, 43]",0.786174528677114,0.7876859438389945,0.9974027206480607,0.3745373297514242,Accept
56,20,"[2, 5, 7, 9, 11, 12, 18, 19, 21, 28, 30, 31, 34, 35, 37, 38, 39, 40, 41, 43]",0.7899928406650226,0.7899928406650226,-,-,Improved
57,19,"[2, 5, 9, 11, 12, 18, 19, 21, 28, 30, 31, 34, 35, 37, 38, 39, 40, 41, 43]",0.7895155516665341,0.7899928406650226,0.9991624155925459,0.21770591099900105,Accept
58,19,"[2, 5, 7, 11, 12, 18, 19, 21, 28, 30, 31, 34, 35, 37, 38, 39, 40, 41, 43]",0.7845835653488187,0.7899928406650226,0.9912920092718245,0.008017052822827386,Accept
59,18,"[2, 5, 7, 11, 12, 18, 19, 21, 28, 30, 31, 34, 35, 37, 38, 39, 41, 43]",0.7833107946861825,0.7899928406650226,0.9977227332896406,0.6942682182338782,Accept
60,17,"[2, 5, 7, 11, 12, 19, 21, 28, 30, 31, 34, 35, 37, 38, 39, 41, 43]",0.7766287487073423,0.7899928406650226,0.9879826067503519,0.4879377048907453,Accept
61,16,"[2, 5, 7, 11, 12, 19, 21, 28, 30, 31, 34, 35, 37, 39, 41, 43]",0.7771855858722456,0.7899928406650226,-,-,Improved
62,15,"[2, 5, 7, 11, 12, 19, 21, 28, 30, 34, 35, 37, 39, 41, 43]",0.7783788083684671,0.7899928406650226,-,-,Improved
63,14,"[2, 5, 11, 12, 19, 21, 28, 30, 34, 35, 37, 39, 41, 43]",0.777742423037149,0.7899928406650226,0.9988140116195947,0.8662011697004108,Accept
64,14,"[5, 11, 12, 19, 21, 26, 28, 30, 34, 35, 37, 39, 41, 43]",0.7732877257179221,0.7899928406650226,0.9916443510376433,0.48298608190677905,Accept
65,13,"[5, 11, 12, 19, 21, 26, 28, 34, 35, 37, 39, 41, 43]",0.7767878450401718,0.7899928406650226,-,-,Improved
66,12,"[11, 12, 19, 21, 26, 28, 34, 35, 37, 39, 41, 43]",0.7740036592156551,0.7899928406650226,0.9946635898990954,0.18606571817879547,Accept
67,12,"[11, 12, 19, 21, 23, 26, 28, 34, 35, 37, 39, 41]",0.7699467027285021,0.7899928406650226,0.9921554418261973,0.6431700324563735,Accept
68,11,"[11, 12, 19, 21, 23, 26, 28, 34, 35, 37, 39]",0.7816402831914724,0.7899928406650226,-,-,Improved
69,10,"[12, 19, 21, 23, 26, 28, 34, 35, 37, 39]",0.7778219712035638,0.7899928406650226,0.9924658027008504,0.4390561737575206,Accept
70,10,"[0, 12, 19, 21, 23, 26, 28, 35, 37, 39]",0.779412934531859,0.7899928406650226,-,-,Improved
71,10,"[0, 5, 12, 19, 23, 26, 28, 35, 37, 39]",0.7812425423593986,0.7899928406650226,-,-,Improved
72,11,"[0, 5, 12, 19, 23, 26, 28, 35, 37, 39, 41]",0.7764696523745128,0.7899928406650226,0.990304533528464,0.0005275614184988564,Accept
73,12,"[0, 5, 12, 19, 23, 26, 28, 35, 36, 37, 39, 41]",0.7730490812186779,0.7899928406650226,0.99297196344913,0.09017919812794462,Accept
74,12,"[0, 5, 12, 19, 23, 28, 35, 36, 37, 39, 41, 43]",0.770344443560576,0.7899928406650226,0.9943828338709287,0.6214073411762605,Accept
75,11,"[0, 5, 12, 19, 23, 28, 36, 37, 39, 41, 43]",0.7691512210643545,0.7899928406650226,0.997492897715961,0.8632721759842195,Accept
76,12,"[0, 5, 12, 19, 23, 28, 32, 36, 37, 39, 41, 43]",0.7682761912337921,0.7899928406650226,0.9981422830090574,0.7194799897663654,Accept
77,12,"[0, 5, 12, 19, 20, 23, 32, 36, 37, 39, 41, 43]",0.7632646567496619,0.7899928406650226,0.9893005328646779,0.6442352038671618,Accept
78,12,"[0, 1, 5, 19, 20, 23, 32, 36, 37, 39, 41, 43]",0.7685148357330364,0.7899928406650226,-,-,Improved
79,12,"[0, 1, 5, 13, 19, 20, 23, 32, 36, 39, 41, 43]",0.7735263702171665,0.7899928406650226,-,-,Improved
80,13,"[0, 1, 5, 13, 19, 20, 23, 31, 32, 36, 39, 41, 43]",0.7691512210643545,0.7899928406650226,0.990368088046969,0.033172915358103405,Accept
81,13,"[0, 1, 5, 13, 14, 19, 20, 23, 31, 36, 39, 41, 43]",0.769628510062843,0.7899928406650226,-,-,Improved
82,13,"[0, 1, 5, 8, 13, 14, 19, 23, 31, 36, 39, 41, 43]",0.770344443560576,0.7899928406650226,-,-,Improved
83,14,"[0, 1, 5, 8, 13, 14, 19, 23, 26, 31, 36, 39, 41, 43]",0.7741627555484846,0.7899928406650226,-,-,Improved
84,15,"[0, 1, 5, 8, 13, 14, 19, 23, 26, 27, 31, 36, 39, 41, 43]",0.7767082968737571,0.7899928406650226,-,-,Improved
85,15,"[0, 1, 5, 8, 13, 14, 17, 19, 23, 26, 27, 31, 36, 41, 43]",0.775355978044706,0.7899928406650226,0.9968592032040152,0.5865353186161423,Accept
86,16,"[0, 1, 5, 8, 13, 14, 17, 19, 23, 26, 27, 31, 32, 36, 41, 43]",0.7731286293850926,0.7899928406650226,0.9947801177283471,0.26427201778194864,Accept
87,16,"[0, 1, 5, 8, 13, 14, 17, 19, 23, 25, 26, 27, 31, 32, 41, 43]",0.7775037785379048,0.7899928406650226,-,-,Improved
88,17,"[0, 1, 2, 5, 8, 13, 14, 17, 19, 23, 25, 26, 27, 31, 32, 41, 43]",0.7765492005409276,0.7899928406650226,0.9977141241225121,0.5892995602855641,Accept
89,17,"[0, 1, 2, 5, 12, 13, 14, 17, 19, 23, 25, 26, 27, 31, 32, 41, 43]",0.7731286293850926,0.7899928406650226,0.9917509476778463,0.7148956946359727,Accept
90,17,"[0, 1, 5, 9, 12, 13, 14, 17, 19, 23, 25, 26, 27, 31, 32, 41, 43]",0.7728104367194336,0.7899928406650226,0.9992219834295889,0.6792673680742383,Accept
91,17,"[0, 1, 5, 9, 12, 13, 14, 17, 18, 19, 23, 25, 26, 27, 31, 32, 41]",0.7771060377058309,0.7899928406650226,-,-,Improved
92,17,"[0, 1, 5, 9, 11, 12, 13, 14, 17, 18, 19, 25, 26, 27, 31, 32, 41]",0.7794924826982738,0.7899928406650226,-,-,Improved
93,16,"[0, 1, 5, 9, 11, 12, 13, 14, 17, 18, 25, 26, 27, 31, 32, 41]",0.7810834460265691,0.7899928406650226,-,-,Improved
94,17,"[0, 1, 5, 9, 11, 12, 13, 14, 17, 18, 24, 25, 26, 27, 31, 32, 41]",0.783469891019012,0.7899928406650226,-,-,Improved
95,16,"[0, 1, 5, 9, 11, 12, 14, 17, 18, 24, 25, 26, 27, 31, 32, 41]",0.7838676318510859,0.7899928406650226,-,-,Improved
96,16,"[0, 1, 9, 11, 12, 14, 17, 18, 24, 25, 26, 27, 31, 32, 41, 45]",0.7829130538541087,0.7899928406650226,0.9975229800815884,0.22971907677453618,Accept
97,15,"[1, 9, 11, 12, 14, 17, 18, 24, 25, 26, 27, 31, 32, 41, 45]",0.7789356455333705,0.7899928406650226,0.989616186882359,0.9513933522830588,Accept
98,16,"[1, 9, 11, 12, 14, 17, 18, 23, 24, 25, 26, 27, 31, 32, 41, 45]",0.779412934531859,0.7899928406650226,-,-,Improved
99,17,"[1, 9, 11, 12, 14, 17, 18, 23, 24, 25, 26, 27, 31, 32, 33, 41, 45]",0.7771855858722456,0.7899928406650226,0.9940537288736006,0.15267268109309107,Accept
100,17,"[1, 3, 9, 11, 12, 14, 17, 23, 24, 25, 26, 27, 31, 32, 33, 41, 45]",0.766923872404741,0.7899928406650226,0.9726269800275938,0.7911256964613468,Accept
