Iteration,Feature Count,Feature Set,Metric,Best Metric,Acceptance Probability,Random Number,Outcome
24,6,"[23, 50, 60, 67, 84, 91]",0.20447284345047925,0.2086284610431423,-,-,Improved
25,6,"[10, 23, 50, 60, 67, 91]",0.19653179190751444,0.2086284610431423,0.36765196872085854,0.10150982820488574,Accept
26,7,"[5, 10, 23, 50, 60, 67, 91]",0.19935275080906148,0.2086284610431423,-,-,Improved
27,8,"[5, 10, 23, 50, 60, 67, 90, 91]",0.21251629726205998,0.21251629726205998,-,-,Improved
28,8,"[5, 10, 23, 50, 60, 67, 90, 91]",0.19568151147098514,0.21251629726205998,0.11234134539951392,0.6809783333747357,Reject
29,8,"[5, 10, 23, 50, 60, 67, 90, 91]",0.19612903225806452,0.21251629726205998,0.1165315859462611,0.9024304856584657,Reject
30,8,"[5, 10, 23, 50, 60, 67, 90, 91]",0.20526671168129643,0.21251629726205998,0.3826757881617553,0.5251301228096656,Reject
31,7,"[10, 23, 50, 60, 67, 90, 91]",0.2043222003929273,0.21251629726205998,0.33397760771548096,0.08253889687130378,Accept
32,7,"[10, 23, 50, 60, 67, 90, 91]",0.20106524633821568,0.21251629726205998,0.6438385989325248,0.6982019935148989,Reject
33,8,"[10, 23, 50, 59, 60, 67, 90, 91]",0.20529801324503313,0.21251629726205998,-,-,Improved
34,8,"[10, 23, 50, 60, 64, 67, 90, 91]",0.2033003300330033,0.21251629726205998,0.7591544842804525,0.1738829131915709,Accept
35,9,"[10, 23, 25, 50, 60, 64, 67, 90, 91]",0.21236559139784947,0.21251629726205998,-,-,Improved
36,9,"[10, 23, 25, 50, 60, 64, 67, 90, 91]",0.19921363040629098,0.21251629726205998,0.15708839183177886,0.5131464244935591,Reject
37,9,"[10, 23, 25, 50, 60, 64, 67, 90, 91]",0.19659239842726084,0.21251629726205998,0.10621717291728336,0.8694644277544299,Reject
38,9,"[10, 23, 25, 50, 60, 64, 67, 90, 91]",0.19676375404530744,0.21251629726205998,0.10642516523736646,0.4494602251043883,Reject
39,9,"[10, 23, 25, 50, 60, 64, 67, 90, 91]",0.20954907161803715,0.21251629726205998,0.664634878833238,0.8097928852945757,Reject
40,9,"[10, 23, 25, 50, 60, 64, 67, 90, 91]",0.20790816326530612,0.21251629726205998,0.5204555549099975,0.8803969344465821,Reject
41,8,"[10, 23, 25, 50, 60, 67, 90, 91]",0.2133863485752154,0.2133863485752154,-,-,Improved
42,9,"[1, 10, 23, 25, 50, 60, 67, 90, 91]",0.2147562582345191,0.2147562582345191,-,-,Improved
43,10,"[1, 10, 23, 25, 36, 50, 60, 67, 90, 91]",0.21236559139784947,0.2147562582345191,0.6969970294329796,0.3166443177633985,Accept
44,9,"[1, 10, 23, 25, 36, 50, 60, 67, 91]",0.20316622691292877,0.2147562582345191,0.24584082247622244,0.03798740237398046,Accept
45,8,"[10, 23, 25, 36, 50, 60, 67, 91]",0.19754680438992897,0.2147562582345191,0.42074777548011,0.33853984300759465,Accept
46,8,"[10, 23, 25, 36, 50, 52, 67, 91]",0.2076502732240437,0.2147562582345191,-,-,Improved
47,8,"[10, 23, 25, 30, 36, 50, 67, 91]",0.21080368906455865,0.2147562582345191,-,-,Improved
48,9,"[10, 23, 25, 30, 36, 50, 56, 67, 91]",0.21585609593604263,0.21585609593604263,-,-,Improved
49,9,"[10, 23, 25, 30, 36, 50, 56, 67, 91]",0.2038900067069081,0.21585609593604263,0.1467386530079084,0.9600178048337838,Reject
50,9,"[10, 23, 25, 30, 36, 50, 56, 67, 91]",0.1989389920424403,0.21585609593604263,0.06453527227341062,0.06597722447800569,Reject
51,9,"[10, 23, 25, 30, 36, 50, 56, 67, 91]",0.20117570215545397,0.21585609593604263,0.0905165868701217,0.3671689318685635,Reject
52,9,"[10, 23, 25, 30, 36, 56, 67, 79, 91]",0.20413609072715144,0.21585609593604263,0.14411098933323951,0.1429797583320791,Accept
53,8,"[10, 23, 25, 30, 56, 67, 79, 91]",0.20052083333333334,0.21585609593604263,0.5468432150907334,0.01085665754829257,Accept
54,8,"[10, 14, 23, 25, 30, 56, 79, 91]",0.19388418998048146,0.21585609593604263,0.3265319531139932,0.20083095804481477,Accept
55,8,"[10, 14, 23, 25, 30, 56, 79, 91]",0.18661257606490875,0.21585609593604263,0.2897611903221319,0.38794043061857686,Reject
56,8,"[10, 14, 23, 24, 25, 30, 56, 79]",0.19178082191780818,0.21585609593604263,0.6963368053889316,0.667040042857969,Accept
57,8,"[0, 10, 14, 24, 25, 30, 56, 79]",0.19157088122605365,0.21585609593604263,0.9641687839795479,0.8934171994351224,Accept
58,8,"[0, 10, 14, 24, 25, 30, 56, 84]",0.19824341279799246,0.21585609593604263,-,-,Improved
59,7,"[0, 10, 14, 24, 30, 56, 84]",0.19506016466117795,0.21585609593604263,0.5686440614125424,0.55814717110285,Accept
60,6,"[0, 10, 14, 24, 30, 84]",0.20302114803625376,0.21585609593604263,-,-,Improved
61,6,"[0, 10, 14, 24, 30, 84]",0.19339622641509435,0.21585609593604263,0.17525925595109174,0.3756423425721147,Reject
62,6,"[10, 14, 24, 30, 44, 84]",0.20036429872495445,0.21585609593604263,0.6153440098267318,0.18033986629015664,Accept
63,5,"[10, 14, 24, 30, 44]",0.20228777844671883,0.21585609593604263,-,-,Improved
64,5,"[10, 14, 24, 30, 44]",0.18523002421307505,0.21585609593604263,0.04155135754595339,0.8690571743487214,Reject
65,5,"[10, 14, 24, 30, 44]",0.1822429906542056,0.21585609593604263,0.022923686089454633,0.4720640241504066,Reject
66,4,"[10, 14, 24, 30]",0.2037691401648999,0.21585609593604263,-,-,Improved
67,4,"[10, 14, 24, 30]",0.18842224744608396,0.21585609593604263,0.05237142774411786,0.5053921506553299,Reject
68,4,"[10, 14, 24, 30]",0.19473361910594,0.21585609593604263,0.17307969778539964,0.7541905595893865,Reject
69,4,"[10, 14, 24, 57]",0.20608317815021723,0.21585609593604263,-,-,Improved
70,4,"[10, 14, 24, 92]",0.2026947861745753,0.21585609593604263,0.5111356028951507,0.4585916870396056,Accept
71,4,"[10, 14, 24, 92]",0.18972809667673715,0.21585609593604263,0.0747068531877381,0.5434586042958977,Reject
72,4,"[10, 24, 35, 92]",0.2056179775280899,0.21585609593604263,-,-,Improved
73,4,"[10, 24, 35, 92]",0.18181818181818182,0.21585609593604263,0.007764532172593049,0.9514875146707392,Reject
74,4,"[10, 24, 35, 92]",0.19285714285714287,0.21585609593604263,0.07199585372308383,0.9294661423973493,Reject
75,4,"[10, 23, 24, 92]",0.20308043354249858,0.21585609593604263,0.5894889831519963,0.16916678707690236,Accept
76,5,"[10, 23, 24, 38, 92]",0.21167048054919904,0.21585609593604263,-,-,Improved
77,5,"[10, 23, 24, 38, 92]",0.2031850631521142,0.21585609593604263,0.1647778124919094,0.43292952381860594,Reject
78,5,"[10, 23, 24, 38, 92]",0.20418204182041821,0.21585609593604263,0.2004135409525476,0.48468358783234256,Reject
79,5,"[10, 23, 24, 38, 92]",0.19452533488642978,0.21585609593604263,0.02429874265858362,0.6393383699397908,Reject
80,5,"[10, 23, 24, 42, 92]",0.21640488656195464,0.21640488656195464,-,-,Improved
81,5,"[10, 23, 24, 42, 92]",0.19989136338946226,0.21640488656195464,0.025911159170897657,0.5618863553357752,Reject
82,5,"[10, 23, 24, 42, 92]",0.19574468085106383,0.21640488656195464,0.009886686111619358,0.09603245715826447,Reject
83,5,"[10, 23, 24, 42, 92]",0.1934703748488513,0.21640488656195464,0.005647569480994178,0.7183886937864604,Reject
84,5,"[10, 23, 24, 42, 92]",0.1929720071471114,0.21640488656195464,0.004784180267862728,0.3148491200178297,Reject
85,5,"[10, 23, 24, 42, 92]",0.20593579648697757,0.21640488656195464,0.089730219231492,0.7029521940190856,Reject
86,5,"[10, 23, 24, 42, 92]",0.19103086779266162,0.21640488656195464,0.002732719341824832,0.9284116989356578,Reject
87,5,"[10, 23, 24, 42, 92]",0.2018140589569161,0.21640488656195464,0.03243959547288482,0.2676759556239474,Reject
88,6,"[10, 23, 24, 42, 91, 92]",0.21739130434782608,0.21739130434782608,-,-,Improved
89,7,"[10, 23, 24, 42, 74, 91, 92]",0.22711471610660486,0.22711471610660486,-,-,Improved
90,8,"[10, 23, 24, 42, 43, 74, 91, 92]",0.22682926829268296,0.22711471610660486,0.9332108455375777,0.7463597024658059,Accept
91,9,"[10, 23, 24, 42, 43, 47, 74, 91, 92]",0.2239902080783354,0.22711471610660486,0.4993479746116412,0.34244240718151364,Accept
92,9,"[10, 23, 24, 42, 43, 47, 74, 91, 92]",0.2163141993957704,0.22711471610660486,0.1500831319675151,0.7720107689947108,Reject
93,9,"[10, 23, 24, 42, 47, 67, 74, 91, 92]",0.2331511839708561,0.2331511839708561,-,-,Improved
94,9,"[10, 23, 24, 42, 47, 67, 74, 91, 92]",0.2193784277879342,0.2331511839708561,0.03105405444748003,0.8573091125055743,Reject
95,9,"[10, 23, 24, 42, 47, 67, 74, 91, 92]",0.22956730769230765,0.2331511839708561,0.4014794872244006,0.8920438342159906,Reject
96,10,"[10, 19, 23, 24, 42, 47, 67, 74, 91, 92]",0.23724646588813766,0.23724646588813766,-,-,Improved
97,10,"[10, 19, 23, 24, 42, 47, 67, 74, 91, 92]",0.2029769959404601,0.23724646588813766,0.0001359036581055337,0.8157800611999537,Reject
98,10,"[10, 19, 23, 24, 42, 47, 67, 74, 91, 92]",0.21728395061728392,0.23724646588813766,0.00530631619425973,0.06695644784175614,Reject
99,10,"[10, 19, 23, 24, 42, 47, 67, 74, 91, 92]",0.21038435603506406,0.23724646588813766,0.00080815369434646,0.4711271400278564,Reject
100,10,"[10, 19, 23, 24, 42, 47, 67, 74, 91, 92]",0.2178343949044586,0.23724646588813766,0.005528500141585232,0.6132312407596044,Reject
101,10,"[10, 19, 23, 24, 42, 47, 67, 74, 91, 92]",0.21250758955676988,0.23724646588813766,0.0012419506641427728,0.26713966812583234,Reject
