Iteration,Feature Count,Feature Set,Metric,Best Metric,Acceptance Probability,Random Number,Outcome,Acc,Pre,Rec,F1,AUC
47,12,"[17, 33, 40, 54, 56, 60, 67, 73, 75, 82, 85, 87]",0.7148283196596779,0.7300212701306594,0.8874468824282296,0.6543070321784361,Accept,0.7278208440999139,0.12142099681866383,0.29209183673469385,0.1715355805243446,0.5332173741755997
48,13,"[17, 33, 37, 40, 54, 56, 60, 67, 73, 75, 82, 85, 87]",0.7169553327256153,0.7300212701306594,-,-,Improved,0.7260981912144703,0.12092534174553102,0.29336734693877553,0.1712583767684289,0.5328337483706542
49,13,"[17, 33, 37, 40, 54, 56, 60, 67, 73, 75, 82, 85, 87]",0.7108781525372228,0.7300212701306594,0.3773250035523182,0.5638884349188515,Reject,0.7256060046757721,0.11826821541710665,0.2857142857142857,0.1672890216579537,0.5291434018793408
50,14,"[17, 33, 37, 40, 52, 54, 56, 60, 67, 73, 75, 82, 85, 87]",0.7201458523245214,0.7300212701306594,-,-,Improved,0.7321274763135228,0.12452830188679245,0.29464285714285715,0.17506631299734746,0.5367399223750511
51,13,"[17, 33, 37, 52, 54, 56, 60, 67, 73, 75, 82, 85, 87]",0.7174111212397447,0.7300212701306594,0.6392261578389595,0.5791491357767257,Accept,0.7340962224683155,0.12356478950246036,0.288265306122449,0.1729812476081133,0.5349810801346278
52,14,"[14, 17, 33, 37, 52, 54, 56, 60, 67, 73, 75, 82, 85, 87]",0.7216651473716196,0.7300212701306594,-,-,Improved,0.7334809892949428,0.12363834422657952,0.2895408163265306,0.1732824427480916,0.5352102828738741
53,13,"[14, 17, 33, 37, 52, 54, 56, 60, 67, 73, 75, 82, 85]",0.7222728653904589,0.7300212701306594,-,-,Improved,0.7317583364094992,0.11479028697571744,0.2653061224489796,0.16024653312788908,0.5234333962374274
54,13,"[14, 17, 33, 37, 52, 54, 56, 60, 67, 73, 75, 82, 85]",0.7070799149194774,0.7300212701306594,0.07713532289673151,0.3401816819174637,Reject,0.7009966777408638,0.11397748592870544,0.30994897959183676,0.16666666666666666,0.5263485875761172
55,14,"[14, 17, 33, 37, 52, 54, 55, 56, 60, 67, 73, 75, 82, 85]",0.7277423275600121,0.7300212701306594,-,-,Improved,0.7334809892949428,0.11653718091009989,0.26785714285714285,0.16241299303944315,0.5255260111670979
56,14,"[14, 17, 33, 37, 52, 55, 56, 59, 60, 67, 73, 75, 82, 85]",0.7251595259799453,0.7300212701306594,0.6411980696443295,0.2334659769077957,Accept,0.7307739633321029,0.12054054054054054,0.2844387755102041,0.1693242217160213,0.5314336053773273
57,14,"[14, 17, 33, 37, 52, 55, 56, 59, 60, 67, 73, 75, 82, 85]",0.7031297477970222,0.7300212701306594,0.021733433189728084,0.1603994430419522,Reject,0.7174849267872524,0.11740890688259109,0.29591836734693877,0.16811594202898553,0.529206630221202
58,14,"[14, 17, 33, 37, 52, 55, 56, 59, 60, 67, 73, 75, 82, 85]",0.7199939228198116,0.7300212701306594,0.4037817932057255,0.788178224831214,Reject,0.7377876215085517,0.12810601877415792,0.29591836734693877,0.17880539499036607,0.5404418201980506
59,14,"[14, 17, 33, 37, 52, 55, 56, 59, 60, 67, 73, 75, 82, 85]",0.7195381343056821,0.7300212701306594,0.36903336202285897,0.6610799762502183,Reject,0.7279438907345884,0.1278038601982264,0.3125,0.1814142910033321,0.5424000749012665
60,15,"[14, 17, 33, 37, 52, 55, 56, 59, 60, 67, 70, 73, 75, 82, 85]",0.7158918261926466,0.7300212701306594,0.19012256828306312,0.1815383295496671,Accept,0.724006398425003,0.11665790856542302,0.28316326530612246,0.16524004465947154,0.527118879010136
61,14,"[14, 17, 33, 37, 52, 56, 59, 60, 67, 70, 73, 75, 82, 85]",0.7198419933151018,0.7300212701306594,-,-,Improved,0.7292974037160084,0.125,0.3010204081632653,0.17664670658682635,0.5380221201922142
62,14,"[2, 14, 17, 33, 37, 52, 56, 59, 60, 67, 70, 73, 75, 85]",0.7168034032209055,0.7300212701306594,0.5738760194012587,0.10352706828444813,Accept,0.7211763258274886,0.11366006256517205,0.2780612244897959,0.16136195410806808,0.5232741094531235
63,15,"[2, 14, 17, 33, 37, 52, 56, 59, 60, 67, 69, 70, 73, 75, 85]",0.7291096931024005,0.7300212701306594,-,-,Improved,0.7302817767934047,0.11780673181324647,0.2767857142857143,0.16527037319116528,0.5277432588860139
64,14,"[2, 14, 17, 33, 37, 52, 59, 60, 67, 69, 70, 73, 75, 85]",0.7243998784563962,0.7300212701306594,0.41550639875577067,0.17368937890683955,Accept,0.7258520979451212,0.11390374331550802,0.27168367346938777,0.16051243406179352,0.5230132925429466
65,13,"[2, 14, 17, 33, 37, 52, 59, 60, 67, 69, 70, 75, 85]",0.7236402309328471,0.7300212701306594,0.866680181236479,0.5000532977395655,Accept,0.7155161806324597,0.1082051282051282,0.26913265306122447,0.15435259692757863,0.5161542333806736
66,14,"[2, 14, 17, 33, 37, 52, 59, 60, 67, 68, 69, 70, 75, 85]",0.7253114554846551,0.7300212701306594,-,-,Improved,0.7253599114064231,0.11366061899679829,0.27168367346938777,0.16027088036117382,0.5227409243010837
67,14,"[2, 14, 17, 33, 37, 52, 59, 60, 67, 68, 69, 70, 75, 85]",0.7250075964752355,0.7300212701306594,0.9432761624047099,0.9509370600926473,Reject,0.7183462532299741,0.10622710622710622,0.25892857142857145,0.15064935064935064,0.5131630464387853
68,13,"[2, 14, 17, 33, 37, 52, 59, 67, 68, 69, 70, 75, 85]",0.7298693406259495,0.7300212701306594,-,-,Improved,0.7235142118863049,0.10819496518478842,0.2576530612244898,0.15239532251980384,0.5154532499367717
69,12,"[2, 17, 33, 37, 52, 59, 67, 68, 69, 70, 75, 85]",0.726223032512914,0.7300212701306594,0.4892007422921167,0.03456630631937618,Accept,0.720807185923465,0.10187667560321716,0.2423469387755102,0.14345035862589656,0.5071192681076243
70,13,"[2, 16, 17, 33, 37, 52, 59, 67, 68, 69, 70, 75, 85]",0.7245518079611061,0.7300212701306594,0.7181977350533659,0.30382732619302155,Accept,0.7238833517903286,0.10583153347732181,0.25,0.14871016691957512,0.5122395478687185
71,14,"[0, 2, 16, 17, 33, 37, 52, 59, 67, 68, 69, 70, 75, 85]",0.7309328471589183,0.7309328471589183,-,-,Improved,0.7288052171773102,0.10599334073251943,0.24362244897959184,0.1477184841453983,0.5121149150794732
72,15,"[0, 2, 16, 17, 33, 37, 52, 53, 59, 67, 68, 69, 70, 75, 85]",0.7300212701306594,0.7309328471589183,0.8317552774250531,0.3664460153300009,Accept,0.726959517657192,0.10770913067249863,0.2512755102040816,0.15078453884424034,0.5145115124219373
73,15,"[0, 2, 16, 17, 33, 37, 52, 53, 59, 67, 69, 70, 75, 77, 85]",0.7306289881494986,0.7309328471589183,-,-,Improved,0.7225298388089085,0.10307609282245007,0.24362244897959184,0.1448615851346227,0.50864221999572
74,16,"[0, 2, 16, 17, 20, 33, 37, 52, 53, 59, 67, 69, 70, 75, 77, 85]",0.7354907323002127,0.7354907323002127,-,-,Improved,0.7285591239079611,0.11232279171210469,0.2627551020408163,0.1573720397249809,0.5205236765821676
75,16,"[0, 2, 16, 17, 33, 37, 52, 53, 59, 67, 69, 70, 75, 77, 85, 91]",0.7370100273473108,0.7370100273473108,-,-,Improved,0.7306509166974283,0.10863509749303621,0.24872448979591838,0.1512214036448236,0.5154149481527597
76,16,"[0, 2, 16, 17, 33, 37, 52, 53, 59, 67, 69, 70, 75, 77, 85, 91]",0.7288058340929808,0.7370100273473108,0.17800155352161792,0.19932374121596375,Reject,0.7286821705426356,0.10767531750414136,0.24872448979591838,0.15028901734104047,0.5143254751853077
77,17,"[0, 2, 16, 17, 33, 37, 52, 53, 59, 67, 69, 70, 75, 77, 85, 88, 91]",0.7382254633849894,0.7382254633849894,-,-,Improved,0.7283130306386121,0.11177753544165758,0.2614795918367347,0.15660809778456838,0.5198178294196611
78,17,"[0, 2, 16, 17, 33, 37, 52, 53, 59, 67, 69, 70, 75, 77, 85, 88, 91]",0.7307809176542085,0.7382254633849894,0.20231066171920778,0.8235569919859385,Reject,0.7328657561215701,0.11706239646604086,0.27040816326530615,0.1633911368015414,0.5263248769479193
79,16,"[0, 2, 16, 17, 33, 37, 52, 53, 59, 69, 70, 75, 77, 85, 88, 91]",0.7342752962625342,0.7382254633849894,0.42466406939071194,0.1534697277637619,Accept,0.7252368647717485,0.10560696788241698,0.24744897959183673,0.1480351011064479,0.5118492344506915
80,16,"[0, 2, 16, 17, 33, 37, 52, 53, 59, 69, 70, 75, 77, 85, 88, 91]",0.7265268915223336,0.7382254633849894,0.1832429388424085,0.9062827642129327,Reject,0.725113818137074,0.10895361380798274,0.2576530612244898,0.15314632297194844,0.5163384467228265
81,16,"[0, 2, 16, 17, 33, 37, 52, 53, 59, 69, 70, 75, 77, 85, 88, 91]",0.7304770586447888,0.7382254633849894,0.43160825719909374,0.807024230235145,Reject,0.7254829580410975,0.10828370330265295,0.25510204081632654,0.15203344735841887,0.5154033968210735
82,15,"[0, 2, 16, 17, 33, 37, 53, 59, 69, 70, 75, 77, 85, 88, 91]",0.7315405651777576,0.7382254633849894,0.542763611305585,0.11683395346764103,Accept,0.7243755383290267,0.10477741585233442,0.2461734693877551,0.146991622239147,0.5108029269858563
83,15,"[0, 2, 16, 17, 33, 37, 53, 59, 69, 70, 75, 77, 85, 88, 91]",0.7259191735034943,0.7382254633849894,0.281168892866907,0.460275570055821,Reject,0.7242524916943521,0.11229377328366152,0.26913265306122447,0.15846789335336087,0.5209887696737417
84,16,"[0, 2, 16, 17, 33, 37, 53, 59, 69, 70, 73, 75, 77, 85, 88, 91]",0.7307809176542085,0.7382254633849894,0.8409766879879724,0.5954609842024109,Accept,0.7315122431401501,0.10730337078651686,0.24362244897959184,0.14898595943837756,0.5136129404097197
85,16,"[0, 2, 16, 17, 33, 37, 53, 59, 69, 70, 73, 75, 77, 85, 88, 91]",0.7265268915223336,0.7382254633849894,0.3754356556156884,0.5781132592768926,Reject,0.7256060046757721,0.10663764961915125,0.25,0.14950419527078565,0.513192836715239
86,16,"[0, 2, 16, 17, 33, 37, 53, 59, 69, 70, 73, 75, 77, 85, 88, 91]",0.7285019750835612,0.7382254633849894,0.5885322970548317,0.9412288539277215,Reject,0.7306509166974283,0.11166390270867883,0.2576530612244898,0.15580408792903971,0.5194025894437851
87,16,"[0, 2, 16, 17, 33, 37, 53, 59, 69, 70, 73, 75, 77, 85, 88, 91]",0.7292616226071102,0.7382254633849894,0.6997826416864139,0.7918187486192318,Reject,0.7274517041958902,0.10965630114566285,0.25637755102040816,0.1536110049675201,0.5170625328301005
88,16,"[0, 2, 17, 33, 37, 52, 53, 59, 69, 70, 73, 75, 77, 85, 88, 91]",0.7341233667578244,0.7382254633849894,-,-,Improved,0.7318813830441737,0.11570247933884298,0.26785714285714285,0.16160061562139286,0.5246408143810432
89,16,"[0, 2, 17, 33, 37, 52, 53, 59, 69, 70, 73, 75, 77, 85, 88, 91]",0.7291096931024005,0.7382254633849894,0.3006010243290686,0.3143518305272074,Reject,0.731020056601452,0.11313465783664459,0.2614795918367347,0.1579352850539291,0.5213158547499076
90,17,"[0, 2, 17, 33, 37, 52, 53, 59, 63, 69, 70, 73, 75, 77, 85, 88, 91]",0.7313886356730477,0.7382254633849894,0.5156932369528678,0.35811291505665266,Accept,0.7295434969853575,0.11153846153846154,0.25892857142857145,0.15591397849462368,0.5193594239411685
91,17,"[2, 16, 17, 33, 37, 52, 53, 59, 63, 69, 70, 73, 75, 77, 85, 88, 91]",0.7345791552719538,0.7382254633849894,-,-,Improved,0.7333579426602682,0.1104225352112676,0.25,0.15318483782727627,0.5174826365245813
92,16,"[2, 16, 17, 33, 37, 52, 53, 59, 63, 69, 73, 75, 77, 85, 88, 91]",0.7386812518991188,0.7386812518991188,-,-,Improved,0.7368032484311554,0.11873944850872256,0.26913265306122447,0.16477938305349474,0.5279341598412483
93,16,"[2, 16, 17, 33, 37, 52, 53, 59, 63, 69, 73, 75, 77, 85, 88, 91]",0.7371619568520207,0.7386812518991188,0.6844259960422931,0.8274257708754426,Reject,0.73692629506583,0.11002304147465437,0.24362244897959184,0.1515873015873016,0.5166089910702126
94,16,"[2, 16, 17, 33, 37, 52, 53, 59, 63, 69, 73, 75, 77, 85, 88, 91]",0.7283500455788514,0.7386812518991188,0.07394507776843603,0.4404375519124236,Reject,0.7316352897748246,0.11767925561029009,0.274234693877551,0.16468785905783226,0.527352945467987
95,16,"[2, 16, 17, 33, 37, 52, 53, 59, 63, 69, 73, 75, 77, 85, 88, 91]",0.7291096931024005,0.7386812518991188,0.08739621660688698,0.6489425909309889,Reject,0.7302817767934047,0.11276127612761276,0.2614795918367347,0.15757109915449655,0.5209073023871131
96,16,"[2, 16, 17, 33, 37, 52, 53, 59, 63, 69, 73, 75, 77, 85, 88, 91]",0.7336675782436949,0.7386812518991188,0.2753868457633892,0.762863370909211,Reject,0.7359419219884337,0.1161217587373168,0.2627551020408163,0.16106333072713055,0.5246092002101127
97,17,"[2, 16, 17, 33, 37, 52, 53, 59, 63, 69, 73, 75, 77, 85, 88, 89, 91]",0.7365542388331814,0.7386812518991188,0.5754401273182288,0.20902815584284085,Accept,0.7243755383290267,0.1127659574468085,0.27040816326530615,0.15915915915915915,0.5216265247757825
98,17,"[2, 16, 17, 33, 37, 44, 52, 53, 59, 63, 69, 73, 75, 85, 88, 89, 91]",0.7304770586447888,0.7386812518991188,0.20293629217137338,0.05875360483675329,Accept,0.7211763258274886,0.11204188481675392,0.2729591836734694,0.1588715664439495,0.5209954572868233
99,17,"[2, 16, 17, 28, 33, 37, 44, 52, 53, 59, 63, 69, 73, 75, 85, 88, 91]",0.7294135521118201,0.7386812518991188,0.754333833285326,0.336806967640363,Accept,0.7324966162175465,0.12187159956474429,0.2857142857142857,0.17086193745232647,0.5329565572654228
100,16,"[2, 16, 17, 28, 33, 37, 44, 52, 53, 59, 63, 69, 73, 75, 88, 91]",0.7266788210270434,0.7386812518991188,0.4808209066680744,0.14935182126189417,Accept,0.7228989787129322,0.12397540983606557,0.3086734693877551,0.17690058479532164,0.5378993112974455
101,15,"[2, 16, 17, 28, 33, 37, 44, 52, 53, 59, 63, 73, 75, 88, 91]",0.7271346095411729,0.7386812518991188,-,-,Improved,0.7273286575612157,0.12785862785862787,0.3137755102040816,0.18168389955686856,0.5426292776405128
102,16,"[2, 16, 17, 28, 33, 37, 40, 44, 52, 53, 59, 63, 73, 75, 88, 91]",0.7274384685505926,0.7386812518991188,-,-,Improved,0.7302817767934047,0.1325678496868476,0.3239795918367347,0.18814814814814815,0.5488207914242914
103,15,"[2, 16, 17, 28, 33, 37, 40, 44, 53, 59, 63, 73, 75, 88, 91]",0.7224247948951686,0.7386812518991188,0.25068180250818267,0.03668243040538577,Accept,0.7232681186169558,0.12455151204510508,0.30994897959183676,0.17769652650822668,0.5386732505204179
104,15,"[2, 16, 17, 28, 33, 37, 40, 44, 53, 59, 63, 73, 75, 88, 91]",0.7175630507444546,0.7386812518991188,0.2578966288392709,0.9047891630378008,Reject,0.7248677248677249,0.12148070907194995,0.2971938775510204,0.17246484085862324,0.533861816890722
105,14,"[2, 16, 17, 28, 33, 37, 40, 44, 53, 59, 73, 75, 88, 91]",0.7181707687632938,0.7386812518991188,0.30186522702778423,0.04554803846945654,Accept,0.7259751445797957,0.13245033112582782,0.33163265306122447,0.18929741536221334,0.5498555475574406
106,13,"[2, 16, 17, 28, 33, 40, 44, 53, 59, 73, 75, 88, 91]",0.7175630507444546,0.7386812518991188,0.8412730052810826,0.41376777238934015,Accept,0.7283130306386121,0.1333676622039135,0.33035714285714285,0.19002201027146,0.5505796336647146
107,13,"[2, 16, 17, 28, 33, 40, 44, 53, 59, 73, 75, 88, 91]",0.7110300820419325,0.7386812518991188,0.15308106148688438,0.5779176977278714,Reject,0.7219146056355359,0.1317365269461078,0.336734693877551,0.18938307030129128,0.549887161728371
108,13,"[2, 16, 17, 28, 33, 40, 44, 53, 59, 73, 75, 88, 91]",0.7158918261926466,0.7386812518991188,0.6157230209108101,0.9139934280338161,Reject,0.7161314138058325,0.1257985257985258,0.32653061224489793,0.18162468960624334,0.5421295305538802
109,14,"[2, 16, 17, 28, 33, 40, 44, 48, 53, 59, 73, 75, 88, 91]",0.7227286539045883,0.7386812518991188,-,-,Improved,0.7316352897748246,0.13333333333333333,0.3239795918367347,0.18891781331349944,0.5495698040894146
110,14,"[2, 16, 17, 33, 40, 44, 48, 53, 59, 73, 75, 86, 88, 91]",0.7298693406259495,0.7386812518991188,-,-,Improved,0.7340962224683155,0.13083109919571045,0.3112244897959184,0.18422046055115138,0.545235014882979
111,15,"[2, 16, 17, 33, 40, 44, 48, 53, 59, 73, 75, 76, 86, 88, 91]",0.7304770586447888,0.7386812518991188,-,-,Improved,0.7392641811246462,0.13544511196067724,0.3163265306122449,0.1896749521988528,0.5503735335888407
112,15,"[2, 16, 17, 33, 40, 44, 48, 53, 59, 73, 75, 76, 86, 88, 91]",0.7256153144940748,0.7386812518991188,0.2302342372707749,0.8136434927991765,Reject,0.7363110618924572,0.13604713444027852,0.3239795918367347,0.19162580158430778,0.5521573023871131
113,14,"[16, 17, 33, 40, 44, 48, 53, 59, 73, 75, 76, 86, 88, 91]",0.7286539045882711,0.7386812518991188,0.5733207915696311,0.1524875950984429,Accept,0.7365571551618063,0.12862616310892172,0.2997448979591837,0.1800076599004213,0.5414698887181183
114,14,"[16, 33, 40, 44, 48, 53, 59, 73, 75, 76, 77, 86, 88, 91]",0.7315405651777576,0.7386812518991188,-,-,Improved,0.7275747508305648,0.12526205450733752,0.3048469387755102,0.17756315007429418,0.5387778204704188
