Iteration,Feature Count,Feature Set,Metric,Best Metric,Acceptance Probability,Random Number,Outcome,Acc,Pre,Rec,F1,AUC
35,12,"[42, 55, 57, 61, 69, 70, 73, 74, 80, 83, 84, 91]",0.6021499537691248,0.6110873414629893,0.4793587244634616,0.21012820638057095,Accept,0.7150239940937615,0.11852589641434264,0.30357142857142855,0.17048710601719197,0.5312627672613374
36,12,"[42, 55, 57, 69, 70, 73, 74, 80, 83, 84, 85, 91]",0.6040694073725161,0.6110873414629893,-,-,Improved,0.7167466469792051,0.11314984709480122,0.28316326530612246,0.16168973051711577,0.5231014474426567
37,13,"[5, 42, 55, 57, 69, 70, 73, 74, 80, 83, 84, 85, 91]",0.6136642766176446,0.6136642766176446,-,-,Improved,0.7171157868832287,0.11013896037056099,0.2729591836734694,0.15694902823615697,0.5187484192914535
38,14,"[5, 42, 55, 57, 69, 70, 73, 74, 80, 83, 84, 85, 89, 91]",0.6150915458557946,0.6150915458557946,-,-,Improved,0.7142857142857143,0.11161616161616161,0.28188775510204084,0.15991316931982633,0.5211699431917667
39,13,"[5, 42, 55, 69, 70, 73, 74, 80, 83, 84, 85, 89, 91]",0.6147958427103505,0.6150915458557946,0.9580169839237932,0.5713418033061984,Accept,0.707641196013289,0.10980392156862745,0.2857142857142857,0.15864022662889518,0.5192019610513414
40,13,"[5, 42, 55, 69, 70, 73, 74, 80, 83, 84, 85, 89, 91]",0.5989050696952251,0.6150915458557946,0.09747765010551578,0.11964994910820215,Reject,0.7098560354374308,0.11000991080277503,0.28316326530612246,0.15845824411134907,0.5192882920565748
41,13,"[5, 42, 55, 69, 70, 73, 74, 80, 83, 84, 85, 89, 91]",0.6100674272954065,0.6150915458557946,0.49670936315729214,0.8969017222970006,Reject,0.7018580041835856,0.11031859248692344,0.29591836734693877,0.16072047107724283,0.5205589385420517
42,13,"[5, 42, 55, 69, 70, 73, 74, 80, 83, 84, 85, 89, 91]",0.6024151270912929,0.6150915458557946,0.15712584033252233,0.362498246201564,Reject,0.70604158976252,0.10910862152946907,0.2857142857142857,0.15791328868523086,0.5183167642652866
43,13,"[5, 42, 55, 69, 70, 73, 74, 77, 80, 83, 85, 89, 91]",0.6160750423056123,0.6160750423056123,-,-,Improved,0.7049341700504491,0.10479921645445642,0.2729591836734694,0.15145081387119602,0.5120073053053443
44,13,"[5, 42, 55, 63, 69, 70, 73, 74, 77, 83, 85, 89, 91]",0.6151608921686642,0.6160750423056123,0.8698586224920944,0.5533559100163863,Accept,0.6878306878306878,0.09995435874030123,0.27933673469387754,0.14722689075630252,0.5053908241084804
45,13,"[5, 42, 55, 63, 69, 70, 73, 74, 77, 83, 85, 89, 91]",0.610637898850334,0.6160750423056123,0.4981733759274384,0.5306419850308592,Reject,0.6913990402362495,0.10639269406392694,0.2971938775510204,0.1566913248150639,0.515340776444038
46,14,"[3, 5, 42, 55, 63, 69, 70, 73, 74, 77, 83, 85, 89, 91]",0.6158875019626315,0.6160750423056123,-,-,Improved,0.6938599729297403,0.10298229263746506,0.28188775510204084,0.15085324232081912,0.5098666611544523
47,15,"[3, 5, 25, 42, 55, 63, 69, 70, 73, 74, 77, 83, 85, 89, 91]",0.6221101341567663,0.6221101341567663,-,-,Improved,0.6995201181247693,0.10859301227573183,0.29336734693877553,0.15851137146795316,0.5181258633100523
48,16,"[3, 5, 19, 25, 42, 55, 63, 69, 70, 73, 74, 77, 83, 85, 89, 91]",0.6235033844489802,0.6235033844489802,-,-,Improved,0.7093638488987326,0.10431293881644935,0.2653061224489796,0.1497480201583873,0.5110406412326609
49,16,"[3, 5, 19, 25, 42, 55, 63, 69, 70, 73, 74, 77, 83, 85, 89, 91]",0.621947671882905,0.6235033844489802,0.7791881931843101,0.7802121835318367,Reject,0.7056724498584964,0.10433070866141732,0.27040816326530615,0.15056818181818182,0.5112765315849886
50,15,"[3, 5, 19, 25, 42, 55, 63, 70, 73, 74, 77, 83, 85, 89, 91]",0.6184683623802795,0.6235033844489802,0.44234489516984266,0.43033738167223545,Accept,0.6974283253353021,0.10662282761860029,0.2895408163265306,0.1558530724339169,0.5152593091574094
51,16,"[3, 5, 19, 25, 42, 55, 63, 70, 73, 74, 77, 83, 84, 85, 89, 91]",0.6182433139687026,0.6235033844489802,0.9638440855708788,0.8163838544539053,Accept,0.707641196013289,0.10903732809430255,0.28316326530612246,0.1574468085106383,0.5180626349681913
52,17,"[1, 3, 5, 19, 25, 42, 55, 63, 70, 73, 74, 77, 83, 84, 85, 89, 91]",0.6179179532806476,0.6235033844489802,0.9476423775029273,0.847631744903717,Accept,0.7167466469792051,0.11393692777212615,0.2857142857142857,0.1629090909090909,0.5242407735258069
53,17,"[1, 3, 5, 17, 19, 25, 42, 55, 70, 73, 74, 77, 83, 84, 85, 89, 91]",0.6175932468030914,0.6235033844489802,0.9472312014403664,0.057111317371799974,Accept,0.7220376522702104,0.11528429838288994,0.28188775510204084,0.1636430951499445,0.525459743001109
54,17,"[1, 3, 5, 17, 19, 25, 42, 55, 70, 73, 74, 77, 83, 84, 85, 89, 91]",0.6145389560545,0.6235033844489802,0.5974488492083218,0.7836986982139172,Reject,0.7220376522702104,0.11447987454260324,0.27933673469387754,0.16240266963292546,0.5243204169179587
55,16,"[1, 3, 5, 17, 19, 25, 42, 55, 70, 73, 74, 83, 84, 85, 89, 91]",0.6153268435651855,0.6235033844489802,0.6797194310939503,0.2196262314741998,Accept,0.7183462532299741,0.11469534050179211,0.2857142857142857,0.1636828644501279,0.5251259703118616
56,17,"[1, 3, 5, 13, 17, 19, 25, 42, 55, 70, 73, 74, 83, 84, 85, 89, 91]",0.6160388426580137,0.6235033844489802,-,-,Improved,0.721053279192814,0.11639937920331092,0.2869897959183674,0.16562384983437617,0.5271936586836833
57,17,"[1, 3, 5, 13, 17, 19, 25, 42, 55, 70, 73, 74, 83, 84, 85, 89, 91]",0.6099959002808744,0.6235033844489802,0.3498333041194699,0.9555282144494682,Reject,0.7104712686108035,0.10478589420654912,0.2653061224489796,0.15023474178403756,0.5116534697768526
58,16,"[1, 3, 5, 13, 17, 19, 25, 42, 55, 70, 73, 74, 83, 84, 85, 89]",0.6156173130266395,0.6235033844489802,0.9286676600157109,0.28009547624918063,Accept,0.7123169681309216,0.1115,0.2844387755102041,0.16020114942528738,0.5212197963074647
59,16,"[1, 3, 5, 13, 17, 19, 25, 42, 55, 70, 73, 74, 83, 84, 85, 89]",0.608954833307165,0.6235033844489802,0.3068214363504885,0.8102364069120681,Reject,0.7023501907222838,0.11420481359131666,0.3086734693877551,0.16672407853944196,0.5265279371996654
60,15,"[1, 3, 5, 13, 17, 19, 25, 42, 55, 70, 73, 74, 83, 84, 85]",0.6072623907468467,0.6235033844489802,0.2238936531433548,0.03185370948481525,Accept,0.7150239940937615,0.11776447105788423,0.3010204081632653,0.16929698708751792,0.5301234411781872
61,15,"[1, 3, 5, 13, 17, 19, 25, 42, 55, 70, 73, 74, 83, 84, 85]",0.6012990439803911,0.6235033844489802,0.3399419308282936,0.4609688545217092,Reject,0.7114556416881999,0.1179637787567303,0.30739795918367346,0.17049876193845062,0.5309970866325558
62,15,"[1, 3, 5, 13, 17, 19, 25, 42, 52, 55, 70, 73, 74, 84, 85]",0.6040890336874793,0.6235033844489802,0.5599138661522942,0.1994899282481294,Accept,0.7168696936138796,0.11320754716981132,0.28316326530612246,0.16174863387978144,0.5231695395031225
63,14,"[1, 3, 5, 13, 17, 25, 42, 52, 55, 70, 73, 74, 84, 85]",0.6051519076778145,0.6235033844489802,-,-,Improved,0.7144087609203889,0.10850738665308202,0.27168367346938777,0.15507826720058246,0.5166807309196318
64,14,"[1, 3, 5, 13, 17, 25, 42, 52, 69, 70, 73, 74, 84, 85]",0.6076023621360409,0.6235033844489802,-,-,Improved,0.725113818137074,0.11477151965993623,0.2755102040816326,0.16204051012753184,0.5243137293048773
65,13,"[3, 5, 13, 17, 25, 42, 52, 69, 70, 73, 74, 84, 85]",0.609144336281642,0.6235033844489802,-,-,Improved,0.710594315245478,0.108,0.2755102040816326,0.15517241379310345,0.5162788661699189
66,13,"[3, 5, 13, 17, 25, 42, 52, 69, 70, 74, 84, 85, 92]",0.6037119903700214,0.6235033844489802,0.35573889433829137,0.3137381230029552,Accept,0.7046880767811,0.10275319567354965,0.26658163265306123,0.14833215046132006,0.5090228059765375
67,13,"[3, 5, 13, 17, 25, 42, 52, 55, 70, 74, 84, 85, 92]",0.6019118211475725,0.6235033844489802,0.7075409037128744,0.13852767230989427,Accept,0.7033345637996801,0.10605326876513317,0.27933673469387754,0.15373815373815375,0.5139704237271648
68,13,"[5, 13, 17, 25, 40, 42, 52, 55, 70, 74, 84, 85, 92]",0.6042150782435757,0.6235033844489802,-,-,Improved,0.7057954964931709,0.11239749155812831,0.2971938775510204,0.16310815540777035,0.5233075475185307
69,13,"[5, 13, 17, 40, 42, 52, 55, 67, 70, 74, 84, 85, 92]",0.594684539697493,0.6235033844489802,0.15431099296422263,0.06763935676783106,Accept,0.6989048849513966,0.10907381288199341,0.29591836734693877,0.1593953967708691,0.5189247290908737
70,13,"[5, 13, 17, 42, 52, 55, 67, 70, 74, 81, 84, 85, 92]",0.607245599344045,0.6235033844489802,-,-,Improved,0.6857388950412207,0.10063176895306859,0.2844387755102041,0.14866666666666667,0.5065119112468629
71,12,"[5, 13, 42, 52, 55, 67, 70, 74, 81, 84, 85, 92]",0.6046994120828317,0.6235033844489802,0.6008538888981407,0.4197015522629167,Accept,0.6788482834994463,0.09779735682819383,0.28316326530612246,0.14538310412573674,0.5021290928192059
72,12,"[5, 13, 42, 52, 55, 67, 70, 74, 81, 84, 85, 92]",0.598810645313236,0.6235033844489802,0.3042097849251519,0.5471304417726134,Reject,0.6784791435954227,0.10325379609544469,0.30357142857142855,0.15409517643250242,0.5110394253030097
73,13,"[5, 13, 42, 52, 55, 67, 70, 74, 81, 84, 85, 89, 92]",0.6086852985816716,0.6235033844489802,-,-,Improved,0.6895533407161314,0.1053109396277803,0.29591836734693877,0.1553398058252427,0.5137497324954767
74,12,"[5, 13, 42, 55, 67, 70, 74, 81, 84, 85, 89, 92]",0.6112953804015979,0.6235033844489802,-,-,Improved,0.6797096099421681,0.09845474613686535,0.2844387755102041,0.1462774680223024,0.5031754002840412
75,11,"[5, 13, 42, 55, 70, 74, 81, 84, 85, 89, 92]",0.617392404179969,0.6235033844489802,-,-,Improved,0.6814322628276117,0.1039929793769197,0.3022959183673469,0.1547502448579824,0.5121039717126127
76,11,"[5, 13, 42, 55, 70, 74, 81, 84, 85, 89, 92]",0.6126378203450743,0.6235033844489802,0.3677878646657993,0.6396002844640877,Reject,0.6795865633074936,0.09663120567375887,0.2780612244897959,0.14342105263157895,0.5002589930157001
77,11,"[4, 13, 42, 55, 70, 74, 81, 84, 85, 89, 92]",0.6178073917063555,0.6235033844489802,-,-,Improved,0.6731881383044174,0.09550561797752809,0.28188775510204084,0.14267269205939315,0.49842719499620636
78,11,"[4, 13, 42, 55, 70, 74, 81, 84, 85, 89, 92]",0.612679253676663,0.6235033844489802,0.3326247084844558,0.9752093111303912,Reject,0.670604158976252,0.09671921602045164,0.2895408163265306,0.14500159693388695,0.5004152399758759
79,11,"[4, 13, 42, 55, 70, 74, 81, 84, 85, 89, 92]",0.6153464698801486,0.6235033844489802,0.5865099682703562,0.6698341345721964,Reject,0.6805709363848899,0.09911504424778761,0.2857142857142857,0.1471747700394218,0.5042217077488764
80,12,"[4, 13, 42, 55, 69, 70, 74, 81, 84, 85, 89, 92]",0.6297007205038293,0.6297007205038293,-,-,Improved,0.6904146671588532,0.09981515711645102,0.2755102040816326,0.14654002713704206,0.5051117682535359
81,12,"[4, 13, 42, 55, 69, 70, 74, 81, 84, 89, 90, 92]",0.6299648034751661,0.6299648034751661,-,-,Improved,0.6850006152331733,0.10357142857142858,0.29591836734693877,0.15343915343915343,0.5112303262582439
82,11,"[4, 13, 42, 55, 69, 70, 74, 81, 89, 90, 92]",0.6294222449015194,0.6299648034751661,0.8858250128289947,0.71905662522966,Accept,0.6822935892703335,0.10742358078602621,0.3137755102040816,0.16005204944697463,0.5177075835100484
83,10,"[4, 13, 42, 55, 69, 74, 81, 89, 90, 92]",0.6256095061146875,0.6299648034751661,0.4229208750294329,0.1277277531491896,Accept,0.6751568844592101,0.1054421768707483,0.3163265306122449,0.15816326530612246,0.5148975700861851
84,10,"[4, 13, 42, 55, 69, 74, 81, 89, 90, 92]",0.62133685734722,0.6299648034751661,0.3775254653277834,0.4936686740613956,Reject,0.6820474960009844,0.10422163588390501,0.3022959183673469,0.15500327011118378,0.5124444320149414
85,11,"[4, 13, 40, 42, 55, 69, 74, 81, 89, 90, 92]",0.6242297761727813,0.6299648034751661,0.7277914325905158,0.5949656987158967,Accept,0.6820474960009844,0.1062992125984252,0.30994897959183676,0.15830618892508141,0.5158624102643918
86,11,"[4, 13, 40, 42, 55, 69, 74, 81, 89, 90, 92]",0.6003031175310969,0.6299648034751661,0.003826610744311395,0.27794441674571957,Reject,0.682416635905008,0.10401057734684883,0.3010204081632653,0.1546020307893875,0.5120790451547635
87,12,"[4, 13, 40, 42, 47, 55, 69, 74, 81, 89, 90, 92]",0.6219241203049494,0.6299648034751661,0.5817264131387081,0.3330345908937189,Accept,0.6909068536975513,0.11116111611161116,0.31505102040816324,0.16433799068529606,0.523043690784226
88,13,"[4, 13, 40, 42, 47, 52, 55, 69, 74, 81, 89, 90, 92]",0.6198419863575304,0.6299648034751661,0.610073206444274,0.4667795693905048,Accept,0.6959517657192076,0.11039260969976905,0.3048469387755102,0.1620888436758223,0.5212781609307212
89,13,"[4, 13, 40, 42, 47, 52, 55, 69, 74, 81, 89, 90, 92]",0.6168204061338776,0.6299648034751661,0.4846202967279066,0.8563034333638262,Reject,0.7000123046634674,0.1080568720379147,0.29081632653061223,0.1575673807878369,0.5172589054687652
90,13,"[3, 4, 13, 42, 47, 52, 55, 69, 74, 81, 89, 90, 92]",0.6165353884265801,0.6299648034751661,0.4490025927099832,0.35985063017320207,Accept,0.6915220868709241,0.10427193385392743,0.2895408163265306,0.15332657885849377,0.5119908902550534
91,13,"[3, 4, 13, 42, 47, 52, 55, 69, 74, 81, 89, 90, 92]",0.6027093037455732,0.6299648034751661,0.0339812034244768,0.3142613321489818,Reject,0.6900455272548296,0.10406207211319032,0.29081632653061223,0.15327731092436972,0.5117434485710395
92,13,"[3, 4, 13, 42, 47, 52, 55, 69, 74, 81, 89, 90, 92]",0.6127126184121002,0.6299648034751661,0.38886660596255407,0.6091929871903186,Reject,0.6906607604282022,0.11036036036036036,0.3125,0.16311584553928096,0.5217681805801444
93,13,"[3, 4, 13, 42, 47, 52, 55, 69, 74, 81, 89, 90, 92]",0.5912272552816594,0.6299648034751661,0.0018067561286179382,0.5209411091251177,Reject,0.6894302940814568,0.10526315789473684,0.29591836734693877,0.15528781793842034,0.513681640435011
94,14,"[3, 4, 13, 32, 42, 47, 52, 55, 69, 74, 81, 89, 90, 92]",0.6227335967620942,0.6299648034751661,-,-,Improved,0.7016119109142365,0.11058376839107736,0.2971938775510204,0.16118989968868902,0.5209924174626952
95,14,"[3, 4, 13, 32, 42, 47, 52, 55, 69, 74, 81, 89, 90, 92]",0.6187664642975523,0.6299648034751661,0.3641493276565631,0.8990434404611861,Reject,0.7016119109142365,0.11095305832147938,0.29846938775510207,0.161769789146215,0.5215620805042704
96,13,"[3, 4, 13, 32, 42, 52, 55, 69, 74, 81, 89, 90, 92]",0.6251393468362381,0.6299648034751661,-,-,Improved,0.6936138796603913,0.10943223443223443,0.3048469387755102,0.16105121293800537,0.5199844117818719
97,13,"[3, 4, 13, 32, 42, 52, 55, 69, 74, 81, 89, 90, 92]",0.6193186179585144,0.6299648034751661,0.22040559105570434,0.4704024169972403,Reject,0.6916451335055986,0.11146209386281589,0.31505102040816324,0.16466666666666663,0.5234522431470204
98,13,"[3, 4, 13, 32, 42, 52, 55, 59, 69, 74, 81, 89, 90]",0.6242842937143455,0.6299648034751661,0.7989989553516783,0.7777083389122263,Accept,0.6973052787006275,0.11059479553903345,0.30357142857142855,0.16212534059945502,0.5214575105542694
99,13,"[3, 4, 13, 32, 42, 52, 55, 59, 69, 74, 81, 89, 90]",0.6171008443676836,0.6299648034751661,0.1489374402847737,0.5267351552137524,Reject,0.6986587916820475,0.11476168440536788,0.3163265306122449,0.16842105263157897,0.5279031536351433
100,13,"[3, 4, 13, 32, 42, 52, 55, 59, 69, 74, 81, 89, 90]",0.6175779818914533,0.6299648034751661,0.16601059311121133,0.6482874726842911,Reject,0.6977974652393257,0.1151012891344383,0.31887755102040816,0.16914749661705009,0.5285658352950331
101,13,"[3, 4, 13, 32, 42, 52, 55, 59, 69, 74, 81, 89, 90]",0.620667381936812,0.6299648034751661,0.37596525527886043,0.592972017172292,Reject,0.6992740248554202,0.11142322097378277,0.30357142857142855,0.16301369863013696,0.5225469835217214
102,14,"[3, 4, 13, 30, 32, 42, 52, 55, 59, 69, 74, 81, 89, 90]",0.6204584707175381,0.6299648034751661,0.35161640003116285,0.017389009985238513,Accept,0.6949673926418113,0.11212814645308924,0.3125,0.16503873358033008,0.5241514026964456
103,14,"[3, 4, 13, 30, 32, 42, 55, 59, 69, 71, 74, 81, 89, 90]",0.6269074597442473,0.6299648034751661,-,-,Improved,0.7043189368770764,0.1219056515646894,0.33290816326530615,0.17846153846153848,0.5384410079570436
104,13,"[3, 4, 13, 30, 32, 42, 55, 59, 69, 74, 81, 89, 90]",0.6215776068107673,0.6299648034751661,0.2263482941830715,0.19658425362547594,Accept,0.6925064599483204,0.11251694532309083,0.31760204081632654,0.16616616616616617,0.5250682136534308
105,13,"[3, 4, 13, 30, 32, 42, 55, 59, 69, 74, 81, 89, 90]",0.6189247832382547,0.6299648034751661,0.47381615818896333,0.9754409897242518,Reject,0.6985357450473729,0.11542012927054478,0.31887755102040816,0.16949152542372878,0.5289743876578276
106,12,"[3, 4, 13, 32, 42, 55, 59, 69, 74, 81, 89, 90]",0.6247324279060029,0.6299648034751661,-,-,Improved,0.6957056724498585,0.10957004160887657,0.3022959183673469,0.16084153376314897,0.5200026507266396
107,11,"[3, 4, 13, 32, 42, 55, 59, 69, 74, 81, 89]",0.6198162540779122,0.6299648034751661,0.24357856615110193,0.22488863078820953,Accept,0.692875599852344,0.11301989150090416,0.31887755102040816,0.16688918558077434,0.5258421528764031
108,11,"[3, 4, 13, 32, 42, 55, 59, 69, 74, 81, 89]",0.6152099579560719,0.6299648034751661,0.26272147326882495,0.4074356124697628,Reject,0.7088716623600344,0.12007684918347743,0.31887755102040816,0.17445917655268664,0.5346941207369506
109,11,"[3, 4, 13, 32, 42, 55, 59, 69, 74, 81, 89]",0.6143603565883359,0.6299648034751661,0.2020598864537761,0.7065934830686948,Reject,0.6973052787006275,0.11167747914735866,0.30739795918367346,0.1638341264445955,0.5231664996789945
110,11,"[3, 4, 13, 32, 42, 55, 59, 69, 74, 81, 89]",0.6105539418363253,0.6299648034751661,0.06442060756211275,0.3463296161056717,Reject,0.7007505844715147,0.11638733705772812,0.31887755102040816,0.1705320600272851,0.5302000447462111
111,10,"[3, 4, 13, 32, 42, 59, 69, 74, 81, 89]",0.6193849112890564,0.6299648034751661,0.8789748478751506,0.5439758973480215,Accept,0.6897994339854805,0.11106135244066279,0.3163265306122449,0.16440172356645677,0.5230005252816093
112,10,"[3, 4, 13, 32, 42, 59, 69, 74, 81, 89]",0.6129058285794038,0.6299648034751661,0.14124897770853675,0.6229986324474611,Reject,0.6915220868709241,0.11246063877642826,0.31887755102040816,0.16627868307283006,0.5250931402112798
113,10,"[3, 4, 13, 32, 42, 59, 69, 74, 81, 89]",0.6136064880235865,0.6299648034751661,0.17149438352264537,0.3915255608877012,Reject,0.6805709363848899,0.10471204188481675,0.30612244897959184,0.15604681404421328,0.5133363164140776
114,10,"[3, 4, 13, 32, 42, 59, 69, 74, 81, 89]",0.6068445683082989,0.6299648034751661,0.02095954190136949,0.6053625000818017,Reject,0.6754029777285592,0.10418445772843724,0.3112244897959184,0.15611004478566856,0.5127551020408163
115,10,"[3, 4, 13, 32, 42, 59, 69, 74, 81, 89]",0.6092501003122766,0.6299648034751661,0.042626228866989545,0.20551669809990136,Reject,0.6897994339854805,0.11175681716584712,0.31887755102040816,0.165508109897385,0.5241398513647594
116,9,"[4, 13, 32, 42, 59, 69, 74, 81, 89]",0.6192867797142408,0.6299648034751661,0.9696112635046965,0.10546228638942667,Accept,0.6895533407161314,0.11269487750556793,0.3227040816326531,0.1670518322878838,0.5257126563685531
117,9,"[4, 13, 32, 42, 59, 69, 74, 81, 89]",0.6156855689886778,0.6299648034751661,0.31856316765773696,0.5761142942176342,Reject,0.6878306878306878,0.1130242825607064,0.32653061224489793,0.16792390947851754,0.5264683566467578
