Iteration,Feature Count,Feature Set,Metric,Best Metric,Acceptance Probability,Random Number,Outcome
55,6,"[21, 34, 45, 50, 70, 78]",0.7989972652689152,0.8163172288058341,0.23472941925988713,0.15411501466918154,Accept
56,5,"[21, 34, 45, 50, 70]",0.7964144636888484,0.8163172288058341,0.6411980696443295,0.13071736623236385,Accept
57,5,"[21, 23, 34, 45, 70]",0.7874506229109693,0.8163172288058341,0.21056357915853435,0.01640862645676333,Accept
58,4,"[21, 34, 45, 70]",0.7903372835004557,0.8163172288058341,-,-,Improved
59,4,"[21, 34, 45, 70]",0.7848678213309025,0.8163172288058341,0.37911115098564074,0.5654453108361659,Reject
60,3,"[34, 45, 70]",0.7869948343968398,0.8163172288058341,0.549514753864842,0.41160857895259806,Accept
61,3,"[34, 45, 70]",0.7635976906715284,0.8163172288058341,0.014503412619009845,0.3411640875216647,Reject
62,4,"[34, 45, 49, 70]",0.7938316621087815,0.8163172288058341,-,-,Improved
63,5,"[34, 45, 49, 57, 70]",0.800060771801884,0.8163172288058341,-,-,Improved
64,6,"[34, 45, 49, 57, 70, 81]",0.8014281373442722,0.8163172288058341,-,-,Improved
65,6,"[34, 45, 49, 57, 70, 81]",0.7906411425098754,0.8163172288058341,0.13109794670387814,0.6840082578039687,Reject
66,7,"[34, 45, 49, 57, 58, 70, 81]",0.7997569127924643,0.8163172288058341,0.727626637962936,0.7063502028806959,Accept
67,8,"[34, 45, 49, 57, 58, 63, 70, 81]",0.8047705864478881,0.8163172288058341,-,-,Improved
68,8,"[34, 49, 57, 58, 63, 70, 71, 81]",0.8126709206927986,0.8163172288058341,-,-,Improved
69,7,"[34, 49, 58, 63, 70, 71, 81]",0.8058340929808568,0.8163172288058341,0.26169072252005365,0.10246323948467873,Accept
70,8,"[34, 49, 58, 63, 67, 70, 71, 81]",0.8075053175326649,0.8163172288058341,-,-,Improved
71,7,"[34, 49, 58, 63, 67, 70, 81]",0.800060771801884,0.8163172288058341,0.225509137514382,0.04008049905042754,Accept
72,8,"[34, 49, 58, 63, 67, 70, 77, 81]",0.7980856882406563,0.8163172288058341,0.6708988659208992,0.5085172257624117,Accept
73,9,"[16, 34, 49, 58, 63, 67, 70, 77, 81]",0.8052263749620177,0.8163172288058341,-,-,Improved
74,10,"[16, 34, 49, 58, 63, 64, 67, 70, 77, 81]",0.810695837131571,0.8163172288058341,-,-,Improved
75,10,"[16, 34, 49, 58, 63, 64, 67, 70, 77, 81]",0.8035551504102096,0.8163172288058341,0.22600350162150581,0.6797479917260951,Reject
76,10,"[16, 34, 49, 58, 63, 64, 67, 70, 77, 81]",0.8046186569431784,0.8163172288058341,0.27845714429342755,0.8089811866250952,Reject
77,10,"[16, 34, 49, 58, 63, 64, 67, 70, 77, 81]",0.7971741112123975,0.8163172288058341,0.05650780612386535,0.35846275125133165,Reject
78,10,"[16, 34, 49, 58, 63, 64, 67, 70, 77, 81]",0.8088726830750532,0.8163172288058341,0.6761536755740113,0.8199788658742009,Reject
79,10,"[8, 34, 49, 58, 63, 64, 67, 70, 77, 81]",0.8034032209054999,0.8163172288058341,0.20573813601860186,0.09835576053843953,Accept
80,10,"[8, 34, 49, 58, 63, 64, 67, 70, 77, 81]",0.795958675174719,0.8163172288058341,0.19585205851095763,0.5871786169791626,Reject
81,9,"[8, 34, 49, 58, 63, 64, 67, 77, 81]",0.8075053175326649,0.8163172288058341,-,-,Improved
82,9,"[8, 34, 49, 58, 63, 64, 67, 77, 81]",0.7974779702218171,0.8163172288058341,0.10639126820906021,0.7404281525334373,Reject
83,8,"[8, 34, 49, 58, 63, 64, 67, 81]",0.8064418109996961,0.8163172288058341,0.7865938829678116,0.0032000890975323326,Accept
84,8,"[8, 34, 49, 58, 63, 64, 67, 81]",0.7993011242783349,0.8163172288058341,0.19632210326584976,0.544469570007247,Reject
85,8,"[8, 34, 49, 58, 63, 64, 67, 81]",0.8056821634761471,0.8163172288058341,0.8395067632177661,0.9631088633042797,Reject
86,8,"[8, 34, 49, 58, 63, 64, 67, 81]",0.7988453357642054,0.8163172288058341,0.17083138783788218,0.429862844445397,Reject
87,8,"[8, 34, 49, 58, 63, 64, 67, 81]",0.7886660589486478,0.8163172288058341,0.01534860947195643,0.14938776610528992,Reject
88,9,"[8, 34, 49, 58, 63, 64, 67, 81, 85]",0.8078091765420845,0.8163172288058341,-,-,Improved
89,9,"[8, 16, 34, 49, 58, 63, 64, 81, 85]",0.8087207535703433,0.8163172288058341,-,-,Improved
90,9,"[8, 16, 34, 49, 58, 64, 81, 85, 86]",0.8075053175326649,0.8163172288058341,0.7450303615339676,0.4889918801309566,Accept
91,9,"[8, 16, 34, 49, 57, 58, 64, 85, 86]",0.8144940747493163,0.8163172288058341,-,-,Improved
92,9,"[8, 16, 34, 49, 57, 58, 77, 85, 86]",0.8143421452446065,0.8163172288058341,0.9631575274599581,0.33556433981849965,Accept
93,10,"[8, 16, 34, 40, 49, 57, 58, 77, 85, 86]",0.8190519598906107,0.8190519598906107,-,-,Improved
94,11,"[8, 16, 34, 40, 45, 49, 57, 58, 77, 85, 86]",0.8236098450319052,0.8236098450319052,-,-,Improved
95,12,"[8, 16, 34, 40, 45, 49, 57, 58, 63, 77, 85, 86]",0.8249772105742935,0.8249772105742935,-,-,Improved
96,11,"[8, 16, 34, 40, 45, 49, 57, 58, 63, 77, 85]",0.823761774536615,0.8249772105742935,0.7315241236650668,0.3677450211888197,Accept
97,11,"[8, 16, 34, 40, 45, 49, 57, 58, 63, 77, 85]",0.8216347614706776,0.8249772105742935,0.5754401273182288,0.9800914895482146,Reject
98,11,"[8, 16, 34, 40, 45, 49, 57, 58, 63, 77, 85]",0.813886356730477,0.8249772105742935,0.07489615919315372,0.8247601944783693,Reject
99,11,"[8, 16, 34, 40, 45, 49, 57, 58, 63, 77, 85]",0.8185961713764813,0.8249772105742935,0.2542780378419375,0.49584460427153954,Reject
100,11,"[8, 16, 34, 40, 45, 49, 57, 58, 63, 77, 85]",0.8185961713764813,0.8249772105742935,0.25078518095768954,0.54047949689856,Reject
101,12,"[8, 16, 34, 40, 45, 49, 57, 58, 63, 77, 85, 88]",0.8233059860224856,0.8249772105742935,0.8840194945678816,0.6930932479292808,Accept
102,12,"[8, 16, 34, 40, 45, 49, 57, 58, 63, 77, 85, 88]",0.8100881191127317,0.8249772105742935,0.0270215670313883,0.6221840251279902,Reject
103,11,"[8, 16, 40, 45, 49, 57, 58, 63, 77, 85, 88]",0.8163172288058341,0.8249772105742935,0.1453495234691044,0.06599011134946231,Accept
104,12,"[7, 8, 16, 40, 45, 49, 57, 58, 63, 77, 85, 88]",0.818900030385901,0.8249772105742935,-,-,Improved
105,12,"[7, 8, 40, 45, 49, 52, 57, 58, 63, 77, 85, 88]",0.8216347614706776,0.8249772105742935,-,-,Improved
106,12,"[7, 8, 40, 45, 49, 52, 57, 58, 63, 77, 85, 88]",0.813126709206928,0.8249772105742935,0.08894414185181938,0.667072811485369,Reject
107,12,"[8, 40, 45, 49, 52, 57, 58, 63, 77, 82, 85, 88]",0.8187481008811911,0.8249772105742935,0.4363641058024033,0.16744830474362793,Accept
108,12,"[8, 40, 41, 45, 49, 57, 58, 63, 77, 82, 85, 88]",0.8210270434518383,0.8249772105742935,-,-,Improved
109,11,"[8, 40, 41, 45, 49, 57, 58, 77, 82, 85, 88]",0.8198116074141598,0.8249772105742935,0.7002909670810209,0.4351627178863111,Accept
110,11,"[8, 26, 41, 45, 49, 57, 58, 77, 82, 85, 88]",0.8258887876025525,0.8258887876025525,-,-,Improved
111,12,"[8, 26, 41, 45, 49, 57, 58, 65, 77, 82, 85, 88]",0.8296870252202978,0.8296870252202978,-,-,Improved
112,12,"[8, 26, 41, 45, 49, 57, 58, 65, 77, 82, 85, 88]",0.8258887876025525,0.8296870252202978,0.31746455217326913,0.490860281279234,Reject
113,12,"[8, 26, 41, 43, 45, 49, 58, 65, 77, 82, 85, 88]",0.827104223640231,0.8296870252202978,0.45470534929439443,0.4314711202659788,Accept
114,12,"[8, 26, 41, 43, 45, 49, 58, 65, 77, 82, 85, 88]",0.823761774536615,0.8296870252202978,0.3569343281151432,0.6895066986406156,Reject
115,13,"[8, 20, 26, 41, 43, 45, 49, 58, 65, 77, 82, 85, 88]",0.8260407171072622,0.8296870252202978,0.7181311666288405,0.12976156074728273,Accept
116,14,"[8, 20, 26, 41, 43, 45, 49, 58, 65, 68, 77, 82, 85, 88]",0.8324217563050744,0.8324217563050744,-,-,Improved
117,14,"[8, 20, 26, 41, 43, 45, 49, 58, 65, 77, 78, 82, 85, 88]",0.8359161349134002,0.8359161349134002,-,-,Improved
118,14,"[8, 20, 26, 40, 41, 43, 45, 49, 65, 77, 78, 82, 85, 88]",0.8345487693710119,0.8359161349134002,0.6448517881947122,0.5878261680313932,Accept
119,14,"[8, 20, 26, 40, 41, 43, 45, 49, 59, 65, 77, 78, 85, 88]",0.8381950774840474,0.8381950774840474,-,-,Improved
120,15,"[8, 20, 26, 40, 41, 43, 45, 49, 59, 65, 77, 78, 79, 85, 88]",0.8392585840170161,0.8392585840170161,-,-,Improved
121,14,"[8, 20, 26, 40, 41, 43, 45, 49, 59, 65, 78, 79, 85, 88]",0.8394105135217259,0.8394105135217259,-,-,Improved
122,15,"[1, 8, 20, 26, 40, 41, 43, 45, 49, 59, 65, 78, 79, 85, 88]",0.840929808568824,0.840929808568824,-,-,Improved
123,15,"[1, 8, 20, 26, 40, 43, 45, 49, 51, 59, 65, 78, 79, 85, 88]",0.8448799756912793,0.8448799756912793,-,-,Improved
124,15,"[1, 8, 20, 26, 40, 43, 45, 49, 51, 59, 65, 78, 79, 85, 88]",0.841841385597083,0.8448799756912793,0.35502487709465136,0.5808576357739779,Reject
125,15,"[1, 8, 20, 26, 40, 43, 45, 49, 51, 59, 65, 78, 79, 85, 88]",0.8403220905499849,0.8448799756912793,0.20824468117304798,0.9309816100524999,Reject
126,15,"[1, 8, 20, 26, 40, 43, 45, 49, 51, 59, 65, 78, 79, 85, 88]",0.8381950774840474,0.8448799756912793,0.09783176262249219,0.5425959913524031,Reject
127,14,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 65, 78, 79, 85, 88]",0.8433606806441811,0.8448799756912793,0.5864703619732433,0.5630978927441977,Accept
128,15,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 65, 78, 79, 85, 87, 88]",0.8476147067760559,0.8476147067760559,-,-,Improved
129,15,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 65, 78, 79, 85, 87, 88]",0.8438164691583105,0.8476147067760559,0.2563606208106721,0.5227390993817842,Reject
130,14,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85, 87, 88]",0.8471589182619265,0.8476147067760559,0.8479019106376865,0.4610410622146043,Accept
131,14,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85, 87, 88]",0.8432087511394712,0.8476147067760559,0.2358970695498088,0.9877449178870275,Reject
132,14,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85, 87, 88]",0.8422971741112124,0.8476147067760559,0.1660228593121937,0.8938496911842669,Reject
133,14,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85, 87, 88]",0.8457915527195381,0.8476147067760559,0.6004222625382355,0.9235591927776019,Reject
134,14,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85, 87, 88]",0.8429048921300517,0.8476147067760559,0.2012761752769948,0.43628304820387254,Reject
135,14,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85, 87, 88]",0.8439683986630203,0.8476147067760559,0.2968725057841755,0.8529576399602541,Reject
136,14,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85, 87, 88]",0.8429048921300517,0.8476147067760559,0.19483031661651892,0.35827149903313227,Reject
137,14,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85, 87, 88]",0.8432087511394712,0.8476147067760559,0.21564166774624932,0.6860982355365708,Reject
138,14,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85, 87, 88]",0.8429048921300517,0.8476147067760559,0.18846629225673212,0.40886430380027994,Reject
139,13,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85, 87]",0.8456396232148283,0.8476147067760559,0.5476969103432848,0.45060459760045957,Accept
140,13,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85, 87]",0.8421452446065025,0.8476147067760559,0.2469268708122911,0.4799838534523513,Reject
141,13,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85, 87]",0.8412336675782437,0.8476147067760559,0.16841145947894548,0.336966019691765,Reject
142,12,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85]",0.8439683986630203,0.8476147067760559,0.5053481340958846,0.025152774792177146,Accept
143,12,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 79, 85]",0.8252810695837132,0.8476147067760559,0.0004488755860287899,0.8543848924494136,Reject
144,11,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 85]",0.8400182315405652,0.8476147067760559,0.1928284117557971,0.08007953371462206,Accept
145,11,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 78, 85]",0.8365238529322394,0.8476147067760559,0.22975444901486788,0.7240264154077098,Reject
146,11,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 80, 85]",0.841841385597083,0.8476147067760559,-,-,Improved
147,10,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 85]",0.840170161045275,0.8476147067760559,0.48788222998750913,0.4393336650571824,Accept
148,10,"[1, 20, 26, 40, 43, 45, 49, 51, 59, 85]",0.8345487693710119,0.8476147067760559,0.08730018262142923,0.10033418953553819,Reject
149,10,"[1, 20, 26, 40, 43, 49, 51, 59, 64, 85]",0.8445761166818596,0.8476147067760559,-,-,Improved
150,10,"[1, 20, 26, 40, 43, 49, 51, 59, 64, 85]",0.8383470069887572,0.8476147067760559,0.06348982290649577,0.8587440977034784,Reject
151,10,"[1, 20, 26, 40, 43, 49, 51, 59, 64, 85]",0.8438164691583105,0.8476147067760559,0.7120548374097662,0.8286779105449956,Reject
152,10,"[1, 20, 26, 40, 43, 49, 51, 59, 64, 85]",0.8412336675782437,0.8476147067760559,0.22105695484119756,0.9110972701338782,Reject
153,9,"[1, 20, 26, 40, 43, 49, 59, 64, 85]",0.8388027955028866,0.8476147067760559,0.07183620589405236,0.03417206873967227,Accept
154,10,"[1, 20, 26, 40, 43, 49, 59, 63, 64, 85]",0.840929808568824,0.8476147067760559,-,-,Improved
155,10,"[1, 20, 26, 40, 43, 49, 59, 63, 64, 85]",0.8339410513521726,0.8476147067760559,0.0386780088952112,0.1527992940859091,Reject
156,10,"[1, 20, 26, 40, 43, 49, 59, 63, 64, 85]",0.8343968398663021,0.8476147067760559,0.04637121762960664,0.49291114779793765,Reject
157,11,"[1, 20, 26, 40, 43, 49, 59, 63, 64, 76, 85]",0.8422971741112124,0.8476147067760559,-,-,Improved
158,11,"[1, 20, 26, 40, 43, 49, 59, 63, 64, 76, 85]",0.8372835004557885,0.8476147067760559,0.09029017890860587,0.9374522665728519,Reject
159,11,"[1, 20, 26, 40, 43, 49, 59, 63, 64, 76, 85]",0.8415375265876633,0.8476147067760559,0.6920944520210607,0.7371607601898921,Reject
160,11,"[1, 26, 33, 40, 43, 49, 59, 63, 64, 76, 85]",0.8413855970829535,0.8476147067760559,0.6401194920552117,0.09498586165697642,Accept
161,11,"[1, 16, 26, 33, 40, 43, 49, 59, 63, 64, 85]",0.8407778790641143,0.8476147067760559,0.7405187543413366,0.710293426877699,Accept
162,11,"[1, 16, 26, 33, 40, 43, 49, 59, 63, 64, 85]",0.8340929808568824,0.8476147067760559,0.03551408975622799,0.13501715885225518,Reject
163,11,"[1, 16, 26, 33, 40, 43, 49, 59, 63, 64, 85]",0.8325736858097843,0.8476147067760559,0.015957911766283424,0.12925150834819554,Reject
164,10,"[1, 26, 33, 40, 43, 49, 59, 63, 64, 85]",0.8378912184746278,0.8476147067760559,0.22978785407090377,0.16952082380093025,Accept
165,9,"[1, 26, 33, 40, 43, 49, 59, 64, 85]",0.8410817380735339,0.8476147067760559,-,-,Improved
166,9,"[1, 26, 33, 40, 43, 49, 59, 64, 85]",0.8293831662108782,0.8476147067760559,0.0022863400028449482,0.8567820292217011,Reject
167,10,"[1, 26, 33, 40, 43, 49, 59, 64, 80, 85]",0.8415375265876633,0.8476147067760559,-,-,Improved
168,10,"[1, 26, 33, 40, 43, 49, 59, 64, 80, 85]",0.8353084168945609,0.8476147067760559,0.03675168396858301,0.5215081676494768,Reject
169,9,"[1, 26, 40, 43, 49, 59, 64, 80, 85]",0.8419933151017928,0.8476147067760559,-,-,Improved
170,9,"[1, 26, 40, 43, 49, 59, 64, 80, 85]",0.8334852628380431,0.8476147067760559,0.010013604242720521,0.012584196279690207,Reject
171,9,"[1, 26, 40, 43, 49, 59, 64, 80, 85]",0.8381950774840474,0.8476147067760559,0.12542680001793194,0.21992686559783814,Reject
172,9,"[1, 26, 40, 43, 49, 59, 64, 80, 85]",0.8343968398663021,0.8476147067760559,0.015085730612820638,0.8182131219824343,Reject
173,9,"[1, 26, 40, 43, 49, 59, 64, 80, 85]",0.8375873594652081,0.8476147067760559,0.08568355095722681,0.9043922736274916,Reject
174,9,"[1, 26, 40, 43, 49, 59, 64, 80, 85]",0.8410817380735339,0.8476147067760559,0.5983979045495504,0.8690499729544553,Reject
175,9,"[1, 26, 40, 43, 49, 59, 64, 80, 85]",0.8397143725311456,0.8476147067760559,0.2734283842421049,0.9466340577163921,Reject
176,9,"[1, 26, 40, 43, 49, 59, 64, 80, 85]",0.8350045578851413,0.8476147067760559,0.01801119186563529,0.3457455864078962,Reject
177,8,"[1, 26, 40, 43, 49, 59, 64, 85]",0.8444241871771498,0.8476147067760559,-,-,Improved
178,8,"[1, 26, 40, 43, 49, 59, 64, 85]",0.8386508659981768,0.8476147067760559,0.03385842421959991,0.539973940346281,Reject
179,8,"[1, 26, 40, 43, 49, 59, 64, 85]",0.8383470069887572,0.8476147067760559,0.027330479651352126,0.17686453188823592,Reject
180,8,"[1, 26, 40, 43, 49, 59, 64, 85]",0.8406259495594044,0.8476147067760559,0.10304688839569556,0.9801820670402734,Reject
181,8,"[1, 26, 40, 43, 49, 59, 64, 85]",0.8369796414463689,0.8476147067760559,0.011117533684088009,0.8848427788987382,Reject
182,8,"[1, 26, 40, 43, 49, 59, 64, 85]",0.8359161349134002,0.8476147067760559,0.005550216236308679,0.3120591369060617,Reject
183,8,"[1, 22, 26, 40, 49, 59, 64, 85]",0.8429048921300517,0.8476147067760559,0.39185869875332324,0.2499665444226954,Accept
184,8,"[1, 22, 26, 40, 49, 59, 64, 85]",0.8372835004557885,0.8476147067760559,0.03015593849206781,0.6165606153459275,Reject
185,8,"[1, 22, 26, 40, 49, 59, 64, 85]",0.8386508659981768,0.8476147067760559,0.06880681310337426,0.573884511485401,Reject
186,9,"[1, 22, 26, 40, 49, 59, 64, 67, 85]",0.8410817380735339,0.8476147067760559,0.3139136123688432,0.0671582081972778,Accept
187,9,"[1, 22, 26, 40, 49, 54, 59, 64, 85]",0.8438164691583105,0.8476147067760559,-,-,Improved
188,9,"[1, 22, 26, 40, 49, 54, 59, 64, 85]",0.8357642054086903,0.8476147067760559,0.005400748960834868,0.6693096685975133,Reject
189,9,"[1, 22, 26, 40, 49, 54, 59, 64, 85]",0.8412336675782437,0.8476147067760559,0.1842159344822743,0.7491415511114838,Reject
190,9,"[1, 22, 26, 40, 49, 54, 59, 64, 85]",0.8415375265876633,0.8476147067760559,0.2214172244427179,0.321396809982907,Reject
191,9,"[1, 22, 26, 40, 49, 54, 59, 64, 85]",0.8312063202673959,0.8476147067760559,0.00021889649859635252,0.7194804113151306,Reject
192,10,"[1, 22, 26, 40, 49, 54, 59, 64, 85, 86]",0.848374354299605,0.848374354299605,-,-,Improved
193,10,"[1, 22, 26, 40, 49, 54, 59, 64, 85, 86]",0.8269522941355211,0.848374354299605,4.5350418995998085e-07,0.24952270830322942,Reject
194,10,"[1, 22, 26, 40, 49, 54, 59, 64, 85, 86]",0.8457915527195381,0.848374354299605,0.16883609807160962,0.6822642831922396,Reject
195,10,"[1, 22, 26, 40, 49, 54, 59, 64, 85, 86]",0.841841385597083,0.848374354299605,0.010621936361876793,0.703227241399358,Reject
196,10,"[1, 22, 26, 40, 49, 54, 59, 64, 85, 86]",0.8430568216347615,0.848374354299605,0.023833814111704783,0.675538376317065,Reject
197,10,"[1, 22, 26, 40, 49, 54, 59, 64, 85, 86]",0.8331814038286235,0.848374354299605,2.0728882774989297e-05,0.7174795051527517,Reject
198,10,"[1, 22, 26, 40, 49, 54, 59, 64, 85, 86]",0.8470069887572167,0.848374354299605,0.3751752428446239,0.549176458076873,Reject
199,10,"[1, 22, 26, 40, 49, 54, 59, 64, 85, 86]",0.8453357642054087,0.848374354299605,0.1107380019113253,0.24591620945647596,Reject
200,11,"[1, 22, 26, 40, 49, 54, 59, 64, 80, 85, 86]",0.8474627772713461,0.848374354299605,0.5133256127940637,0.1900537892222638,Accept
201,11,"[1, 22, 26, 40, 49, 59, 64, 79, 80, 85, 86]",0.8465512002430872,0.848374354299605,0.5098795694087997,0.12083819544715446,Accept
202,11,"[1, 22, 26, 40, 49, 59, 64, 79, 80, 85, 86]",0.8438164691583105,0.848374354299605,0.12987878382266835,0.8703022803035666,Reject
