Iteration,Feature Count,Feature Set,Metric,Best Metric,Acceptance Probability,Random Number,Outcome
47,11,"[0, 9, 20, 36, 42, 60, 71, 74, 76, 81, 89]",0.8100881191127317,0.8143421452446065,0.5123860074644772,0.5091941632439774,Accept
48,10,"[0, 9, 20, 36, 42, 60, 71, 76, 81, 89]",0.8111516256457004,0.8143421452446065,-,-,Improved
49,11,"[0, 9, 20, 36, 42, 60, 64, 71, 76, 81, 89]",0.8143421452446065,0.8143421452446065,-,-,Improved
50,12,"[0, 9, 20, 30, 36, 42, 60, 64, 71, 76, 81, 89]",0.8158614402917046,0.8158614402917046,-,-,Improved
51,12,"[0, 9, 20, 30, 36, 42, 60, 64, 71, 76, 81, 89]",0.8122151321786691,0.8158614402917046,0.5506462906049281,0.9550112666827174,Reject
52,12,"[0, 9, 20, 24, 30, 36, 42, 60, 64, 71, 76, 81]",0.8176845943482224,0.8176845943482224,-,-,Improved
53,12,"[0, 9, 20, 24, 30, 36, 42, 60, 64, 71, 76, 81]",0.813126709206928,0.8176845943482224,0.46721226020164813,0.8326548301173521,Reject
54,11,"[0, 9, 20, 24, 36, 42, 60, 64, 71, 76, 81]",0.8160133697964145,0.8176845943482224,0.7543933704589836,0.5254308952277111,Accept
55,10,"[0, 9, 20, 24, 36, 42, 64, 71, 76, 81]",0.8154056517775752,0.8176845943482224,0.9016552950184435,0.5867727169140794,Accept
56,10,"[0, 6, 20, 24, 36, 42, 64, 71, 76, 81]",0.8141902157398967,0.8176845943482224,0.8112837981467229,0.6885167854367283,Accept
57,10,"[0, 6, 20, 36, 42, 57, 64, 71, 76, 81]",0.8178365238529323,0.8178365238529323,-,-,Improved
58,9,"[6, 20, 36, 42, 57, 64, 71, 76, 81]",0.8234579155271954,0.8234579155271954,-,-,Improved
59,8,"[6, 20, 36, 42, 57, 64, 71, 76]",0.8313582497721057,0.8313582497721057,-,-,Improved
60,9,"[6, 20, 36, 42, 57, 64, 65, 71, 76]",0.8337891218474628,0.8337891218474628,-,-,Improved
61,9,"[6, 14, 20, 36, 42, 57, 64, 65, 71]",0.8340929808568824,0.8340929808568824,-,-,Improved
62,9,"[2, 6, 14, 20, 36, 57, 64, 65, 71]",0.822090549984807,0.8340929808568824,0.11151451632894552,0.02711411858560009,Accept
63,8,"[2, 6, 20, 36, 57, 64, 65, 71]",0.8255849285931328,0.8340929808568824,-,-,Improved
64,8,"[2, 6, 20, 36, 57, 64, 65, 71]",0.818900030385901,0.8340929808568824,0.287492444743613,0.9676088125942263,Reject
65,8,"[6, 20, 28, 36, 57, 64, 65, 71]",0.8243694925554542,0.8340929808568824,0.7953791179729327,0.7351524974835483,Accept
66,8,"[6, 20, 28, 36, 38, 64, 65, 71]",0.8236098450319052,0.8340929808568824,0.8654284683271081,0.13261176509023043,Accept
67,8,"[3, 6, 20, 36, 38, 64, 65, 71]",0.8298389547250076,0.8340929808568824,-,-,Improved
68,7,"[3, 6, 20, 36, 64, 65, 71]",0.8272561531449407,0.8340929808568824,0.6056933897777084,0.36637157438394585,Accept
69,7,"[3, 6, 20, 36, 64, 65, 71]",0.8204193254329991,0.8340929808568824,0.26169072252005937,0.6309695357410517,Reject
70,8,"[3, 6, 20, 36, 64, 65, 71, 85]",0.8298389547250076,0.8340929808568824,-,-,Improved
71,8,"[3, 6, 20, 36, 64, 65, 71, 85]",0.8258887876025525,0.8340929808568824,0.453712740169872,0.7412739026979807,Reject
72,9,"[1, 3, 6, 20, 36, 64, 65, 71, 85]",0.8290793072014585,0.8340929808568824,0.8576885998452289,0.3122735093064988,Accept
73,9,"[1, 3, 6, 20, 36, 64, 65, 71, 85]",0.8205712549377089,0.8340929808568824,0.17609597741594651,0.3809771982724727,Reject
74,10,"[1, 3, 6, 20, 36, 64, 65, 71, 74, 85]",0.8239137040413248,0.8340929808568824,0.34469622124479443,0.2970235622509707,Accept
75,10,"[1, 3, 6, 36, 64, 65, 71, 74, 85, 92]",0.8201154664235795,0.8340929808568824,0.45336108426905025,0.15344600703626887,Accept
76,9,"[1, 3, 6, 36, 64, 71, 74, 85, 92]",0.8190519598906107,0.8340929808568824,0.799526225728155,0.049213596753246325,Accept
77,10,"[1, 3, 6, 36, 64, 71, 74, 85, 88, 92]",0.8245214220601641,0.8340929808568824,-,-,Improved
78,10,"[1, 3, 6, 36, 64, 71, 74, 85, 88, 92]",0.8223944089942267,0.8340929808568824,0.6334606597119345,0.7440929718329597,Reject
79,11,"[1, 3, 6, 36, 49, 64, 71, 74, 85, 88, 92]",0.8266484351261015,0.8340929808568824,-,-,Improved
80,11,"[1, 3, 6, 36, 49, 64, 71, 74, 85, 88, 92]",0.8251291400790033,0.8340929808568824,0.7169610108634289,0.7510046723531875,Reject
81,11,"[1, 3, 6, 36, 49, 64, 71, 74, 85, 88, 92]",0.8219386204800972,0.8340929808568824,0.3527859522304615,0.8548870131659443,Reject
82,11,"[1, 6, 18, 36, 49, 64, 71, 74, 85, 88, 92]",0.8321178972956548,0.8340929808568824,-,-,Improved
83,11,"[1, 6, 18, 36, 49, 64, 71, 74, 85, 88, 92]",0.8257368580978426,0.8340929808568824,0.2368663612725209,0.7383902300168516,Reject
84,11,"[1, 6, 18, 36, 49, 64, 71, 74, 85, 88, 92]",0.8266484351261015,0.8340929808568824,0.287372027585208,0.6011045508987618,Reject
85,11,"[1, 6, 14, 36, 49, 64, 71, 74, 85, 88, 92]",0.8296870252202978,0.8340929808568824,0.5713173822072907,0.5208839525612091,Accept
86,11,"[1, 6, 14, 36, 49, 64, 71, 74, 85, 88, 92]",0.8242175630507445,0.8340929808568824,0.2801874777780781,0.902412770130908,Reject
87,10,"[1, 6, 14, 36, 49, 64, 71, 74, 85, 88]",0.8331814038286235,0.8340929808568824,-,-,Improved
88,10,"[1, 6, 14, 36, 49, 64, 71, 74, 85, 88]",0.8284715891826193,0.8340929808568824,0.32698747993767163,0.6800040235178524,Reject
89,11,"[1, 6, 14, 36, 49, 64, 71, 74, 80, 85, 88]",0.8328775448192038,0.8340929808568824,0.929743301195987,0.529983031994506,Accept
90,12,"[1, 6, 14, 36, 49, 64, 69, 71, 74, 80, 85, 88]",0.8305986022485566,0.8340929808568824,0.575872309976577,0.5522419170829298,Accept
91,13,"[1, 6, 14, 36, 49, 64, 69, 71, 74, 80, 83, 85, 88]",0.8321178972956548,0.8340929808568824,-,-,Improved
92,13,"[1, 6, 14, 47, 49, 64, 69, 71, 74, 80, 83, 85, 88]",0.8345487693710119,0.8345487693710119,-,-,Improved
93,13,"[1, 6, 14, 47, 64, 69, 71, 74, 75, 80, 83, 85, 88]",0.8313582497721057,0.8345487693710119,0.45100945130187964,0.3641821965663884,Accept
94,14,"[1, 6, 14, 21, 47, 64, 69, 71, 74, 75, 80, 83, 85, 88]",0.8316621087815254,0.8345487693710119,-,-,Improved
95,13,"[1, 6, 14, 21, 47, 64, 69, 71, 74, 75, 80, 85, 88]",0.8295350957155879,0.8345487693710119,0.5818032467939039,0.5775370346417109,Accept
96,13,"[1, 6, 14, 21, 47, 64, 69, 71, 74, 75, 80, 85, 88]",0.8249772105742935,0.8345487693710119,0.309640276809637,0.3870569562334234,Reject
97,13,"[1, 6, 14, 21, 47, 64, 69, 71, 74, 75, 80, 85, 88]",0.8269522941355211,0.8345487693710119,0.5111773505437157,0.7540931366775439,Reject
98,14,"[1, 6, 14, 21, 43, 47, 64, 69, 71, 74, 75, 80, 85, 88]",0.8292312367061684,0.8345487693710119,0.9233534709226473,0.4308827912572123,Accept
99,13,"[1, 6, 14, 21, 43, 47, 64, 69, 71, 74, 75, 80, 85]",0.8312063202673959,0.8345487693710119,-,-,Improved
100,13,"[1, 6, 14, 21, 43, 47, 64, 69, 71, 74, 75, 80, 85]",0.827104223640231,0.8345487693710119,0.3334072309362076,0.9753484027338782,Reject
101,14,"[1, 6, 11, 14, 21, 43, 47, 64, 69, 71, 74, 75, 80, 85]",0.8322698268003647,0.8345487693710119,-,-,Improved
