Iteration,Feature Count,Feature Set,Metric,Best Metric,Acceptance Probability,Random Number,Outcome
127,8,"[42, 48, 59, 76, 79, 80, 86, 87]",0.8217866909753874,0.8315101792768156,0.0328681184974501,0.8470037079860795,Reject
128,8,"[42, 48, 59, 76, 79, 80, 86, 87]",0.822090549984807,0.8315101792768156,0.03536810145071152,0.8415030614613412,Reject
129,8,"[42, 48, 50, 59, 76, 79, 80, 87]",0.8307505317532665,0.8315101792768156,0.7616759850903001,0.08321500201942611,Accept
130,8,"[42, 48, 50, 59, 76, 79, 80, 87]",0.8231540565177757,0.8315101792768156,0.06393817434991367,0.3874862443267245,Reject
131,9,"[42, 48, 50, 59, 61, 76, 79, 80, 87]",0.8296870252202978,0.8315101792768156,0.6778250402073818,0.441638253676375,Accept
132,10,"[42, 48, 50, 59, 61, 76, 79, 80, 81, 87]",0.8269522941355211,0.8315101792768156,0.3642037705448026,0.13707806757653984,Accept
133,10,"[42, 48, 50, 59, 61, 76, 79, 80, 81, 87]",0.8211789729565482,0.8315101792768156,0.11603668726488874,0.7589758085532884,Reject
134,9,"[42, 50, 59, 61, 76, 79, 80, 81, 87]",0.826192646611972,0.8315101792768156,0.7510644552980895,0.08650053969001315,Accept
135,9,"[42, 50, 59, 61, 76, 79, 80, 81, 87]",0.8226982680036463,0.8315101792768156,0.26444694092971494,0.4838732918624806,Reject
136,9,"[41, 42, 50, 59, 61, 76, 79, 81, 87]",0.8245214220601641,0.8315101792768156,0.5259403564858496,0.38117565650746,Accept
137,10,"[41, 42, 50, 59, 61, 64, 76, 79, 81, 87]",0.8266484351261015,0.8315101792768156,-,-,Improved
138,10,"[41, 42, 50, 55, 59, 61, 64, 76, 79, 87]",0.8295350957155879,0.8315101792768156,-,-,Improved
139,9,"[41, 42, 50, 59, 61, 64, 76, 79, 87]",0.8337891218474628,0.8337891218474628,-,-,Improved
140,10,"[41, 42, 50, 59, 61, 64, 76, 79, 84, 87]",0.8357642054086903,0.8357642054086903,-,-,Improved
141,10,"[41, 42, 50, 59, 61, 64, 76, 79, 84, 87]",0.8287754481920389,0.8357642054086903,0.05927415333187682,0.5897676989698318,Reject
142,10,"[41, 42, 50, 59, 61, 64, 76, 79, 84, 87]",0.8316621087815254,0.8357642054086903,0.187262069122514,0.5867370152182302,Reject
143,10,"[41, 42, 50, 59, 61, 64, 76, 79, 84, 87]",0.8348526283804315,0.8357642054086903,0.6865767182335798,0.8715508995937727,Reject
144,10,"[41, 42, 50, 59, 61, 64, 76, 79, 84, 87]",0.8134305682163476,0.8357642054086903,9.087971247541337e-05,0.6539093601079675,Reject
145,10,"[41, 42, 50, 59, 61, 64, 76, 79, 84, 87]",0.818900030385901,0.8357642054086903,0.0008268070735772367,0.7113473556015965,Reject
146,10,"[41, 42, 50, 59, 61, 64, 76, 79, 84, 87]",0.8277119416590701,0.8357642054086903,0.03260337438061394,0.9819421978583547,Reject
147,9,"[41, 42, 59, 61, 64, 76, 79, 84, 87]",0.8310543907626862,0.8357642054086903,0.1323168034654856,0.08367298781258958,Accept
148,10,"[2, 41, 42, 59, 61, 64, 76, 79, 84, 87]",0.8313582497721057,0.8357642054086903,-,-,Improved
149,9,"[2, 42, 59, 61, 64, 76, 79, 84, 87]",0.8275600121543604,0.8357642054086903,0.18933988919176092,0.09319294435352465,Accept
150,10,"[2, 8, 42, 59, 61, 64, 76, 79, 84, 87]",0.82786387116378,0.8357642054086903,-,-,Improved
151,10,"[2, 8, 42, 59, 61, 64, 76, 79, 84, 87]",0.8061379519902765,0.8357642054086903,6.051797929310461e-05,0.5007253170615026,Reject
152,11,"[1, 2, 8, 42, 59, 61, 64, 76, 79, 84, 87]",0.8281677301731997,0.8357642054086903,-,-,Improved
153,12,"[1, 2, 8, 42, 57, 59, 61, 64, 76, 79, 84, 87]",0.8298389547250076,0.8357642054086903,-,-,Improved
154,11,"[1, 2, 42, 57, 59, 61, 64, 76, 79, 84, 87]",0.8356122759039806,0.8357642054086903,-,-,Improved
155,11,"[1, 2, 42, 57, 59, 61, 64, 76, 79, 84, 87]",0.8239137040413248,0.8357642054086903,0.004320537188086102,0.9493261092396131,Reject
156,11,"[1, 2, 42, 57, 59, 61, 64, 76, 79, 84, 87]",0.8251291400790033,0.8357642054086903,0.007240925921864727,0.4627439945349019,Reject
157,11,"[1, 2, 53, 57, 59, 61, 64, 76, 79, 84, 87]",0.8336371923427529,0.8357642054086903,0.3914711848331798,0.23457311661975244,Accept
158,12,"[0, 1, 2, 53, 57, 59, 61, 64, 76, 79, 84, 87]",0.8380431479793375,0.8380431479793375,-,-,Improved
159,12,"[0, 1, 2, 53, 57, 59, 61, 64, 76, 79, 84, 91]",0.8386508659981768,0.8386508659981768,-,-,Improved
160,11,"[0, 1, 53, 57, 59, 61, 64, 76, 79, 84, 91]",0.8389547250075965,0.8389547250075965,-,-,Improved
161,12,"[0, 1, 13, 53, 57, 59, 61, 64, 76, 79, 84, 91]",0.8413855970829535,0.8413855970829535,-,-,Improved
162,12,"[0, 1, 13, 53, 57, 59, 61, 64, 76, 79, 84, 91]",0.8398663020358553,0.8413855970829535,0.468323133483059,0.5067156159663687,Reject
163,12,"[0, 1, 13, 53, 57, 59, 61, 64, 76, 79, 84, 91]",0.8363719234275296,0.8413855970829535,0.07976616325057985,0.16955136767737944,Reject
164,12,"[0, 1, 13, 53, 57, 59, 61, 64, 76, 79, 84, 91]",0.8305986022485566,0.8413855970829535,0.004105632772794373,0.945042941627513,Reject
165,12,"[0, 1, 13, 53, 57, 59, 61, 64, 76, 79, 84, 91]",0.8397143725311456,0.8413855970829535,0.423162386867872,0.77516461059985,Reject
166,12,"[1, 13, 53, 55, 57, 59, 61, 64, 76, 79, 84, 91]",0.8426010331206321,0.8426010331206321,-,-,Improved
167,13,"[1, 13, 18, 53, 55, 57, 59, 61, 64, 76, 79, 84, 91]",0.8460954117289577,0.8460954117289577,-,-,Improved
168,13,"[1, 13, 18, 53, 55, 57, 59, 61, 64, 76, 79, 84, 91]",0.8398663020358553,0.8460954117289577,0.03675168396858301,0.11676096089106891,Reject
169,13,"[1, 13, 18, 53, 55, 57, 59, 61, 64, 76, 79, 84, 91]",0.8394105135217259,0.8460954117289577,0.027844856188610077,0.5754884215887389,Reject
170,13,"[1, 13, 18, 45, 53, 55, 57, 59, 61, 64, 76, 79, 84]",0.8441203281677302,0.8460954117289577,0.34344037387374854,0.16894233657799962,Accept
171,12,"[1, 13, 18, 45, 53, 55, 57, 59, 61, 76, 79, 84]",0.8447280461865694,0.8460954117289577,-,-,Improved
172,12,"[1, 13, 18, 45, 53, 55, 57, 59, 61, 76, 79, 84]",0.8327256153144941,0.8460954117289577,0.0013247527514003842,0.8545738519944533,Reject
173,12,"[1, 18, 45, 51, 53, 55, 57, 59, 61, 76, 79, 84]",0.846703129747797,0.846703129747797,-,-,Improved
174,12,"[1, 18, 45, 51, 53, 55, 57, 59, 61, 76, 79, 84]",0.8397143725311456,0.846703129747797,0.01950999498672241,0.5721203791889622,Reject
175,12,"[1, 18, 45, 51, 53, 55, 57, 59, 61, 76, 79, 84]",0.8403220905499849,0.846703129747797,0.026494886848468832,0.6165291200427047,Reject
176,12,"[1, 18, 45, 51, 53, 55, 57, 59, 61, 76, 79, 84]",0.845031905195989,0.846703129747797,0.38268999500009754,0.8105321821735383,Reject
177,12,"[1, 18, 45, 51, 53, 55, 57, 59, 61, 76, 79, 84]",0.8353084168945609,0.846703129747797,0.0013398192088743437,0.684472865885112,Reject
178,12,"[1, 18, 45, 51, 53, 55, 57, 59, 61, 76, 79, 84]",0.840170161045275,0.846703129747797,0.021687117861195607,0.5915483941104829,Reject
179,12,"[1, 18, 45, 51, 53, 55, 57, 59, 61, 76, 79, 84]",0.8407778790641143,0.846703129747797,0.029904123134584154,0.6881065509781892,Reject
180,12,"[1, 18, 45, 51, 53, 55, 57, 59, 61, 76, 79, 84]",0.8380431479793375,0.846703129747797,0.005619782812966832,0.6604114004371319,Reject
181,11,"[1, 18, 45, 51, 53, 55, 57, 59, 61, 76, 79]",0.8470069887572167,0.8470069887572167,-,-,Improved
182,11,"[1, 18, 45, 51, 53, 55, 57, 59, 61, 76, 79]",0.8404740200546946,0.8470069887572167,0.018533278305023004,0.03157156200398725,Reject
183,12,"[1, 18, 32, 45, 51, 53, 55, 57, 59, 61, 76, 79]",0.8432087511394712,0.8470069887572167,0.0961222061493778,0.0640175815356957,Accept
184,11,"[1, 18, 32, 51, 53, 55, 57, 59, 61, 76, 79]",0.8435126101488909,0.8470069887572167,-,-,Improved
185,10,"[1, 18, 32, 51, 55, 57, 59, 61, 76, 79]",0.8410817380735339,0.8470069887572167,0.21666531678190593,0.11463587402890962,Accept
186,10,"[1, 18, 32, 51, 55, 57, 59, 61, 76, 79]",0.8406259495594044,0.8470069887572167,0.7485184974822006,0.9255871919495203,Reject
187,10,"[1, 18, 32, 51, 55, 57, 59, 61, 76, 79]",0.826192646611972,0.8470069887572167,7.064920618279738e-05,0.018304084392042896,Reject
188,10,"[1, 18, 32, 51, 55, 57, 59, 61, 76, 79]",0.8404740200546946,0.8470069887572167,0.6743175332682737,0.6971718259791959,Reject
189,10,"[1, 18, 32, 51, 55, 57, 59, 61, 76, 79]",0.8381950774840474,0.8470069887572167,0.15097154468540247,0.17250072454250753,Reject
190,10,"[1, 18, 32, 51, 55, 57, 59, 68, 76, 79]",0.8412336675782437,0.8470069887572167,-,-,Improved
191,10,"[1, 18, 32, 51, 55, 57, 59, 68, 76, 79]",0.8337891218474628,0.8470069887572167,0.006909046179318433,0.4761511833288872,Reject
192,10,"[1, 18, 32, 51, 55, 57, 59, 68, 76, 79]",0.8309024612579763,0.8470069887572167,0.0009361705791064458,0.42880573490498153,Reject
193,10,"[1, 18, 32, 51, 55, 57, 59, 68, 76, 79]",0.8404740200546946,0.8470069887572167,0.595739058336712,0.764830459100345,Reject
194,10,"[1, 18, 32, 51, 55, 57, 59, 68, 76, 79]",0.8327256153144941,0.8470069887572167,0.0028521990699408154,0.7967557145239995,Reject
195,10,"[1, 18, 32, 51, 55, 57, 59, 68, 76, 79]",0.8359161349134002,0.8470069887572167,0.024741248556373108,0.39102357644389896,Reject
196,11,"[1, 18, 22, 32, 51, 55, 57, 59, 68, 76, 79]",0.8415375265876633,0.8470069887572167,-,-,Improved
197,11,"[1, 18, 22, 32, 51, 55, 57, 59, 68, 76, 79]",0.83606806441811,0.8470069887572167,0.02060474871203925,0.2506304264195798,Reject
198,11,"[1, 18, 22, 32, 42, 51, 57, 59, 68, 76, 79]",0.8432087511394712,0.8470069887572167,-,-,Improved
199,12,"[1, 18, 22, 32, 42, 47, 51, 57, 59, 68, 76, 79]",0.8448799756912793,0.8470069887572167,-,-,Improved
200,12,"[1, 18, 22, 32, 42, 47, 51, 57, 59, 68, 76, 79]",0.8371315709510787,0.8470069887572167,0.003454140042283984,0.4413254508401566,Reject
201,12,"[1, 22, 32, 42, 45, 47, 51, 57, 59, 68, 76, 79]",0.8457915527195381,0.8470069887572167,-,-,Improved
202,12,"[1, 22, 32, 42, 45, 47, 51, 57, 59, 68, 76, 79]",0.8334852628380431,0.8470069887572167,0.00010254676388508585,0.7090887758415108,Reject
