Iteration,Feature Count,Feature Set,Metric,Best Metric,Acceptance Probability,Random Number,Outcome
2,2,"[13, 73]",0.7676997872986934,0.7676997872986934,-,-,Improved
3,3,"[13, 73, 83]",0.7900334244910362,0.7900334244910362,-,-,Improved
4,3,"[68, 73, 83]",0.7907930720145853,0.7907930720145853,-,-,Improved
5,4,"[39, 68, 73, 83]",0.8021877848678214,0.8021877848678214,-,-,Improved
6,4,"[39, 68, 73, 83]",0.7914007900334245,0.8021877848678214,0.32531929918200353,0.5322183196393707,Reject
7,4,"[39, 68, 73, 83]",0.7468854451534488,0.8021877848678214,0.0029817690275783532,0.28778914192820504,Reject
8,4,"[68, 73, 82, 83]",0.8018839258584017,0.8021877848678214,0.9682406608091457,0.9020151886804267,Accept
9,4,"[68, 73, 82, 83]",0.7948951686417502,0.8021877848678214,0.4724543831305461,0.9201566025709395,Reject
10,5,"[2, 68, 73, 82, 83]",0.8053783044667274,0.8053783044667274,-,-,Improved
11,6,"[2, 49, 68, 73, 82, 83]",0.8155575812822851,0.8155575812822851,-,-,Improved
12,6,"[2, 49, 73, 80, 82, 83]",0.81965967790945,0.81965967790945,-,-,Improved
13,6,"[2, 49, 73, 80, 82, 83]",0.814797933758736,0.81965967790945,0.5809989006239528,0.8970675906540165,Reject
14,6,"[2, 49, 73, 80, 82, 83]",0.8047705864478881,0.81965967790945,0.18641970089075413,0.5452311245161003,Reject
15,6,"[2, 49, 73, 80, 82, 83]",0.814797933758736,0.81965967790945,0.5746284367236739,0.8081561988376834,Reject
16,5,"[49, 73, 80, 82, 83]",0.8173807353388028,0.81965967790945,0.7692605201313202,0.288549713013201,Accept
17,5,"[49, 73, 80, 82, 83]",0.800820419325433,0.81965967790945,0.14580466141668608,0.8167044240544475,Reject
18,5,"[49, 73, 80, 82, 83]",0.8093284715891826,0.81965967790945,0.3884063310033204,0.38997722344011265,Reject
19,6,"[37, 49, 73, 80, 82, 83]",0.8151017927681555,0.81965967790945,0.7631082258457109,0.2776480493954897,Accept
20,5,"[37, 49, 73, 80, 82]",0.8078091765420845,0.81965967790945,0.41733079860434935,0.39576600903072157,Accept
21,5,"[15, 37, 73, 80, 82]",0.8079611060467943,0.81965967790945,-,-,Improved
22,6,"[15, 37, 73, 75, 80, 82]",0.8154056517775752,0.81965967790945,-,-,Improved
23,5,"[15, 37, 73, 75, 82]",0.8117593436645396,0.81965967790945,0.6374287423883077,0.13227481306527689,Accept
24,5,"[15, 37, 63, 73, 82]",0.8070495290185354,0.81965967790945,0.5556985506655641,0.03334079501305265,Accept
25,6,"[15, 37, 49, 63, 73, 82]",0.8146460042540261,0.81965967790945,-,-,Improved
26,5,"[15, 37, 49, 73, 82]",0.810695837131571,0.81965967790945,0.604851883451234,0.28901964419241144,Accept
27,4,"[15, 37, 73, 82]",0.80325129140079,0.81965967790945,0.38400402300633024,0.2140474915074434,Accept
28,4,"[15, 37, 64, 73]",0.8075053175326649,0.81965967790945,-,-,Improved
29,5,"[15, 37, 43, 64, 73]",0.8140382862351869,0.81965967790945,-,-,Improved
30,6,"[15, 16, 37, 43, 64, 73]",0.8163172288058341,0.81965967790945,-,-,Improved
31,6,"[15, 16, 37, 43, 64, 73]",0.8024916438772409,0.81965967790945,0.157176124778835,0.4854591578676164,Reject
32,6,"[15, 16, 37, 43, 64, 73]",0.8114554846551201,0.81965967790945,0.5182701863994584,0.8722258685911805,Reject
33,6,"[15, 16, 37, 43, 64, 73]",0.8078091765420845,0.81965967790945,0.3129159303905255,0.5057215113543855,Reject
34,7,"[15, 16, 37, 43, 64, 73, 86]",0.8202673959282892,0.8202673959282892,-,-,Improved
35,7,"[15, 16, 37, 43, 64, 73, 86]",0.8116074141598298,0.8202673959282892,0.29921933078196356,0.9113547678335985,Reject
36,8,"[15, 16, 26, 37, 43, 64, 73, 86]",0.8280158006684898,0.8280158006684898,-,-,Improved
37,9,"[15, 16, 26, 37, 43, 64, 73, 86, 88]",0.8249772105742935,0.8280158006684898,0.649237428562666,0.09090676943516773,Accept
38,10,"[15, 16, 26, 37, 43, 64, 73, 77, 86, 88]",0.8305986022485566,0.8305986022485566,-,-,Improved
39,10,"[15, 16, 26, 37, 43, 64, 73, 77, 86, 88]",0.826192646611972,0.8305986022485566,0.5277911973322499,0.9610790953664835,Reject
40,10,"[16, 26, 37, 43, 64, 73, 77, 78, 86, 88]",0.8321178972956548,0.8321178972956548,-,-,Improved
41,10,"[16, 26, 37, 43, 64, 73, 77, 78, 86, 88]",0.823002127013066,0.8321178972956548,0.2594925103542965,0.7788859288709189,Reject
42,10,"[16, 26, 37, 49, 64, 73, 77, 78, 86, 88]",0.8336371923427529,0.8336371923427529,-,-,Improved
43,9,"[16, 26, 37, 49, 64, 73, 77, 78, 86]",0.8337891218474628,0.8337891218474628,-,-,Improved
44,10,"[16, 26, 37, 49, 64, 72, 73, 77, 78, 86]",0.8310543907626862,0.8337891218474628,0.6589573854000985,0.4330462251756556,Accept
45,9,"[16, 26, 37, 49, 64, 72, 73, 77, 86]",0.8328775448192038,0.8337891218474628,-,-,Improved
46,9,"[16, 26, 37, 49, 64, 72, 73, 77, 86]",0.8274080826496506,0.8337891218474628,0.42693209027588847,0.58457498922004,Reject
47,9,"[16, 26, 37, 49, 64, 72, 73, 77, 86]",0.823002127013066,0.8337891218474628,0.21176334336723154,0.9984052181895674,Reject
48,9,"[16, 26, 37, 49, 64, 72, 77, 83, 86]",0.8269522941355211,0.8337891218474628,0.39032351692181044,0.3121206178507949,Accept
49,8,"[26, 37, 49, 64, 72, 77, 83, 86]",0.8277119416590701,0.8337891218474628,-,-,Improved
50,8,"[26, 37, 49, 64, 72, 77, 83, 86]",0.8134305682163476,0.8337891218474628,0.09890857933000402,0.20708910634908229,Reject
51,9,"[26, 37, 49, 64, 72, 73, 77, 83, 86]",0.8284715891826193,0.8337891218474628,-,-,Improved
52,9,"[26, 37, 49, 64, 72, 73, 77, 83, 86]",0.8254329990884229,0.8337891218474628,0.6051727890924375,0.6285162624816863,Reject
53,10,"[26, 37, 49, 64, 67, 72, 73, 77, 83, 86]",0.8287754481920389,0.8337891218474628,-,-,Improved
54,11,"[26, 37, 40, 49, 64, 67, 72, 73, 77, 83, 86]",0.83606806441811,0.83606806441811,-,-,Improved
55,12,"[26, 37, 40, 49, 64, 67, 72, 73, 76, 77, 83, 86]",0.8372835004557885,0.8372835004557885,-,-,Improved
56,13,"[26, 37, 40, 49, 57, 64, 67, 72, 73, 76, 77, 83, 86]",0.8384989364934671,0.8384989364934671,-,-,Improved
57,13,"[26, 37, 40, 49, 57, 67, 72, 73, 76, 77, 82, 83, 86]",0.841841385597083,0.841841385597083,-,-,Improved
58,13,"[26, 37, 40, 49, 57, 67, 72, 73, 76, 77, 82, 83, 86]",0.8386508659981768,0.841841385597083,0.5711335698171301,0.9654889227942424,Reject
59,13,"[26, 37, 40, 49, 57, 67, 72, 73, 76, 77, 82, 83, 86]",0.8354603463992707,0.841841385597083,0.32252321862037514,0.35578066942850217,Reject
60,13,"[26, 37, 40, 49, 57, 67, 72, 73, 76, 77, 82, 83, 86]",0.8269522941355211,0.841841385597083,0.06945863234695826,0.689252885028283,Reject
61,12,"[26, 37, 49, 57, 67, 72, 73, 76, 77, 82, 83, 86]",0.8380431479793375,0.841841385597083,0.5029645435470318,0.16995893955812746,Accept
62,12,"[26, 37, 49, 56, 57, 67, 72, 73, 76, 82, 83, 86]",0.8421452446065025,0.8421452446065025,-,-,Improved
63,13,"[7, 26, 37, 49, 56, 57, 67, 72, 73, 76, 82, 83, 86]",0.8386508659981768,0.8421452446065025,0.5246131598655855,0.3050710153479853,Accept
64,12,"[7, 26, 37, 49, 56, 57, 67, 72, 73, 76, 82, 86]",0.8372835004557885,0.8421452446065025,0.7749336117549818,0.2825012967173397,Accept
65,11,"[7, 26, 37, 49, 56, 67, 72, 73, 76, 82, 86]",0.8384989364934671,0.8421452446065025,-,-,Improved
66,11,"[7, 26, 37, 49, 56, 67, 72, 73, 76, 82, 86]",0.8225463384989365,0.8421452446065025,0.048067852752344514,0.07957012608548186,Reject
67,12,"[7, 26, 37, 43, 49, 56, 67, 72, 73, 76, 82, 86]",0.8343968398663021,0.8421452446065025,0.45459494604065664,0.3288069156657524,Accept
68,11,"[7, 26, 37, 43, 56, 67, 72, 73, 76, 82, 86]",0.8330294743239137,0.8421452446065025,0.7668706005884695,0.010205989172941798,Accept
69,11,"[7, 26, 37, 43, 56, 67, 72, 73, 76, 82, 86]",0.831965967790945,0.8421452446065025,0.8117713874354133,0.9470962804241124,Reject
70,12,"[7, 26, 37, 43, 56, 67, 72, 73, 76, 82, 83, 86]",0.8305986022485566,0.8421452446065025,0.6178746948535008,0.4650644199150423,Accept
71,11,"[7, 26, 37, 43, 56, 67, 72, 76, 82, 83, 86]",0.8325736858097843,0.8421452446065025,-,-,Improved
72,11,"[7, 26, 37, 43, 56, 67, 72, 76, 82, 83, 86]",0.8260407171072622,0.8421452446065025,0.2670760123923847,0.3214454502680999,Reject
73,11,"[7, 26, 37, 43, 56, 67, 72, 76, 82, 83, 86]",0.8284715891826193,0.8421452446065025,0.4328560358447055,0.507021458964594,Reject
74,11,"[7, 9, 26, 43, 56, 67, 72, 76, 82, 83, 86]",0.8318140382862352,0.8421452446065025,0.8550193811010197,0.8270635972925339,Accept
75,12,"[7, 9, 26, 43, 56, 67, 72, 75, 76, 82, 83, 86]",0.8322698268003647,0.8421452446065025,-,-,Improved
76,11,"[7, 9, 26, 43, 56, 67, 72, 75, 76, 83, 86]",0.8274080826496506,0.8421452446065025,0.35958924339452125,0.15221561794060823,Accept
77,11,"[7, 9, 26, 43, 56, 67, 72, 75, 76, 83, 86]",0.8219386204800972,0.8421452446065025,0.3127770485539983,0.5518247878889716,Reject
78,12,"[7, 9, 26, 43, 56, 67, 69, 72, 75, 76, 83, 86]",0.823002127013066,0.8421452446065025,0.38839749053954514,0.37840493677378906,Accept
