Iteration,Feature Count,Feature Set,Metric,Best Metric,Acceptance Probability,Random Number,Outcome,Acc,Pre,Rec,F1,AUC
20,11,"[11, 13, 17, 29, 39, 40, 49, 51, 53, 72, 75]",0.7288058340929808,0.7292616226071102,-,-,Improved,0.7242524916943521,0.12312467666839111,0.30357142857142855,0.17519322782480679,0.5363696717962686
21,11,"[11, 13, 29, 37, 39, 40, 49, 51, 53, 72, 75]",0.726982680036463,0.7292616226071102,0.8019766548443046,0.3252585008903399,Accept,0.7260981912144703,0.12408759124087591,0.30357142857142855,0.17616580310880828,0.5373910527032548
22,10,"[11, 13, 29, 37, 39, 49, 51, 53, 72, 75]",0.7202977818292312,0.7292616226071102,0.44161460816185616,0.10938452744382965,Accept,0.7219146056355359,0.11840744570837643,0.29209183673469385,0.16850625459896984,0.5299489552732437
23,10,"[11, 13, 29, 37, 39, 49, 51, 53, 72, 75]",0.7151321786690975,0.7292616226071102,0.5283781217726367,0.7340219054011717,Reject,0.7195767195767195,0.12190187152250885,0.30739795918367346,0.17457442955450925,0.5354911626232953
24,11,"[11, 13, 29, 37, 39, 49, 51, 53, 72, 75, 82]",0.7294135521118201,0.7294135521118201,-,-,Improved,0.7252368647717485,0.12206572769953052,0.29846938775510207,0.17326915957052944,0.5346357561136943
25,12,"[11, 13, 29, 37, 39, 45, 49, 51, 53, 72, 75, 82]",0.7414159829838954,0.7414159829838954,-,-,Improved,0.7393872277593208,0.11929223744292237,0.26658163265306123,0.1648264984227129,0.5282247670278789
26,11,"[11, 29, 37, 39, 45, 49, 51, 53, 72, 75, 82]",0.7395928289273777,0.7414159829838954,0.7929076950189935,0.7908524756474841,Accept,0.7391411344899717,0.12639821029082773,0.288265306122449,0.17573872472783827,0.5377728546137235
27,10,"[11, 29, 37, 39, 45, 49, 51, 53, 72, 75]",0.732756001215436,0.7414159829838954,0.41520975447791514,0.218212556628245,Accept,0.7265903777531685,0.11550802139037433,0.2755102040816326,0.1627731725697061,0.5251308340304663
28,10,"[11, 29, 37, 39, 45, 49, 53, 72, 75, 83]",0.7259191735034943,0.7414159829838954,0.41153963156706913,0.22897452910614524,Accept,0.7227759320782576,0.11883757135443695,0.29209183673469385,0.16894135005533015,0.5304255996965039
29,10,"[11, 29, 37, 39, 45, 49, 53, 72, 75, 83]",0.7134609541172896,0.7414159829838954,0.19510801813969078,0.9693917203822133,Reject,0.7104712686108035,0.11787627861665854,0.3086734693877551,0.1706027493831512,0.5310220131904049
30,10,"[11, 29, 37, 39, 45, 49, 53, 72, 75, 83]",0.7134609541172896,0.7414159829838954,0.19191378872370743,0.5997513620071204,Reject,0.7206841392887905,0.12550403225806453,0.31760204081632654,0.17991329479768786,0.5406612955000875
31,11,"[11, 29, 37, 39, 45, 49, 53, 69, 72, 75, 83]",0.7274384685505926,0.7414159829838954,-,-,Improved,0.722160698904885,0.11813471502590674,0.29081632653061223,0.16801768607221812,0.5295154763526001
32,11,"[11, 29, 37, 39, 45, 49, 53, 69, 72, 75, 83]",0.7212093588574902,0.7414159829838954,0.43079947506293953,0.8067770006910634,Reject,0.7153931339977851,0.11524911927528939,0.29209183673469385,0.1652832912306027,0.5263400760685589
33,12,"[11, 29, 37, 39, 45, 49, 53, 63, 69, 72, 75, 83]",0.7309328471589183,0.7414159829838954,-,-,Improved,0.7212993724621631,0.11612234318299637,0.2857142857142857,0.16513085145595283,0.5267601797630396
34,11,"[11, 29, 37, 39, 45, 49, 53, 63, 69, 72, 75]",0.7216651473716196,0.7414159829838954,0.2784997573005162,0.23481161816175267,Accept,0.7209302325581395,0.11233019853709508,0.274234693877551,0.1593773165307635,0.5214289362074668
35,11,"[11, 16, 29, 37, 39, 45, 49, 53, 63, 69, 72]",0.7227286539045883,0.7414159829838954,-,-,Improved,0.7242524916943521,0.11758530183727034,0.2857142857142857,0.1666046857567869,0.5283943892142176
36,10,"[11, 29, 37, 39, 45, 49, 53, 63, 69, 72]",0.7233363719234275,0.7414159829838954,-,-,Improved,0.725113818137074,0.12041884816753927,0.29336734693877553,0.17074981440237566,0.5322890118869282
37,10,"[11, 29, 37, 39, 45, 49, 53, 63, 69, 72]",0.7076876329383166,0.7414159829838954,0.10811308925751476,0.9000083564190396,Reject,0.7134243878429924,0.12481787275376396,0.3278061224489796,0.1807949349278931,0.5412011682652089
38,10,"[11, 29, 37, 39, 45, 49, 53, 63, 69, 72]",0.7183226982680037,0.7414159829838954,0.48678731016544197,0.6591685118707938,Reject,0.7139165743816906,0.1183754333828628,0.3048469387755102,0.1705315733143061,0.5312196017587206
39,9,"[11, 29, 37, 39, 45, 49, 63, 69, 72]",0.7164995442114859,0.7414159829838954,0.37096916076666314,0.22790362047260737,Accept,0.710594315245478,0.11904761904761904,0.3125,0.17241379310344826,0.5327990943755958
40,10,"[11, 29, 37, 39, 45, 49, 59, 63, 69, 72]",0.7218170768763293,0.7414159829838954,-,-,Improved,0.7206841392887905,0.12245934959349593,0.30739795918367346,0.1751453488372093,0.536103991167487
41,11,"[11, 29, 37, 39, 45, 49, 55, 59, 63, 69, 72]",0.7256153144940748,0.7414159829838954,-,-,Improved,0.7238833517903286,0.12058212058212059,0.29591836734693877,0.17134416543574596,0.532747417365421
42,11,"[11, 29, 37, 39, 45, 49, 55, 59, 69, 72, 85]",0.7250075964752355,0.7414159829838954,0.9131605193508163,0.5592800719164082,Accept,0.7299126368893811,0.1196765498652291,0.28316326530612246,0.16824554755589236,0.530387297912492
43,10,"[11, 29, 37, 39, 49, 55, 59, 69, 72, 85]",0.7204497113339411,0.7414159829838954,0.5024751565336955,0.14739217052818465,Accept,0.7209302325581395,0.11987704918032786,0.29846938775510207,0.17105263157894737,0.532252533997393
44,10,"[11, 29, 37, 49, 55, 59, 69, 72, 85, 91]",0.7164995442114859,0.7414159829838954,0.5474563232877214,0.49657795458835874,Accept,0.7168696936138796,0.11865258924082453,0.3010204081632653,0.17021276595744683,0.5311448220851734
45,10,"[11, 14, 29, 37, 49, 59, 69, 72, 85, 91]",0.719690063810392,0.7414159829838954,-,-,Improved,0.7216685123661868,0.12257405515832483,0.30612244897959184,0.175054704595186,0.536079064609638
46,11,"[11, 14, 29, 37, 48, 49, 59, 69, 72, 85, 91]",0.7292616226071102,0.7414159829838954,-,-,Improved,0.7256060046757721,0.11867088607594936,0.2869897959183674,0.16791044776119404,0.529713064920916
47,11,"[11, 14, 29, 37, 48, 49, 59, 69, 72, 85, 91]",0.7193862048009724,0.7414159829838954,0.21176334336723154,0.2634781395427809,Reject,0.7275747508305648,0.12048832271762208,0.2895408163265306,0.1701649175412294,0.531941863971518
48,11,"[11, 14, 29, 37, 48, 49, 59, 69, 72, 85, 91]",0.7228805834092981,0.7414159829838954,0.36307458565086775,0.3883324147582834,Reject,0.7227759320782576,0.12275295326142784,0.3048469387755102,0.17502746246796047,0.5361222301122546
49,11,"[11, 14, 28, 37, 48, 49, 59, 69, 72, 85, 91]",0.7209054998480705,0.7414159829838954,0.2618086125208537,0.2514328221276543,Accept,0.7211763258274886,0.12077789150460594,0.3010204081632653,0.17238860482103727,0.5335280442014746
50,11,"[11, 14, 28, 37, 48, 49, 59, 64, 69, 72, 85]",0.723792160437557,0.7414159829838954,-,-,Improved,0.7244985849637012,0.12557900154400412,0.3112244897959184,0.17895122845617897,0.5399238341666505
51,10,"[11, 28, 37, 48, 49, 59, 64, 69, 72, 85]",0.715587967183227,0.7414159829838954,0.2611942520459669,0.1047823208982247,Accept,0.7220376522702104,0.12468193384223919,0.3125,0.17824663514005093,0.5391316559989107
52,9,"[11, 28, 37, 48, 49, 59, 64, 69, 85]",0.7116378000607718,0.7414159829838954,0.5205269381483764,0.42108393042962833,Accept,0.7125630614002707,0.12512077294685992,0.33035714285714285,0.18149964961457604,0.5418638499250987
53,10,"[11, 28, 37, 48, 49, 59, 64, 69, 85, 88]",0.7060164083865087,0.7414159829838954,0.3912018360985475,0.23012854647082326,Accept,0.7085025224560109,0.11953912626020163,0.31760204081632654,0.17370073247296827,0.5339201815139784
54,9,"[11, 28, 37, 48, 49, 64, 69, 85, 88]",0.7104223640230933,0.7414159829838954,-,-,Improved,0.7041958902424019,0.12220149253731344,0.33418367346938777,0.17896174863387979,0.5389425789381529
55,10,"[11, 28, 37, 48, 49, 64, 69, 77, 85, 88]",0.7064721969006381,0.7414159829838954,0.510227066620288,0.2743707690898751,Accept,0.7144087609203889,0.11823149528067561,0.30357142857142855,0.17018233821952092,0.5309223069590085
56,10,"[11, 12, 28, 37, 48, 49, 64, 77, 85, 88]",0.7017623822546338,0.7414159829838954,0.44467694296837396,0.22940645932468484,Accept,0.711947828226898,0.11968734733756717,0.3125,0.17308371600141292,0.5335481070407191
57,10,"[11, 12, 28, 37, 48, 49, 64, 77, 85, 88]",0.6859617137648131,0.7414159829838954,0.06416816711834866,0.885635164032491,Reject,0.6982896517780238,0.11917808219178082,0.33290816326530615,0.17552118359112306,0.5351044969942219
58,9,"[11, 28, 37, 48, 49, 64, 77, 85, 88]",0.7010027347310848,0.7414159829838954,0.8751457777595006,0.38097231174336654,Accept,0.7054263565891473,0.11666666666666667,0.3125,0.16990291262135923,0.5299392278360343
59,9,"[11, 28, 37, 48, 49, 64, 77, 85, 88]",0.6908234579155272,0.7414159829838954,0.16445147082514094,0.2743272150753099,Reject,0.6992740248554202,0.12100456621004566,0.3380102040816326,0.17821116341627435,0.5379278856442482
60,10,"[11, 23, 28, 37, 48, 49, 64, 77, 85, 88]",0.7020662412640535,0.7414159829838954,-,-,Improved,0.7163775070751814,0.12592228234136743,0.32653061224489793,0.1817536386226482,0.5422657146748117
61,11,"[11, 23, 28, 37, 48, 49, 64, 77, 80, 85, 88]",0.7111820115466424,0.7414159829838954,-,-,Improved,0.7216685123661868,0.12449186991869919,0.3125,0.17805232558139533,0.5389273798175133
62,10,"[11, 23, 37, 48, 49, 64, 77, 80, 85, 88]",0.7108781525372228,0.7414159829838954,0.9459796800659097,0.6451730170639204,Accept,0.7183462532299741,0.1216691804927099,0.3086734693877551,0.17454020915975477,0.5353799050602128
63,10,"[11, 23, 37, 48, 49, 64, 77, 80, 85, 88]",0.7044971133394106,0.7414159829838954,0.30789453612046264,0.5425105599664541,Reject,0.7108404085148271,0.12319538017324351,0.32653061224489793,0.17889587700908455,0.539201571953853
64,10,"[11, 17, 23, 37, 48, 64, 77, 80, 85, 88]",0.7107262230325129,0.7414159829838954,0.972066676642534,0.30059958353309957,Accept,0.7157622739018088,0.12152777777777778,0.3125,0.175,0.5356589609151573
65,10,"[11, 17, 23, 37, 48, 64, 77, 80, 85, 88]",0.695077484047402,0.7414159829838954,0.05246777273301004,0.9333282136282165,Reject,0.6931216931216931,0.11932324131789848,0.34183673469387754,0.17689768976897688,0.5362322717456859
66,10,"[11, 17, 23, 37, 48, 64, 77, 80, 85, 88]",0.7022181707687633,0.7414159829838954,0.19814776821113822,0.7548244247207285,Reject,0.7152700873631106,0.1235236220472441,0.3201530612244898,0.17826704545454547,0.5388045709227447
67,11,"[11, 17, 23, 37, 48, 64, 65, 77, 80, 85, 88]",0.7193862048009724,0.7414159829838954,-,-,Improved,0.724006398425003,0.12143227815256875,0.29846938775510207,0.17263002582073037,0.5339548355090368
68,12,"[11, 17, 23, 37, 48, 64, 65, 69, 77, 80, 85, 88]",0.7247037374658158,0.7414159829838954,-,-,Improved,0.7226528854435831,0.12035123966942149,0.2971938775510204,0.1713235294117647,0.5326361598023385
69,12,"[11, 17, 23, 37, 48, 64, 65, 69, 77, 80, 85, 88]",0.7213612883621999,0.7414159829838954,0.5192340704673705,0.6930613511361176,Reject,0.7227759320782576,0.12236503856041131,0.30357142857142855,0.17442286551850492,0.5355525670706796
70,13,"[11, 17, 23, 37, 48, 64, 65, 69, 75, 77, 80, 85, 88]",0.7243998784563962,0.7414159829838954,0.9415915471851564,0.05645948308701654,Accept,0.7305278700627538,0.1216361679224973,0.288265306122449,0.17108251324753973,0.533006410381121
71,12,"[11, 17, 37, 48, 64, 65, 69, 75, 77, 80, 85, 88]",0.7234883014281374,0.7414159829838954,0.8332889243892967,0.13191748209468346,Accept,0.7286821705426356,0.1157382368848026,0.2729591836734694,0.16255222180022785,0.525149072975234
72,13,"[11, 17, 37, 48, 64, 65, 66, 69, 75, 77, 80, 85, 88]",0.7234883014281374,0.7414159829838954,1.0,0.2526603559893922,Accept,0.7279438907345884,0.11660397635679742,0.2767857142857143,0.16408317580340265,0.5264495097371646
73,13,"[11, 17, 48, 56, 64, 65, 66, 69, 75, 77, 80, 85, 88]",0.7330598602248557,0.7414159829838954,-,-,Improved,0.7363110618924572,0.11975377728035815,0.2729591836734694,0.16647218980941267,0.5293707807241105
74,13,"[11, 17, 48, 56, 64, 65, 66, 69, 75, 77, 80, 85, 88]",0.7119416590701915,0.7414159829838954,0.012850844405994192,0.06709005450290662,Reject,0.7188384397686723,0.12343201204214752,0.3137755102040816,0.17716960749009722,0.5379309254683761
75,13,"[11, 17, 44, 48, 56, 64, 65, 69, 75, 77, 80, 85, 88]",0.7277423275600121,0.7414159829838954,0.3303862264540122,0.27238268737061255,Accept,0.7352036421803864,0.11957730812013348,0.274234693877551,0.16653756777691708,0.5293276152214937
76,13,"[11, 17, 44, 48, 56, 64, 65, 69, 75, 77, 80, 85, 88]",0.7247037374658158,0.7414159829838954,0.5276903867737539,0.6316680072371728,Reject,0.7354497354497355,0.12348401323042998,0.2857142857142857,0.17244033872209388,0.5345907667166008
77,13,"[11, 17, 44, 48, 56, 64, 65, 69, 75, 77, 80, 85, 88]",0.7256153144940748,0.7414159829838954,0.6363593832428467,0.8522480862827635,Reject,0.7300356835240556,0.11726384364820847,0.2755102040816326,0.16450875856816452,0.5270374117235073
78,13,"[11, 17, 44, 48, 56, 64, 65, 69, 75, 77, 80, 85, 88]",0.7085992099665755,0.7414159829838954,0.016423920669027318,0.24567847239044893,Reject,0.724006398425003,0.12260734609415416,0.3022959183673469,0.17445712182554288,0.535663824633762
79,13,"[11, 17, 44, 48, 56, 64, 65, 69, 75, 77, 80, 85, 88]",0.7193862048009724,0.7414159829838954,0.16337033864196598,0.3320015717657324,Reject,0.7247446782330503,0.11823436678928008,0.2869897959183674,0.1674730182359509,0.5292364204976557
80,12,"[11, 17, 48, 56, 64, 65, 69, 75, 77, 80, 85, 88]",0.7291096931024005,0.7414159829838954,-,-,Improved,0.7338501291989664,0.12052834342322509,0.27933673469387754,0.16839677047289503,0.5308572547226708
81,11,"[11, 17, 48, 56, 64, 65, 69, 77, 80, 85, 88]",0.7259191735034943,0.7414159829838954,0.4937139352771704,0.47421200588023116,Accept,0.7311431032361265,0.12318450779989241,0.29209183673469385,0.17328793038214152,0.5350558598081749
82,11,"[11, 17, 48, 56, 64, 65, 69, 77, 80, 85, 88]",0.7113339410513522,0.7414159829838954,0.03842293400193861,0.06803007722059973,Reject,0.7211763258274886,0.13316831683168318,0.34311224489795916,0.19186875891583455,0.5523269245734519
83,11,"[11, 17, 48, 56, 64, 65, 69, 77, 80, 85, 88]",0.7172591917350349,0.7414159829838954,0.14161581026000766,0.7127373573941697,Reject,0.7248677248677249,0.12266112266112267,0.3010204081632653,0.17429837518463812,0.5355708060154472
84,11,"[11, 17, 48, 56, 64, 65, 69, 71, 80, 85, 88]",0.7297174111212398,0.7414159829838954,-,-,Improved,0.7344653623723392,0.12002212389380532,0.2767857142857143,0.1674382716049383,0.5300583889418494
85,12,"[11, 17, 48, 56, 64, 65, 69, 71, 75, 80, 85, 88]",0.7281981160741416,0.7414159829838954,0.7047716054883703,0.528388314056609,Accept,0.7435708133382551,0.11943793911007025,0.2602040816326531,0.1637239165329053,0.5276915818758389
86,13,"[11, 17, 48, 56, 64, 65, 69, 71, 75, 80, 85, 88, 90]",0.7323002127013066,0.7414159829838954,-,-,Improved,0.7395102743939953,0.12365894974590627,0.27933673469387754,0.17142857142857143,0.5339894895040953
87,14,"[2, 11, 17, 48, 56, 64, 65, 69, 71, 75, 80, 85, 88, 90]",0.7259191735034943,0.7414159829838954,0.22327767182938235,0.20357274091043664,Accept,0.7284360772732866,0.11013698630136987,0.25637755102040816,0.1540820237638942,0.5176072693138265
88,15,"[2, 11, 17, 32, 48, 56, 64, 65, 69, 71, 75, 80, 85, 88, 90]",0.7398966879367973,0.7414159829838954,-,-,Improved,0.7411098806447644,0.11493582263710618,0.2512755102040816,0.1577261809447558,0.5223420993754985
89,15,"[2, 11, 17, 32, 48, 56, 64, 65, 69, 71, 75, 80, 85, 88, 90]",0.7338195077484048,0.7414159829838954,0.23294916548689248,0.7359122976633504,Reject,0.7379106681432263,0.1145475372279496,0.25510204081632654,0.15810276679841898,0.5222806949281142
90,14,"[2, 11, 17, 32, 56, 64, 65, 69, 71, 75, 80, 85, 88, 90]",0.7326040717107262,0.7414159829838954,0.1710187898800255,0.1581553613708112,Accept,0.7336040359296173,0.10966647823629169,0.24744897959183673,0.1519780650215433,0.5164794945623625
91,14,"[2, 11, 17, 32, 56, 64, 69, 71, 72, 75, 80, 85, 88, 90]",0.7362503798237617,0.7414159829838954,-,-,Improved,0.7348345022763627,0.11293054771315642,0.25510204081632654,0.15655577299412918,0.5205783934164705
92,14,"[2, 11, 17, 32, 56, 64, 69, 71, 72, 75, 80, 85, 88, 90]",0.7326040717107262,0.7414159829838954,0.40619610633148595,0.7491916926157626,Reject,0.7313891965054756,0.10368271954674221,0.23341836734693877,0.143585719890153,0.5089875440166534
93,14,"[2, 11, 17, 32, 56, 64, 67, 69, 71, 72, 75, 80, 85, 90]",0.738529322394409,0.7414159829838954,-,-,Improved,0.7374184816045282,0.10340775558166862,0.22448979591836735,0.1415929203539823,0.5083364136884497
94,14,"[2, 11, 17, 32, 56, 64, 67, 69, 71, 72, 75, 80, 85, 90]",0.7324521422060164,0.7414159829838954,0.21609887788971938,0.6190203242081891,Reject,0.7354497354497355,0.10926773455377574,0.24362244897959184,0.15086887835703,0.5157918863446237
95,13,"[2, 11, 17, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.7333637192342753,0.7414159829838954,0.2683749988415481,0.26778805432043273,Accept,0.7375415282392026,0.10670553935860058,0.23341836734693877,0.14645858343337334,0.5123921470399408
96,13,"[2, 11, 17, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.7294135521118201,0.7414159829838954,0.3620287999973911,0.6721239903081568,Reject,0.7290513104466593,0.11171960569550932,0.2602040816326531,0.15632183908045977,0.5196567187408805
97,13,"[2, 11, 17, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.7113339410513522,0.7414159829838954,0.003268038764131233,0.8562789022979915,Reject,0.7254829580410975,0.11081226465841851,0.2627551020408163,0.15588346575860765,0.518821375070524
98,13,"[2, 11, 17, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.7254633849893649,0.7414159829838954,0.12576727104698476,0.4510084413289456,Reject,0.7329888027562446,0.11670353982300885,0.26913265306122447,0.16280864197530864,0.52582330596681
99,12,"[2, 11, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.731996353691887,0.7414159829838954,0.6959559542722653,0.620462573332668,Accept,0.7304048234280792,0.11154058531198233,0.2576530612244898,0.1556840077071291,0.5192664053228536
100,12,"[2, 11, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.7102704345183835,0.7414159829838954,0.002975324486415085,0.7827455285004602,Reject,0.7156392272671342,0.10906298003072197,0.27168367346938777,0.15564486664230912,0.5173616515242894
101,12,"[2, 11, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.7280461865694318,0.7414159829838954,0.34356003076199687,0.4199341891374848,Reject,0.731020056601452,0.10260770975056689,0.2308673469387755,0.14207221350078492,0.5076439417521059
102,12,"[2, 11, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.7271346095411729,0.7414159829838954,0.2649463228887468,0.8482942412696524,Reject,0.7281899840039375,0.11755233494363929,0.27933673469387754,0.16547034378541745,0.5277250199412462
103,12,"[2, 11, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.7280461865694318,0.7414159829838954,0.3361875350725856,0.5578706026753979,Reject,0.7289282638119847,0.10605219322598557,0.24362244897959184,0.14777562862669247,0.5121830071399389
104,12,"[2, 11, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.718018839258584,0.7414159829838954,0.020319185137771693,0.3201633836178298,Reject,0.7211763258274886,0.11204188481675392,0.2729591836734694,0.1588715664439495,0.5209954572868233
105,12,"[2, 11, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.7225767243998784,0.7414159829838954,0.07049487614009163,0.797114387912765,Reject,0.723760305155654,0.1053484602917342,0.24872448979591838,0.14800759013282733,0.5116017927666777
106,12,"[2, 11, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.7181707687632938,0.7414159829838954,0.01960269093370936,0.8739006795243758,Reject,0.7217915590008613,0.11476264997391758,0.28061224489795916,0.16290262865605332,0.5247538958386023
107,12,"[2, 11, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.7243998784563962,0.7414159829838954,0.11278056388397306,0.3502552870575343,Reject,0.7294204503506829,0.11147721032399781,0.25892857142857145,0.15585412667946258,0.5192913318807028
108,12,"[2, 11, 32, 56, 67, 69, 71, 72, 75, 80, 85, 90]",0.7199939228198116,0.7414159829838954,0.030718794961769557,0.3549749150728082,Reject,0.7206841392887905,0.10935856992639327,0.2653061224489796,0.15487714072970962,0.5173051107955098
109,11,"[2, 11, 32, 67, 69, 71, 72, 75, 80, 85, 90]",0.726982680036463,0.7414159829838954,0.23002440371837324,0.13450493872435854,Accept,0.718100159960625,0.10321221695629279,0.25,0.1461051062243757,0.5090392210268283
110,11,"[2, 11, 32, 67, 69, 71, 72, 75, 80, 85, 90]",0.7184746277727134,0.7414159829838954,0.08053965579411765,0.6341585594681158,Reject,0.7134243878429924,0.10200927357032458,0.25255102040816324,0.1453211009174312,0.5075910488122798
111,11,"[2, 11, 32, 67, 69, 71, 72, 75, 80, 85, 90]",0.7230325129140079,0.7414159829838954,0.3068636302128293,0.9796358273373357,Reject,0.7183462532299741,0.10868434737389496,0.26658163265306123,0.15441448097524935,0.5165810246882356
112,11,"[2, 11, 32, 41, 67, 69, 71, 75, 80, 85, 90]",0.726982680036463,0.7414159829838954,1.0,0.9352438129664431,Accept,0.7220376522702104,0.10708577517314864,0.25637755102040816,0.15107102593010147,0.5140664821696076
113,11,"[2, 11, 32, 41, 67, 69, 71, 75, 80, 85, 90]",0.7213612883621999,0.7414159829838954,0.17991175903824672,0.3864540467294886,Reject,0.7294204503506829,0.11105002748763057,0.2576530612244898,0.15520553207837112,0.5187216688391276
114,12,"[2, 11, 25, 32, 41, 67, 69, 71, 75, 80, 85, 90]",0.7271346095411729,0.7414159829838954,-,-,Improved,0.7264673311184939,0.11002710027100271,0.25892857142857145,0.15443134271586156,0.5176571224295248
115,11,"[2, 11, 25, 41, 67, 69, 71, 75, 80, 85, 90]",0.7271346095411729,0.7414159829838954,1.0,0.16427842151675132,Accept,0.7222837455395595,0.10928381962864721,0.2627551020408163,0.15436493068565005,0.5170509814984144
116,11,"[2, 11, 25, 41, 67, 69, 71, 75, 80, 85, 90]",0.71315709510787,0.7414159829838954,0.012331529072639383,0.8238991967222357,Reject,0.7158853205364833,0.1038961038961039,0.25510204081632654,0.14765596160945002,0.510092216104745
117,11,"[2, 11, 25, 41, 67, 69, 71, 75, 80, 85, 90]",0.7184746277727134,0.7414159829838954,0.06387245753004772,0.8332453184049686,Reject,0.7156392272671342,0.10866222450025628,0.27040816326530615,0.1550274223034735,0.5167919884827143
118,11,"[2, 11, 25, 41, 67, 69, 71, 75, 80, 85, 90]",0.709814646004254,0.7414159829838954,0.0038591545747239005,0.149176459920476,Reject,0.7163775070751814,0.10738255033557047,0.2653061224489796,0.15288496876148475,0.5149218886792086
119,11,"[2, 11, 25, 41, 67, 69, 71, 75, 80, 85, 90]",0.7207535703433606,0.7414159829838954,0.1264244923593889,0.9168422838759035,Reject,0.7120708748615725,0.11216350947158524,0.2869897959183674,0.16129032258064513,0.5222229382696835
