Iteration,Feature Count,Feature Set,Metric,Best Metric,Acceptance Probability,Random Number,Outcome,Acc,Pre,Rec,F1,AUC
39,7,"[1, 14, 26, 31, 32, 73, 91]",0.736858097842601,0.754117289577636,0.3221722079842853,0.3424655198815183,Reject,0.7471883843976868,0.13325486517254528,0.29362244897959183,0.18322253055172286,0.5446186601427988
40,7,"[1, 14, 26, 31, 32, 73, 91]",0.7395320571254939,0.754117289577636,0.4712565681860811,0.7989407073023658,Reject,0.7515934539190353,0.12731310386582356,0.26887755102040817,0.17268602553782406,0.5360048929009162
41,7,"[1, 14, 26, 31, 32, 73, 91]",0.7395320571254937,0.754117289577636,0.4676888176563414,0.8389270305946293,Reject,0.7519133751691891,0.12894224092266723,0.2729591836734694,0.1749655068495375,0.5380048539911675
42,7,"[1, 7, 14, 26, 32, 73, 91]",0.7446065025828016,0.754117289577636,0.9909567782754731,0.20350527891645087,Accept,0.7524547803617571,0.12422399694223607,0.25816326530612244,0.1675603607307823,0.531696367774946
43,8,"[1, 7, 14, 26, 32, 42, 73, 91]",0.7522333637192342,0.754117289577636,-,-,Improved,0.7556786021902301,0.12271102165295342,0.24897959183673465,0.16421602857432704,0.5293788058598082
44,9,"[1, 7, 14, 19, 26, 32, 42, 73, 91]",0.7548161652993011,0.7548161652993011,-,-,Improved,0.7555555555555555,0.12393653507175148,0.2517857142857143,0.16589822219099268,0.5305639724908076
45,10,"[1, 7, 14, 19, 26, 32, 42, 73, 87, 91]",0.7539045882710422,0.7548161652993011,0.8689788412529464,0.15478281670277616,Accept,0.7555801648824904,0.12838789780606263,0.26377551020408163,0.17249585340092738,0.5359324234937064
46,9,"[1, 7, 14, 19, 32, 42, 73, 87, 91]",0.745913096323306,0.7548161652993011,0.28834547147528067,0.003086553593315444,Accept,0.7520856404577334,0.13301768264064046,0.2841836734693878,0.1810335908120865,0.5431132176416802
47,9,"[1, 7, 14, 19, 27, 32, 42, 87, 91]",0.7471285323609844,0.7548161652993011,-,-,Improved,0.7542266519010704,0.12830909534156534,0.2668367346938775,0.173176973292903,0.5365506021283633
48,10,"[1, 7, 14, 19, 27, 32, 42, 67, 87, 91]",0.7501063506532968,0.7548161652993011,-,-,Improved,0.7554078995939462,0.12964616524865746,0.2686224489795918,0.17475391874959828,0.5380018141670396
49,9,"[1, 14, 19, 27, 32, 42, 67, 87, 91]",0.7474323913704042,0.7548161652993011,0.6512606784545883,0.3763940653345643,Accept,0.7551125876707272,0.12781467371349603,0.26428571428571435,0.17221948374189583,0.5359015388805666
50,9,"[1, 14, 19, 27, 42, 61, 67, 87, 91]",0.7463081130355514,0.7548161652993011,0.833491925938714,0.3722474580328463,Accept,0.7519625938230589,0.12630025509354117,0.2655612244897959,0.17108353911046423,0.5347280451742183
51,8,"[1, 14, 19, 27, 42, 61, 67, 87]",0.7431783652385292,0.7548161652993011,0.5992146410536133,0.12218162755490114,Accept,0.7522825150732126,0.1338136115944995,0.2864795918367347,0.18237291768304048,0.5442475584132604
52,7,"[1, 14, 19, 27, 42, 61, 87]",0.7412944393801276,0.7548161652993011,0.7324284799497943,0.5013890825675306,Accept,0.7461794019933554,0.13092130508712047,0.2895408163265306,0.1802963725449361,0.5422373835139394
53,8,"[1, 14, 19, 27, 42, 61, 80, 87]",0.7438164691583105,0.7548161652993011,-,-,Improved,0.7538329026701118,0.13138094380799212,0.27653061224489794,0.17811516401926225,0.5406621466508433
54,8,"[1, 14, 19, 27, 42, 61, 80, 87]",0.7314494074749316,0.7548161652993011,0.12422934280057978,0.41369527341317813,Reject,0.7496985357450473,0.13585268907555906,0.29719387755102045,0.18640932307491911,0.5476027946927103
55,8,"[1, 14, 19, 27, 32, 42, 80, 87]",0.7396536007292616,0.7548161652993011,0.4920708988234907,0.26994556293529204,Accept,0.7505106435338994,0.13469960981656356,0.2923469387755102,0.18439969347044344,0.545887482733799
56,9,"[1, 14, 19, 27, 32, 42, 80, 84, 87]",0.7456700091157702,0.7548161652993011,-,-,Improved,0.7567368032484312,0.13912643406030462,0.29336734693877553,0.18867482626274837,0.549788671426626
57,9,"[1, 14, 19, 27, 32, 42, 80, 84, 87]",0.73776967487086,0.7548161652993011,0.25331436421638703,0.48504799594932346,Reject,0.752774701611911,0.139109695782134,0.30127551020408166,0.1903136287691205,0.5511280179373942
58,10,"[1, 14, 19, 27, 32, 42, 46, 80, 84, 87]",0.7469158310543907,0.7548161652993011,-,-,Improved,0.7646117878676018,0.14158459035595033,0.28443877551020413,0.18904589707971683,0.5501589220054084
59,9,"[1, 14, 19, 32, 42, 46, 80, 84, 87]",0.7449103615922212,0.7548161652993011,0.7007252032393517,0.06613872453612035,Accept,0.7526270456503015,0.12889151061515045,0.27168367346938777,0.17480286074403922,0.5378301249002937
60,9,"[1, 14, 19, 32, 42, 46, 80, 84, 87]",0.7393193558189,0.7548161652993011,0.3673299835722931,0.9766027911091225,Reject,0.7510520487264672,0.1303030457333874,0.2785714285714286,0.1775307864525124,0.5400347269508374
61,10,"[1, 14, 19, 32, 42, 46, 80, 84, 85, 87]",0.7501975083561228,0.7548161652993011,-,-,Improved,0.7606250769041467,0.12349224717624578,0.24285714285714283,0.16370289263803822,0.5293817240909711
62,9,"[1, 14, 19, 32, 42, 46, 80, 85, 87]",0.7468550592525067,0.7548161652993011,0.5428750532306894,0.010041096788562909,Accept,0.7577703949796973,0.12360528825284356,0.24821428571428567,0.1649950921476317,0.5301945730627808
63,8,"[1, 14, 32, 42, 46, 80, 85, 87]",0.7429352780309936,0.7548161652993011,0.48498984600796524,0.19200061600074014,Accept,0.7540789959394611,0.11666208902588457,0.2357142857142857,0.1560272291039117,0.5225691134413728
64,9,"[1, 14, 21, 32, 42, 46, 80, 85, 87]",0.7448799756912793,0.7548161652993011,-,-,Improved,0.7498708010335917,0.11562595298075298,0.2395408163265306,0.1558898755096728,0.5219493540981693
65,9,"[1, 14, 21, 32, 42, 46, 80, 85, 87]",0.740990580370708,0.7548161652993011,0.48065934600696053,0.7909550286246911,Reject,0.7509782207456626,0.13166179734733613,0.2826530612244898,0.17959929278618278,0.5418167934475984
66,9,"[0, 1, 14, 32, 42, 46, 80, 85, 87]",0.7452749924035247,0.7548161652993011,-,-,Improved,0.7609942168081704,0.12234292494683352,0.23954081632653063,0.16194334700201904,0.5281048763642732
67,8,"[0, 1, 14, 32, 42, 46, 85, 87]",0.7438164691583106,0.7548161652993011,0.7555557683184617,0.261412970871969,Accept,0.7509290020917928,0.11339606249696377,0.23239795918367348,0.15234841073700203,0.5193448327853544
68,7,"[0, 1, 14, 32, 42, 46, 85]",0.7428745062291096,0.7548161652993011,0.8328874683063863,0.6770594176089402,Accept,0.75166728189984,0.11521671546979903,0.2357142857142857,0.15471027830382014,0.5212345090562441
69,7,"[0, 1, 14, 32, 42, 46, 85]",0.7344879975691279,0.7548161652993011,0.19311692915907436,0.9746002823987913,Reject,0.7499938476682663,0.12022347213985715,0.2522959183673469,0.16279180284295786,0.5277140765743857
70,7,"[0, 1, 14, 32, 42, 46, 85]",0.7414159829838954,0.7548161652993011,0.7491007732937618,0.9119322880313346,Reject,0.7480251015134736,0.12864629859963106,0.27933673469387754,0.17610483240205774,0.5387014600883251
71,8,"[0, 1, 14, 18, 32, 42, 46, 85]",0.7453965360072926,0.7548161652993011,-,-,Improved,0.7528731389196506,0.11311514017466022,0.22831632653061223,0.15115896605881218,0.518597765607673
72,8,"[0, 1, 14, 18, 32, 42, 46, 85]",0.726192646611972,0.7548161652993011,0.020633515969027797,0.4310476158145742,Reject,0.7357204380460194,0.11086725290852195,0.24821428571428572,0.15319449002121172,0.5179924758273186
73,9,"[0, 1, 14, 18, 32, 42, 46, 65, 85]",0.7445761166818597,0.7548161652993011,0.8458019762524248,0.659874963158586,Accept,0.7543496985357451,0.11763013727277202,0.23775510204081632,0.15735269306905791,0.5236303768409176
74,9,"[0, 1, 14, 18, 32, 42, 65, 79, 85]",0.7495897903372835,0.7548161652993011,-,-,Improved,0.7604774209425372,0.12296391826636086,0.24132653061224488,0.1628240205524789,0.528616417968522
75,8,"[1, 14, 18, 32, 42, 65, 79, 85]",0.7448799756912793,0.7548161652993011,0.37496510689799856,0.14966479827840784,Accept,0.7574504737295434,0.12077983515901969,0.24056122448979594,0.16072930735426372,0.5265995554561195
76,8,"[1, 14, 18, 32, 42, 65, 79, 85]",0.7099665755089639,0.7548161652993011,0.0006458576477894905,0.5730067513078048,Reject,0.7170665682293589,0.10854362636212019,0.26811224489795915,0.15450504323249942,0.5165564629092818
77,9,"[1, 14, 18, 32, 42, 65, 79, 83, 85]",0.7468550592525068,0.7548161652993011,-,-,Improved,0.7528731389196506,0.116786135393333,0.23775510204081635,0.15657141410171196,0.5228132721153285
78,9,"[1, 14, 18, 32, 42, 65, 79, 83, 85]",0.7371315709510787,0.7548161652993011,0.12404393566739864,0.8279731770842975,Reject,0.7442106558385628,0.1188997877285218,0.2573979591836735,0.16260719433860346,0.5267924018987957
79,10,"[1, 14, 18, 32, 34, 42, 65, 79, 83, 85]",0.7520814342145246,0.7548161652993011,-,-,Improved,0.7624953857511997,0.12052868791250093,0.23214285714285715,0.1585876812041208,0.5256315538608198
80,9,"[1, 14, 18, 32, 34, 42, 65, 79, 83]",0.7472500759647523,0.7548161652993011,0.3471169440396149,0.30853947930618486,Accept,0.758680940076289,0.12809185926240246,0.2584183673469388,0.17117079945574487,0.5352557586428279
81,9,"[1, 14, 18, 32, 34, 42, 44, 65, 79]",0.7496809480401094,0.7548161652993011,-,-,Improved,0.7620278085394364,0.13225903766007185,0.26377551020408163,0.17613242626830822,0.5395004474621116
82,8,"[1, 14, 32, 34, 42, 44, 65, 79]",0.748404740200547,0.7548161652993011,0.7518854330338464,0.695337646072606,Accept,0.7574504737295435,0.12742262445016111,0.25892857142857145,0.17076421213078496,0.5348027032548005
83,9,"[1, 14, 32, 34, 42, 44, 65, 79, 85]",0.749954421148587,0.7548161652993011,-,-,Improved,0.7585825027685492,0.11533453786957033,0.22525510204081636,0.15254614894664964,0.5203900459135036
84,10,"[1, 14, 32, 34, 42, 44, 55, 65, 79, 85]",0.7523245214220602,0.7548161652993011,-,-,Improved,0.7616586686354129,0.1166480155055069,0.22397959183673466,0.1533689706014072,0.5215226843835723
85,11,"[1, 14, 32, 34, 42, 44, 55, 65, 71, 79, 85]",0.7587359465208142,0.7587359465208142,-,-,Improved,0.7688938107542758,0.12126231152473621,0.22346938775510203,0.15716064427205484,0.5252986323223283
86,11,"[1, 14, 32, 34, 42, 44, 55, 71, 79, 84, 85]",0.7568216347614707,0.7587359465208142,0.6406296758898123,0.4318692130264321,Accept,0.7675402977728558,0.11995783074064081,0.22244897959183674,0.15583309215796143,0.5240938892239451
87,10,"[1, 14, 32, 34, 44, 55, 71, 79, 84, 85]",0.7577028258887876,0.7587359465208142,-,-,Improved,0.7710840408514826,0.12266062002458214,0.2229591836734694,0.15823266253256998,0.5262828057819886
88,10,"[1, 14, 32, 34, 44, 55, 71, 79, 84, 85]",0.7471589182619264,0.7587359465208142,0.08187967868455408,0.22395209278757344,Reject,0.7580903162298511,0.11891037593896955,0.23520408163265305,0.15794691547102038,0.5245610493959262
89,11,"[1, 14, 32, 34, 44, 55, 71, 79, 84, 85, 90]",0.7656943178365239,0.7656943178365239,-,-,Improved,0.7748984865263934,0.12084624724586743,0.21275510204081632,0.15408921189917094,0.5238363553238263
90,12,"[1, 14, 32, 34, 44, 47, 55, 71, 79, 84, 85, 90]",0.7665147371619568,0.7665147371619568,-,-,Improved,0.7781715270087363,0.1253223365353159,0.2173469387755102,0.15889205876723012,0.5276983910818855
91,12,"[1, 14, 32, 34, 44, 47, 55, 59, 71, 79, 85, 90]",0.7687632938316622,0.7687632938316622,-,-,Improved,0.7814199581641442,0.12779172761275323,0.21760204081632653,0.16100194054681752,0.5296099540864964
92,11,"[1, 14, 32, 34, 44, 55, 59, 71, 79, 85, 90]",0.7668793679732604,0.7687632938316622,0.6278368570716217,0.6051851732139443,Accept,0.7826996431647595,0.12728691929722613,0.21377551020408164,0.15951130575188854,0.5286091223906151
93,11,"[1, 14, 32, 34, 44, 55, 59, 71, 79, 85, 90]",0.7567304770586447,0.7687632938316622,0.0794293480169929,0.2386275678514428,Reject,0.7723883351790329,0.12348569755445238,0.2229591836734694,0.15892737734334,0.5270045816229256
94,11,"[1, 14, 32, 44, 54, 55, 59, 71, 79, 85, 90]",0.7702522029778183,0.7702522029778183,-,-,Improved,0.7806570690291621,0.12693442288215057,0.2168367346938776,0.1600892488206281,0.5288459854866637
95,11,"[1, 14, 32, 44, 54, 55, 59, 71, 79, 85, 90]",0.762321482831966,0.7702522029778183,0.13272448175991647,0.3341890537996569,Reject,0.7758090316229851,0.13638642650180607,0.24821428571428567,0.1759749435323128,0.5401768691270596
96,11,"[1, 14, 32, 44, 54, 55, 59, 71, 79, 85, 90]",0.7661804922515951,0.7702522029778183,0.35088595586105337,0.41861726877591987,Reject,0.7760059062384644,0.12892507140845405,0.2298469387755102,0.16517151747709208,0.5320826686251239
97,11,"[1, 14, 32, 44, 54, 55, 59, 71, 79, 85, 90]",0.7636280765724703,0.7702522029778183,0.17888415552817946,0.29071356615173294,Reject,0.7764980927771625,0.1248268715671351,0.21913265306122448,0.15901030821178735,0.5275698673177566
98,11,"[1, 14, 32, 44, 54, 55, 59, 71, 79, 85, 90]",0.7661197204497113,0.7702522029778183,0.33806842505802037,0.7257815745915169,Reject,0.7787375415282393,0.13124572231679116,0.23010204081632651,0.16704907906918104,0.5337082449757787
99,10,"[1, 14, 32, 44, 54, 59, 71, 79, 85, 90]",0.7699483439683987,0.7702522029778183,0.9226100216680075,0.33653736708649407,Accept,0.7783437922972807,0.13083677993120438,0.2295918367346939,0.16664505848067607,0.5332624851656582
100,10,"[1, 14, 32, 44, 54, 59, 71, 79, 85, 90]",0.7633849893649347,0.7702522029778183,0.17248845148109068,0.21013357019712653,Reject,0.7706656822935892,0.1226781674171215,0.22372448979591836,0.15842550817190498,0.5263930906013502
101,10,"[1, 14, 32, 44, 54, 59, 71, 79, 85, 90]",0.7631722880583409,0.7702522029778183,0.15998013354817744,0.5591383415144225,Reject,0.7681555309462286,0.12030758980269403,0.22270408163265304,0.1561440650564831,0.5245482821345888
102,10,"[1, 14, 32, 44, 54, 59, 71, 79, 85, 90]",0.7573685809784261,0.7702522029778183,0.032167777567279,0.30530884791878665,Reject,0.7594930478651409,0.11976966051158003,0.23520408163265305,0.15869317932310598,0.5253372988852357
103,11,"[1, 14, 32, 44, 54, 59, 69, 71, 79, 85, 90]",0.7759039805530235,0.7759039805530235,-,-,Improved,0.7829703457610434,0.13292010558900008,0.2262755102040816,0.1672383522560396,0.5343416227310752
104,11,"[1, 14, 32, 44, 54, 59, 69, 71, 79, 85, 90]",0.7705864478881799,0.7759039805530235,0.22712696429097823,0.37233757056672956,Reject,0.777999261720192,0.13027337240893988,0.22933673469387755,0.16610185880684528,0.5329578947880391
105,12,"[1, 14, 32, 44, 54, 59, 69, 71, 74, 79, 85, 90]",0.7766028562746885,0.7766028562746885,-,-,Improved,0.7812230835486649,0.1307933964115809,0.22474489795918368,0.16531030056813487,0.5326911198225716
106,12,"[1, 14, 32, 35, 44, 54, 59, 69, 71, 79, 85, 90]",0.7718930416286842,0.7766028562746885,0.2619759294281839,0.19836523447560273,Accept,0.7802633197982035,0.12816301459582835,0.2201530612244898,0.1619699494895084,0.5301092148012685
107,12,"[1, 14, 32, 35, 44, 54, 59, 69, 71, 79, 85, 90]",0.7677301731996355,0.7766028562746885,0.3024296559416236,0.41659650052487307,Reject,0.7829457364341085,0.13250050402182337,0.22474489795918368,0.16661692649410714,0.5336444086690919
108,11,"[1, 14, 32, 35, 44, 54, 59, 69, 71, 85, 90]",0.7669705256760864,0.7766028562746885,0.23968686993149146,0.22239865046221896,Accept,0.7767195767195767,0.12825147407138582,0.22653061224489793,0.16367660233834064,0.5309964786677301
109,12,"[1, 14, 32, 35, 44, 54, 59, 68, 69, 71, 85, 90]",0.7646611972044971,0.7766028562746885,0.5081936060248302,0.36812379116286653,Accept,0.77583364094992,0.12864276099688884,0.22908163265306122,0.1646970870012117,0.5316455419155268
110,12,"[1, 14, 32, 35, 44, 54, 59, 68, 69, 71, 85, 90]",0.7610756608933456,0.7766028562746885,0.34590852057348465,0.8521248696534789,Reject,0.774504737295435,0.1297990587799523,0.23392857142857143,0.16686836661351911,0.5330748672204821
111,11,"[1, 14, 32, 44, 54, 59, 68, 69, 71, 85, 90]",0.7686721361288362,0.7766028562746885,-,-,Improved,0.7776547311431032,0.12622129682380673,0.21989795918367347,0.16024404420436572,0.5285517305110795
112,12,"[1, 14, 32, 44, 54, 59, 68, 69, 71, 84, 85, 90]",0.7684290489213005,0.7766028562746885,0.9291984898809097,0.4743132917486409,Accept,0.7800418358557893,0.13409018979265008,0.23418367346938776,0.170389264409763,0.5362529425497559
113,12,"[1, 14, 32, 44, 54, 59, 68, 69, 71, 84, 85, 90]",0.7656335460346398,0.7766028562746885,0.4261309982652671,0.5857951771049703,Reject,0.7724621631598375,0.12711050640090343,0.2316326530612245,0.16410941854353392,0.5309191455419155
114,12,"[1, 14, 32, 44, 54, 59, 68, 69, 71, 84, 85, 90]",0.7567304770586448,0.7766028562746885,0.02716809039922196,0.05157028168052569,Reject,0.7616586686354128,0.12713822630436034,0.25076530612244896,0.16863215779253687,0.5334856082566487
115,13,"[1, 14, 32, 44, 54, 59, 68, 69, 71, 84, 85, 87, 90]",0.7661197204497114,0.7766028562746885,0.48725552169670944,0.15546697927891384,Accept,0.7771379352774701,0.13288036025689948,0.23698979591836733,0.17018160693567022,0.5358992286142292
116,13,"[1, 14, 32, 44, 54, 59, 68, 69, 71, 84, 85, 87, 90]",0.7594955940443635,0.7766028562746885,0.12453975983736955,0.5909646170940589,Reject,0.765620770271933,0.12521522491970533,0.2385204081632653,0.16412974484744164,0.5302094074045252
117,13,"[1, 14, 32, 44, 54, 59, 68, 69, 71, 84, 85, 87, 90]",0.7620176238225463,0.7766028562746885,0.27170393499779677,0.40822397385217657,Reject,0.7714285714285716,0.1316693607776073,0.2441326530612245,0.1709603029288142,0.5359298700414389
118,13,"[1, 14, 32, 44, 51, 54, 59, 68, 69, 71, 84, 87, 90]",0.7662412640534791,0.7766028562746885,-,-,Improved,0.7754645010458965,0.13487254257453068,0.24489795918367346,0.17386464242961988,0.5385050874496605
119,13,"[1, 14, 32, 44, 51, 54, 59, 68, 69, 71, 84, 87, 90]",0.7602856274688545,0.7766028562746885,0.1451139411342336,0.350794346023407,Reject,0.7685246708502523,0.1259839908340188,0.23520408163265305,0.16398801610746966,0.5303352561234217
120,13,"[1, 14, 32, 44, 51, 54, 59, 68, 69, 71, 84, 87, 90]",0.7549073230021269,0.7766028562746885,0.02446621751839266,0.43273134614890696,Reject,0.7654977236372585,0.13103771915463114,0.25357142857142856,0.17264704013740223,0.5368633392346451
121,14,"[1, 14, 15, 32, 44, 51, 54, 59, 68, 69, 71, 84, 87, 90]",0.7659374050440595,0.7766028562746885,0.9044022933764532,0.317301033616906,Accept,0.7746277839301094,0.13317958222217635,0.24260204081632653,0.17186710033738545,0.5370166679636583
122,14,"[1, 6, 14, 15, 32, 44, 51, 54, 59, 68, 69, 71, 87, 90]",0.7687329079307201,0.7766028562746885,-,-,Improved,0.7773840285468193,0.13160660690083575,0.23316326530612247,0.16815298107619214,0.5343264236104356
123,13,"[1, 6, 14, 15, 32, 44, 51, 54, 68, 69, 71, 87, 90]",0.768125189911881,0.7766028562746885,0.8146128182157932,0.6188746459851813,Accept,0.7729789590254706,0.1289966225411685,0.2352040816326531,0.166578693663929,0.5328001887122819
124,13,"[1, 6, 14, 15, 32, 44, 51, 54, 68, 69, 71, 87, 90]",0.7617137648131267,0.7766028562746885,0.11247241954453634,0.40676923616679805,Reject,0.7696320905623231,0.1255608424288949,0.23239795918367348,0.16294834661947305,0.5296948259761483
