Iteration,Feature Count,Feature Set,Metric,Best Metric,Acceptance Probability,Random Number,Outcome
20,8,"[6, 26, 41, 51, 53, 62, 82, 85]",0.8231540565177757,0.8327256153144941,0.3176000577892688,0.526049285676336,Reject
21,9,"[6, 26, 41, 51, 53, 62, 82, 83, 85]",0.8298389547250076,0.8327256153144941,0.7051086894152891,0.3949624888144967,Accept
22,10,"[6, 26, 33, 41, 51, 53, 62, 82, 83, 85]",0.8310543907626862,0.8327256153144941,-,-,Improved
23,11,"[6, 26, 33, 41, 51, 53, 62, 80, 82, 83, 85]",0.8356122759039806,0.8356122759039806,-,-,Improved
24,11,"[6, 26, 33, 41, 51, 62, 76, 80, 82, 83, 85]",0.837739288969918,0.837739288969918,-,-,Improved
25,10,"[6, 26, 33, 41, 51, 62, 76, 80, 82, 85]",0.83606806441811,0.837739288969918,0.8101110184113824,0.6253976054926423,Accept
26,10,"[6, 26, 41, 51, 62, 76, 80, 82, 83, 85]",0.8363719234275296,0.837739288969918,-,-,Improved
27,11,"[6, 26, 41, 49, 51, 62, 76, 80, 82, 83, 85]",0.83606806441811,0.837739288969918,0.9616878146744416,0.17711593879109422,Accept
28,11,"[4, 6, 26, 41, 49, 51, 62, 76, 80, 82, 83]",0.8404740200546946,0.8404740200546946,-,-,Improved
29,11,"[4, 6, 26, 41, 49, 51, 62, 76, 80, 82, 83]",0.8363719234275296,0.8404740200546946,0.5838618508465004,0.7175359081144596,Reject
30,11,"[4, 6, 26, 41, 49, 51, 62, 76, 80, 82, 83]",0.8310543907626862,0.8404740200546946,0.2870505151960489,0.7842631168864811,Reject
31,12,"[4, 6, 26, 40, 41, 49, 51, 62, 76, 80, 82, 83]",0.8416894560923731,0.8416894560923731,-,-,Improved
32,13,"[4, 6, 26, 40, 41, 49, 51, 62, 64, 76, 80, 82, 83]",0.8422971741112124,0.8422971741112124,-,-,Improved
33,14,"[4, 6, 11, 26, 40, 41, 49, 51, 62, 64, 76, 80, 82, 83]",0.8451838347006989,0.8451838347006989,-,-,Improved
34,14,"[4, 11, 24, 26, 40, 41, 49, 51, 62, 64, 76, 80, 82, 83]",0.8348526283804315,0.8451838347006989,0.24050061648123125,0.05863427403961907,Accept
35,13,"[4, 11, 24, 26, 40, 41, 51, 62, 64, 76, 80, 82, 83]",0.8340929808568824,0.8451838347006989,0.8995683760399619,0.8754509218553606,Accept
36,12,"[4, 11, 26, 40, 41, 51, 62, 64, 76, 80, 82, 83]",0.8330294743239137,0.8451838347006989,0.860989449586426,0.5626069903307616,Accept
37,12,"[4, 11, 26, 40, 51, 62, 64, 76, 80, 82, 83, 91]",0.8366757824369493,0.8451838347006989,-,-,Improved
38,13,"[4, 9, 11, 26, 40, 51, 62, 64, 76, 80, 82, 83, 91]",0.8375873594652081,0.8451838347006989,-,-,Improved
39,13,"[4, 9, 11, 26, 40, 51, 62, 64, 76, 80, 82, 83, 91]",0.8277119416590701,0.8451838347006989,0.23874395754658118,0.9465226705815328,Reject
40,13,"[4, 9, 11, 26, 40, 51, 62, 64, 76, 80, 82, 83, 91]",0.8353084168945609,0.8451838347006989,0.7161366408450536,0.8457050439957383,Reject
41,13,"[4, 9, 11, 26, 40, 51, 62, 64, 76, 80, 82, 83, 91]",0.8334852628380431,0.8451838347006989,0.5449493919806473,0.793259528952328,Reject
42,12,"[9, 11, 26, 40, 51, 62, 64, 76, 80, 82, 83, 91]",0.8315101792768156,0.8451838347006989,0.40315427028597284,0.005706744591837287,Accept
43,13,"[9, 11, 26, 27, 40, 51, 62, 64, 76, 80, 82, 83, 91]",0.8392585840170161,0.8451838347006989,-,-,Improved
44,13,"[9, 11, 26, 27, 40, 51, 62, 64, 76, 80, 82, 83, 91]",0.8334852628380431,0.8451838347006989,0.41456028692877367,0.7072551569173327,Reject
45,13,"[9, 11, 26, 27, 40, 51, 62, 64, 76, 80, 82, 83, 91]",0.8371315709510787,0.8451838347006989,0.7205898456677625,0.7838308176857061,Reject
46,13,"[9, 11, 26, 27, 40, 51, 62, 64, 76, 80, 82, 83, 91]",0.8316621087815254,0.8451838347006989,0.30662632932547396,0.9079149110532022,Reject
47,13,"[9, 11, 26, 27, 40, 51, 62, 64, 66, 80, 82, 83, 91]",0.8327256153144941,0.8451838347006989,0.35811652819410045,0.026753466981367602,Accept
48,13,"[11, 26, 27, 35, 40, 51, 62, 64, 66, 80, 82, 83, 91]",0.8330294743239137,0.8451838347006989,-,-,Improved
49,14,"[11, 26, 27, 35, 40, 51, 62, 64, 66, 80, 81, 82, 83, 91]",0.8298389547250076,0.8451838347006989,0.5994813574228008,0.4816011298515378,Accept
50,14,"[11, 26, 27, 35, 40, 50, 51, 62, 66, 80, 81, 82, 83, 91]",0.8290793072014585,0.8451838347006989,0.8842091363775759,0.17440949733700972,Accept
51,14,"[11, 26, 27, 35, 40, 50, 51, 62, 66, 80, 81, 82, 83, 91]",0.8272561531449407,0.8451838347006989,0.7420554498182181,0.8260757958461726,Reject
52,13,"[11, 26, 27, 35, 40, 50, 62, 66, 80, 81, 82, 83, 91]",0.8295350957155879,0.8451838347006989,-,-,Improved
53,13,"[26, 27, 35, 40, 50, 62, 66, 78, 80, 81, 82, 83, 91]",0.8315101792768156,0.8451838347006989,-,-,Improved
54,12,"[26, 27, 35, 50, 62, 66, 78, 80, 81, 82, 83, 91]",0.8313582497721057,0.8451838347006989,0.9747035167677465,0.9625033512556642,Accept
55,12,"[26, 27, 35, 50, 62, 66, 78, 80, 81, 82, 83, 91]",0.8170768763293832,0.8451838347006989,0.08779153247255289,0.9139531296369457,Reject
56,13,"[26, 27, 35, 39, 50, 62, 66, 78, 80, 81, 82, 83, 91]",0.8331814038286235,0.8451838347006989,-,-,Improved
57,12,"[26, 35, 39, 50, 62, 66, 78, 80, 81, 82, 83, 91]",0.8316621087815254,0.8451838347006989,0.7679256882338569,0.10896025090656358,Accept
58,12,"[26, 35, 39, 50, 62, 66, 78, 80, 81, 82, 83, 91]",0.8255849285931328,0.8451838347006989,0.34406715357469064,0.7337706187384205,Reject
59,13,"[26, 35, 39, 42, 50, 62, 66, 78, 80, 81, 82, 83, 91]",0.8281677301731997,0.8451838347006989,0.5381193819843852,0.3346986885472749,Accept
60,13,"[13, 26, 39, 42, 50, 62, 66, 78, 80, 81, 82, 83, 91]",0.8305986022485566,0.8451838347006989,-,-,Improved
61,12,"[13, 26, 39, 42, 50, 62, 66, 78, 81, 82, 83, 91]",0.8255849285931328,0.8451838347006989,0.4036726532239743,0.14819406379910027,Accept
62,13,"[13, 26, 39, 42, 50, 52, 62, 66, 78, 81, 82, 83, 91]",0.8290793072014585,0.8451838347006989,-,-,Improved
63,13,"[13, 26, 39, 42, 50, 52, 53, 62, 66, 78, 81, 83, 91]",0.8283196596779094,0.8451838347006989,0.8691514800440165,0.5896469246924017,Accept
64,13,"[13, 26, 39, 42, 50, 52, 53, 62, 66, 78, 81, 83, 91]",0.823761774536615,0.8451838347006989,0.4274463971863612,0.9811566939721593,Reject
65,12,"[13, 26, 39, 50, 52, 53, 62, 66, 78, 81, 83, 91]",0.8318140382862352,0.8451838347006989,-,-,Improved
66,12,"[13, 26, 39, 50, 52, 53, 62, 66, 78, 81, 83, 91]",0.8258887876025525,0.8451838347006989,0.3238942084775156,0.9313528480814375,Reject
67,12,"[1, 13, 26, 39, 50, 52, 53, 62, 78, 81, 83, 91]",0.8388027955028866,0.8451838347006989,-,-,Improved
68,12,"[1, 13, 26, 39, 50, 52, 53, 62, 78, 81, 83, 91]",0.8313582497721057,0.8451838347006989,0.235708810233363,0.7742245955167216,Reject
69,12,"[1, 13, 26, 39, 50, 52, 53, 62, 78, 81, 83, 91]",0.8309024612579763,0.8451838347006989,0.21243304089908432,0.8662202096455797,Reject
70,12,"[1, 13, 26, 39, 50, 52, 53, 62, 78, 81, 83, 91]",0.8322698268003647,0.8451838347006989,0.27418573061292906,0.46541145350883517,Reject
71,12,"[1, 13, 26, 39, 50, 52, 53, 62, 78, 81, 83, 91]",0.831965967790945,0.8451838347006989,0.2546637154492173,0.3802961830373368,Reject
72,11,"[1, 13, 26, 39, 50, 52, 53, 62, 78, 83, 91]",0.8383470069887572,0.8451838347006989,0.9120061827778654,0.7662311828602746,Accept
73,11,"[1, 13, 26, 39, 50, 52, 53, 62, 78, 83, 91]",0.8315101792768156,0.8451838347006989,0.24768847334241753,0.5065012376788337,Reject
74,11,"[1, 13, 26, 39, 50, 52, 53, 62, 78, 81, 83]",0.8342449103615922,0.8451838347006989,0.4292103436502218,0.2534106231625396,Accept
75,12,"[1, 13, 23, 26, 39, 50, 52, 53, 62, 78, 81, 83]",0.8185961713764813,0.8451838347006989,0.03841937201505535,0.00014894896303441207,Accept
76,11,"[1, 13, 23, 26, 39, 50, 52, 62, 78, 81, 83]",0.8170768763293832,0.8451838347006989,0.7264230081527938,0.23406288897663008,Accept
77,10,"[1, 13, 23, 26, 39, 50, 52, 62, 81, 83]",0.8223944089942267,0.8451838347006989,-,-,Improved
78,11,"[1, 13, 23, 26, 39, 50, 52, 62, 66, 81, 83]",0.8233059860224856,0.8451838347006989,-,-,Improved
79,12,"[1, 13, 23, 26, 39, 50, 52, 62, 66, 73, 81, 83]",0.8219386204800972,0.8451838347006989,0.7434410288335405,0.2507319084366887,Accept
80,12,"[1, 13, 23, 26, 39, 50, 52, 62, 73, 81, 83, 85]",0.8243694925554542,0.8451838347006989,-,-,Improved
81,12,"[1, 13, 23, 39, 50, 52, 62, 67, 73, 81, 83, 85]",0.8249772105742935,0.8451838347006989,-,-,Improved
82,13,"[1, 13, 23, 35, 39, 50, 52, 62, 67, 73, 81, 83, 85]",0.8257368580978426,0.8451838347006989,-,-,Improved
83,13,"[13, 23, 35, 39, 43, 50, 52, 62, 67, 73, 81, 83, 85]",0.8240656335460347,0.8451838347006989,0.6857715419959265,0.06992268941933366,Accept
84,13,"[13, 23, 35, 39, 43, 45, 50, 52, 62, 67, 81, 83, 85]",0.8245214220601641,0.8451838347006989,-,-,Improved
85,12,"[13, 23, 39, 43, 45, 50, 52, 62, 67, 81, 83, 85]",0.8231540565177757,0.8451838347006989,0.7298667153271489,0.42624009792824036,Accept
86,12,"[13, 23, 39, 43, 45, 50, 52, 62, 67, 81, 83, 85]",0.8210270434518383,0.8451838347006989,0.6097038639720681,0.8092719320583832,Reject
87,13,"[13, 23, 39, 43, 45, 50, 52, 62, 67, 81, 83, 85, 90]",0.8254329990884229,0.8451838347006989,-,-,Improved
88,13,"[13, 23, 39, 43, 45, 50, 52, 62, 67, 81, 83, 85, 90]",0.8201154664235795,0.8451838347006989,0.2830674802196637,0.46632251169849537,Reject
89,13,"[13, 23, 39, 43, 45, 50, 52, 62, 67, 81, 83, 85, 90]",0.8231540565177757,0.8451838347006989,0.5790591581481899,0.7437292007128362,Reject
90,13,"[13, 23, 39, 43, 45, 50, 52, 62, 67, 81, 83, 85, 90]",0.8228501975083561,0.8451838347006989,0.5350195964629351,0.6127711128548027,Reject
91,13,"[13, 23, 39, 43, 45, 50, 52, 62, 67, 81, 83, 85, 90]",0.8184442418717714,0.8451838347006989,0.18095729561787366,0.5739873938485742,Reject
92,13,"[13, 23, 39, 43, 45, 50, 52, 62, 67, 81, 83, 85, 90]",0.8207231844424188,0.8451838347006989,0.31233238553476766,0.3657484427241615,Reject
93,13,"[13, 23, 39, 43, 45, 50, 52, 62, 67, 81, 83, 85, 90]",0.8192038893953205,0.8451838347006989,0.2112703911282492,0.7548136036627789,Reject
94,14,"[13, 23, 26, 39, 43, 45, 50, 52, 62, 67, 81, 83, 85, 90]",0.8264965056213917,0.8451838347006989,-,-,Improved
95,14,"[13, 23, 26, 39, 43, 45, 50, 52, 62, 64, 67, 83, 85, 90]",0.8363719234275296,0.8451838347006989,-,-,Improved
96,14,"[13, 23, 26, 39, 43, 45, 50, 52, 62, 64, 67, 83, 85, 90]",0.8287754481920389,0.8451838347006989,0.14171932605624124,0.8235408275855877,Reject
97,15,"[13, 23, 26, 39, 43, 45, 50, 52, 62, 64, 67, 79, 83, 85, 90]",0.8359161349134002,0.8451838347006989,0.8883241301332214,0.5527999972656126,Accept
98,15,"[23, 26, 39, 40, 43, 45, 50, 52, 62, 64, 67, 79, 83, 85, 90]",0.8363719234275296,0.8451838347006989,-,-,Improved
99,15,"[23, 26, 39, 40, 43, 45, 50, 52, 62, 64, 67, 79, 83, 85, 90]",0.8299908842297175,0.8451838347006989,0.18423898078860626,0.5645589185628331,Reject
100,16,"[16, 23, 26, 39, 40, 43, 45, 50, 52, 62, 64, 67, 79, 83, 85, 90]",0.8375873594652081,0.8451838347006989,-,-,Improved
101,17,"[16, 23, 26, 35, 39, 40, 43, 45, 50, 52, 62, 64, 67, 79, 83, 85, 90]",0.8412336675782437,0.8451838347006989,-,-,Improved
